Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
LYPU2,,Lysimachia punctata L.,large yellow loosestrife,Primulaceae
LYPU2,LYPUV,Lysimachia punctata L. var. verticillata (M. Bieb.) Klatt,,
LYPUB,,Lycium puberulum A. Gray var. berberioides (Correll) Chiang,downy desert-thorn,Solanaceae
LYPUB,LYBE2,Lycium berberioides Correll,,
LYPUP,,Lycium puberulum A. Gray var. puberulum,downy desert-thorn,Solanaceae
LYQU,,Lysimachia quadriflora Sims,fourflower yellow loosestrife,Primulaceae
LYQU,LYLO3,Lysimachia longifolia Pursh,,
LYQU,STQU,Steironema quadriflorum (Sims) Hitchc.,,
LYQU2,,Lysimachia quadrifolia L.,whorled yellow loosestrife,Primulaceae
LYRA,,Lycoris radiata (L'Hér.) Herb.,red spider lily,Liliaceae
LYRA2,,Lygodesmia ramosissima Greenm.,Pecos River skeletonplant,Asteraceae
LYRA3,,Lysimachia radicans Hook.,trailing yellow loosestrife,Primulaceae
LYRA3,NURA,Nummularia radicans (Hook.) Kuntze,,
LYRA3,STRA,Steironema radicans (Hook.) A. Gray,,
LYRA4,,Lysimachia ×radfordii H.E. Ahles,yellow loosestrife,Primulaceae
LYRA5,,Lycianthes rantonnetii (Carrière) Bitter,blue potatobush,Solanaceae
LYRA5,SORA7,Solanum rantonnetii Carrière,,
LYRE2,,Lysimachia remyi Hillebr.,rockface yellow loosestrife,Primulaceae
LYREC,,Lysimachia remyi Hillebr. ssp. caliginis (H. St. John) Marr,rockface yellow loosestrife,Primulaceae
LYREC,LYKU,Lysimachia kukuiensis H. St. John,,
LYREC,LYPE4,Lysimachia pentophylla H. St. John,,
LYREK,,Lysimachia remyi Hillebr. ssp. kipahuluensis (H. St. John) Marr,rockface yellow loosestrife,Primulaceae
LYREK,LYAN5,Lysimachia angusta H. St. John,,
LYREK,LYAR5,Lysimachia arta H. St. John,,
LYREK,LYFU6,Lysimachia furcata H. St. John,,
LYREK,LYKI2,Lysimachia kipahuluensis H. St. John,,
LYRER,,Lysimachia remyi Hillebr. ssp. remyi,rockface yellow loosestrife,Primulaceae
LYRER,LYAN7,Lysimachiopsis angustifolia (A. Gray) O. Deg. & I. Deg.,,
LYRER,LYCI2,Lysimachia ciliolata H. St. John,,
LYRER,LYEL,Lysimachia elliptica H. St. John,,
LYRER,LYHIA,Lysimachia hillebrandii Hook. f. ex A. Gray var. angustifolia A. Gray,,
LYRER,LYLA9,Lysimachia lata H. St. John,,
LYRER,LYOC,Lysimachia occidentalis H. St. John,,
LYRER,LYPE2,Lysimachia pedicellata H. St. John,,
LYRER,LYPI4,Lysimachia pilosula H. St. John,,
LYRER,LYSC,Lysimachia scansoria H. St. John,,
LYRER,LYST,Lysimachia stene H. St. John,,
LYRES,,Lysimachia remyi Hillebr. ssp. subherbacea (Hillebr.) K.L. Marr,rockface yellow loosestrife,Primulaceae
LYRES,LYAT2,Lysimachia attenuata H. St. John,,
LYRES,LYFA,Lysimachia fauriei H. St. John,,
LYRES,LYHIS,Lysimachia hillebrandii Hook. f. ex A. Gray var. subherbacea Hillebr.,,
LYRES,LYKA3,Lysimachia kalaupapaensis H. St. John,,
LYRES,LYMO3,Lysimachia molokaiensis H. St. John,,
LYRES,LYMU,Lysimachia mucronata H. St. John,,
LYRES,LYMU2,Lysimachia munroi H. St. John,,
LYRES,LYRO3,Lysimachia rockii H. St. John,,
LYRES,LYRU5,Lysimachia rufa H. St. John,,
LYRES,LYSU3,Lysimachia subherbacea (Hillebr.) H. St. John,,
LYRES,LYWA5,Lysimachia waikoluensis H. St. John,,
LYRO,,Lycopodiella ×robusta (R.J. Eaton) A. Haines,robust clubmoss,Lycopodiaceae
LYRO,LYINR,Lycopodium inundatum L. var. robustum R.J. Eaton,,
LYROC,,Lyrocarpa Hook. & Harv. ex Harv.,lyrepod,Brassicaceae
LYRU,,Lycopus rubellus Moench,taperleaf water horehound,Lamiaceae
LYRU,LYAN3,Lycopus angustifolius Elliott,,
LYRU,LYRUA,Lycopus rubellus Moench var. angustifolius (Elliott) H.E. Ahles,,
LYRU,LYRUA2,Lycopus rubellus Moench var. arkansanus (Fresen.) Benner,,
LYRU,LYRUL,Lycopus rubellus Moench var. lanceolatus Benner,,
LYRU,LYVE4,Lycopus velutinus Rydb.,,
LYRU2,,Lyonia rubiginosa (Pers.) G. Don,St. Thomas staggerbush,Ericaceae
LYRUR,,Lyonia rubiginosa (Pers.) G. Don var. rubiginosa,St. Thomas staggerbush,Ericaceae
LYRUR,XORU,Xolisma rubiginosa (Pers.) Small,,
LYRUS,,Lyonia rubiginosa (Pers.) G. Don var. stahlii (Urb.) W.S. Judd,Stahl's staggerbush,Ericaceae
LYRUS,XOST,Xolisma stahlii (Urb.) Small,,
LYSA,,Lycopodium sabinifolium Willd.,savinleaf groundpine,Lycopodiaceae
LYSA,DISA11,Diphasiastrum sabinifolium (Willd.) Holub,,
LYSA,LYAR4,Lycopodium armatum Desv.,,
LYSA,LYSAP,Lycopodium sabinifolium Willd. var. patens Vict.,,
LYSA,LYSAS,Lycopodium sabinifolium Willd. var. sharonense S.F. Blake,,
LYSA,LYSAS2,Lycopodium sabinifolium Willd. var. superfertile Vict.,,
LYSA2,,Lythrum salicaria L.,purple loosestrife,Lythraceae
LYSA2,LYSAG,Lythrum salicaria L. var. gracilior Turcz.,,
LYSA2,LYSAT,Lythrum salicaria L. var. tomentosum (Mill.) DC.,,
LYSA2,LYSAV,Lythrum salicaria L. var. vulgare DC.,,
LYSA3,,Lycium sandwicense A. Gray,Hawai'i desert-thorn,Solanaceae
LYSA3,LYCAS2,Lycium carolinianum Walter var. sandwicense (A. Gray) C.L. Hitchc.,,
LYSA5,,Lysiloma sabicu Benth.,horseflesh mahogany,Fabaceae
LYSA6,,Lygodium salicifolium C. Presl,willow-leaved climbing fern,Lygodiaceae
LYSC2,,Lysimachia scopulensis Marr,shiny-leaf yellow loosestrife,Primulaceae
LYSE3,,Lycurus setosus (Nutt.) C.G. Reeder,bristly wolfstail,Poaceae
LYSE3,PLSE3,Pleopogon setosus Nutt.,,
LYSH,,Lycium shockleyi A. Gray,Shockley's desert-thorn,Solanaceae
LYSH,LYRI2,Lycium rickardii C.H. Mull.,,
LYSH2,,Lycopus ×sherardii Steele (pro sp.),waterhorehound,Lamiaceae
LYSI,,Lycopodium sitchense Rupr.,Sitka clubmoss,Lycopodiaceae
LYSI,DISI6,Diphasiastrum sitchense (Rupr.) Holub,,
LYSI,DISI7,Diphasium sitchense (Rupr.) Á. Löve & D. Löve,,
LYSI,LYSAS3,Lycopodium sabinifolium Willd. var. sitchense (Rupr.) Fernald,,
LYSI,LYSAS4,Lycopodium sabinifolium Willd. ssp. sitchense (Rupr.) Calder & Roy L. Taylor,,
LYSIC,,Lysichiton Schott,skunkcabbage,Araceae
LYSIL,,Lysiloma Benth.,false tamarind,Fabaceae
LYSIM,,Lysimachia L.,yellow loosestrife,Primulaceae
LYSP3,,Lygeum spartum Loefl. ex L.,lygeum,Poaceae
LYSQ,,Lycoris squamigera Maxim.,resurrection lily,Liliaceae
LYSU2,,"Lycopodiella subappressa J.G. Bruce, W.H. Wagner & Beitel",northern bog clubmoss,Lycopodiaceae
LYTE,,Lygodesmia texana (Torr. & A. Gray) Greene,Texas skeletonplant,Asteraceae
LYTE,LYAPT,Lygodesmia aphylla (Nutt.) DC. var. texana Torr. & A. Gray,,
LYTE2,,"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",earth loosestrife,Primulaceae
LYTE2,LYTEO,"Lysimachia terrestris (L.) Britton, Sterns & Poggenb. var. ovata (Rand & Redf.) Fernald",,
LYTE4,,Lycium texanum Correll,Texas desert-thorn,Solanaceae
LYTH2,,Lysimachia thyrsiflora L.,tufted loosestrife,Primulaceae
LYTH2,NATH,Naumburgia thyrsiflora (L.) Duby,,
LYTH5,,Lythrum thymifolia L.,thymeleaf loosestrife,Lythraceae
LYTHR,,Lythrum L.,loosestrife,Lythraceae
LYTO,,Lycium torreyi A. Gray,Torrey wolfberry,Solanaceae
LYTO2,,Lysimachia tonsa (Alph. Wood) Alph. Wood ex Pax & R. Knuth,southern yellow loosestrife,Primulaceae
LYTO2,LYTOS,Lysimachia tonsa (Alph. Wood) Alph. Wood ex Pax & R. Knuth var. simplex (Kearney) R. Knuth ex Engl.,,
LYTO2,STIN6,Steironema intermedium Kearney,,
LYTO2,STTO5,Steironema tonsum (Alph. Wood) E.P. Bicknell ex Britton,,
LYTR,,Lycopodium tristachyum Pursh,deeproot clubmoss,Lycopodiaceae
LYTR,DICH5,Diphasium chamicyparissus (A. Braun) Á. Löve & D. Löve,,
LYTR,DICOC2,Diphasium complanatum (L.) Rothm. ssp. chamicyparissus (A. Braun) Kukkonen,,
LYTR,DITR4,Diphasiastrum tristachyum (Pursh) Holub,,
LYTR,DITR5,Diphasium tristachyum (Pursh) Rothm.,,
LYTR,LYCH6,Lycopodium chamicyparissus A. Braun,,
LYTR,LYCOC3,Lycopodium complanatum L. ssp. chamicyparissus (A. Braun) Nyman,,
LYTR,LYCOC4,Lycopodium complanatum L. var. chamicyparissus (A. Braun) Döll,,
LYTR,LYCOP8,Lycopodium complanatum L. var. patentifolium Spring,,
LYTR2,,Lythrum tribracteatum Salzm. ex Spreng.,threebract loosestrife,Lythraceae
LYTR3,,Lyonia truncata Urb.,Dominican staggerbush,Ericaceae
LYTRP,,Lyonia truncata Urb. var. proctorii W.S. Judd,Proctor's staggerbush,Ericaceae
LYTW,,Lycium tweedianum Griseb.,tropical desert-thorn,Solanaceae
LYTWC,,Lycium tweedianum Griseb. var. chrysocarpum (Urb. & Ekman) C.L. Hitchc.,tropical desert-thorn,Solanaceae
LYTWC,LYAM5,Lycium americanum Jacq.,,
LYTWT2,,Lycium tweedianum Griseb. var. tweedianum Griseb. [excluded],tropical desert-thorn,Solanaceae
LYUN,,Lycopus uniflorus Michx.,northern bugleweed,Lamiaceae
LYUNU2,,Lycopus uniflorus Michx. var. uniflorus,northern bugleweed,Lamiaceae
LYUNU2,LYVIP,Lycopus virginicus L. var. pauciflorus Benth.,,
LYVE2,,Lycopodium venustulum Gaudich.,hairtip clubmoss,Lycopodiaceae
LYVE6,,Lysimachia venosa (Wawra) H. St. John,veined yellow loosestrife,Primulaceae
LYVE6,LYHIV,Lysimachia hillebrandii Hook. f. ex A. Gray var. venosa Wawra,,
LYVE6,LYVE10,Lysimachiopsis venosa (Wawra) O. Deg. & I. Deg.,,
LYVE8,,Lysimachia verticillata M. Bieb.,loosestrife,Primulaceae
LYVE9,,Lygodium venustum Sw. [excluded],,Lygodiaceae
LYVEV,,Lycopodium venustulum Gaudich. var. venustulum,hairtip clubmoss,Lycopodiaceae
LYVEV2,,Lycopodium venustulum Gaudich. var. verticale W.H. Wagner,hairtip clubmoss,Lycopodiaceae
LYVI2,,Lychnis viscaria L.,clammy campion,Caryophyllaceae
LYVI2,SIVI8,Silene viscaria (L.) Jessen,,
LYVI2,VIVI9,Viscaria viscosa (Scop.) Asch.,,
LYVI2,VIVU80,Viscaria vulgaris Bernh.,,
LYVI3,,Lythrum virgatum L.,European wand loosestrife,Lythraceae
LYVI4,,Lycopus virginicus L.,Virginia water horehound,Lamiaceae
LYVI5,,Lycianthes virgata (Lam.) Bitter,berengena de paloma,Solanaceae
LYVO2,,Lycopodium volubile G. Forst. [excluded],,Lycopodiaceae
LYVU,,Lysimachia vulgaris L.,garden yellow loosestrife,Primulaceae
LYWA,,Lysiloma watsonii Rose,littleleaf false tamarind,Fabaceae
LYWA,LYMIT,Lysiloma microphyllum Benth. var. thornberi (Britton & Rose) Isely,,
LYWA,LYTH3,Lysiloma thornberi Britton & Rose,,
LYWA3,,Lysimachia waianaeensis H. St. John,Waianae Range yellow loosestrife,Primulaceae
LYZE,,Lycopodium ×zeilleri (Rouy) Greuter & Burdet,clubmoss,Lycopodiaceae
LYZE,DIZE,Diphasiastrum ×zeilleri (Rouy) Holub,,
LYZE,DIZE2,Diphasium zeilleri (Rouy) Damboldt,,
LYZE,LYCOE,Lycopodium complanatum L. var. elongatum Vict.,,
LYZE,LYCOG,Lycopodium complanatum L. var. gartonis B. Boivin,,
LYZE,LYTRB,Lycopodium tristachyum Pursh var. boreale Vict.,,
MAAB,,Malacothamnus abbottii (Eastw.) Kearney,Abbot's bushmallow,Malvaceae
MAAB,MAAB4,Malvastrum abbottii Eastw.,,
MAAB2,,Malacothamnus aboriginum (B.L. Rob.) Greene,Gray bushmallow,Malvaceae
MAAB2,MAAB5,Malvastrum aboriginum B.L. Rob.,,
MAAC,,Magnolia acuminata (L.) L.,cucumber tree,Magnoliaceae
MAAC,MAACC2,Magnolia acuminata (L.) L. var. cordata (Michx.) Ser.,,
MAAC,MAACO,Magnolia acuminata (L.) L. var. ozarkensis Ashe,,
MAAC,MAACS,Magnolia acuminata (L.) L. var. subcordata (Spach) Dandy,,
MAAC,MACO23,Magnolia cordata Michx.,,
MAAC,TUAC2,Tulipastrum acuminatum (L.) Small,,
MAAC,TUCO2,Tulipastrum cordatum (Michx.) Small,,
MAAC3,,Mabrya acerifolia (Pennell) Elisens,brittlestem,Scrophulariaceae
MAAC3,ASAC9,Asarina acerifolia (Pennell) Pennell,,
MAAC3,MAAC2,Maurandya acerifolia Pennell,,
MAAC5,,Maxillaria acutifolia Lindl.,rufous tiger orchid,Orchidaceae
MAAC5,MARU2,Maxillaria rufescens auct. non Lindl.,,
MAACK,,Maackia Rupr.,maackia,Fabaceae
MAAD,,Marsupella adusta (Nees) Spruce,,Gymnomitriaceae
MAAF,,Malcolmia africana (L.) W.T. Aiton,African mustard,Brassicaceae
MAAF2,,Mammea africana Sabine,African mammyapple,Clusiaceae
MAAL,,Malva alcea L.,vervain mallow,Malvaceae
MAAL13,,Mansoa alliacea (Lam.) A.H. Gentry,garlicvine,Bignoniaceae
MAAL13,PAAL14,Pachyptera alliacea (Lam.) A.H. Gentry,,
MAAL15,,Mangifera altissima Blanco,pahutan,Anacardiaceae
MAAL16,,Marsupella alpina (Gottsche ex Limpr.) Bernet,,Gymnomitriaceae
MAAL4,,Malachra alceifolia Jacq.,yellow leafbract,Malvaceae
MAAL6,,Matelea alabamensis (Vail) Woodson,Alabama milkvine,Asclepiadaceae
MAAL6,CYAL8,Cyclodon alabamense (Vail) Small,,
MAAL7,,Macbridea alba Chapm.,white birds-in-a-nest,Lamiaceae
MAAM,,Malvastrum americanum (L.) Torr.,Indian Valley false mallow,Malvaceae
MAAM,MAAM7,Malva americana L.,,
MAAM,MASP6,Malva spicata auct. non L.,,
MAAM,MASP7,Malvastrum spicatum auct. non (L.) A. Gray,,
MAAM2,,Mammea americana L.,mammee apple,Clusiaceae
MAAM9,,Maackia amurensis Rupr. & Maxim.,Amur maackia,Fabaceae
MAAN,,Machaerina angustifolia (Gaudich.) T. Koyama,Polynesian twigrush,Cyperaceae
MAAN14,,Marsilea ancylopoda A. Braun,tropical waterclover,Marsileaceae
MAAN14,MABE,Marsilea berteroi A. Braun,,
MAAN14,MAME3,Marsilea mexicana A. Braun,,
MAAN2,,Madia anomala Greene,plumpseeded madia,Asteraceae
MAAN3,,Malus angustifolia (Aiton) Michx.,southern crab apple,Rosaceae
MAAN5,,Manihot angustiloba (Torr.) Müll. Arg.,desertmountain manihot,Euphorbiaceae
MAAN5,JAMAA,Janipha manihot (L.) Kunth var. angustiloba Torr.,,
MAAN7,,Martynia annua L.,una de gato,Pedaliaceae
MAAN9,,Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.,roving sailor,Scrophulariaceae
MAAN9,ANMA13,Antirrhinum maurandioides A. Gray,,
MAAN9,ASAN11,Asarina antirrhiniflora (Humb. & Bonpl. ex Willd.) Pennell,,
MAAN9,MAAN6,Maurandya antirrhiniflora Humb. & Bonpl. ex Willd.,,
MAANA,,Malus angustifolia (Aiton) Michx. var. angustifolia,southern crab apple,Rosaceae
MAANA,PYAN2,Pyrus angustifolia Aiton,,
MAANP,,Malus angustifolia (Aiton) Michx. var. puberula Rehder,southern crab apple,Rosaceae
MAANP,MAIOS,Malus ioensis (Alph. Wood) Britton var. spinosa (Rehder) C.F. Reed,,
MAANP,PYANS,Pyrus angustifolia Aiton var. spinosa (Rehder) L.H. Bailey,,
MAAP4,,Maireana aphylla (R. Br.) Paul G. Wilson,cottonbush,Chenopodiaceae
MAAP4,KOAP3,Kochia aphylla R. Br.,,
MAAP5,,Matayba apetala (Macfad.) Radlk. [excluded],,Sapindaceae
MAAP5,MAOP2,Matayba oppositifolia (A. Rich.) Britton,,
MAAP6,,Maxonia apiifolia (Sw.) C. Chr. [excluded],,Dryopteridaceae
MAAQ2,,Mahonia aquifolium (Pursh) Nutt.,hollyleaved barberry,Berberidaceae
MAAQ2,BEAQ,Berberis aquifolium Pursh,,
MAAQ2,BEAQA,Berberis aquifolium Pursh var. aquifolium,,
MAAQ2,BEPI2,Berberis piperiana (Abrams) McMinn,,
MAAQ2,MAPI3,Mahonia piperiana Abrams,,
MAAQ2,ODAQ,Odostemon aquifolium (Pursh) Rydb.,,
MAAR12,,Matelea arizonica (A. Gray) Shinners,Arizona milkvine,Asclepiadaceae
MAAR12,GOAR,Gonolobus arizonicus (A. Gray) Woodson,,
MAAR12,LAAR3,Lachnostoma arizonicum A. Gray,,
MAAR14,,Malvaviscus arboreus Dill. ex Cav.,wax mallow,Malvaceae
MAAR15,,Marsupella arctica (Berggr.) Bryhn & Kaal.,,Gymnomitriaceae
MAAR3,,Maranta arundinacea L.,arrowroot,Marantaceae
MAAR5,,Machaeranthera arida B.L. Turner & Horne,arid tansyaster,Asteraceae
MAAR5,ARAR,Arida arizonica (R.C. Jacks. & R.R. Johnson) D.R. Morgan & R.L. Hartm.,,
MAAR5,MAAM10,Machaeranthera ammophila Reveal,,
MAAR5,MAAR6,Machaeranthera arizonica R.C. Jacks. & R.R. Johnson,,
MAAR5,MACOA,Machaeranthera coulteri (A. Gray) B.L. Turner & Horne var. arida (B.L. Turner & Horne) B.L. Turner,,
MAAR5,PSCO7,Psilactis coulteri auct. non A. Gray. p.p.,,
MAAR7,,Malus ×arnoldiana (Rehder) Sarg. ex Rehder,crab apple,Rosaceae
MAAR7,PYAR3,Pyrus ×arnoldiana (Rehder) Bean,,
MAARA,,Malvaviscus arboreus Dill. ex Cav. var. arboreus,wax mallow,Malvaceae
MAARA,MAARM,Malvaviscus arboreus Dill. ex Cav. var. mexicanus Schltdl.,,
MAARD,,Malvaviscus arboreus Dill. ex Cav. var. drummondii (Torr. & A. Gray) Schery,wax mallow,Malvaceae
MAARD,MADR,Malvaviscus drummondii Torr. & A. Gray,,
MAAS,,Magnolia ashei Weath.,Ashe's magnolia,Magnoliaceae
MAAS,MAMAA2,Magnolia macrophylla Michx. ssp. ashei (Weath.) Spongberg,,
MAAS,MAMAA3,Magnolia macrophylla Michx. var. ashei (Weath.) D.L. Johnson,,
MAAS2,,Machaeranthera asteroides (Torr.) Greene,fall tansyaster,Asteraceae
MAAS4,,Malus ×asiatica Nakai,,Rosaceae
MAAS4,MAPRR2,Malus prunifolia (Willd.) Borkh. var. rinkii (Koidz.) Rehder,,
MAASA2,,Machaeranthera asteroides (Torr.) Greene var. asteroides,fall tansyaster,Asteraceae
MAASA2,ASAM9,Aster amplifolius (Wooton & Standl.) Kittell,,
MAASA2,ASCAL2,Aster canescens Pursh var. latifolius (A. Gray) A. Gray,,
MAASA2,DIAS,Dieteria asteroides Torr.,,
MAASA2,MAAM4,Machaeranthera amplifolia Wooton & Standl.,,
MAASA2,MACAL2,Machaeranthera canescens (Pursh) A. Gray var. latifolia A. Gray,,
MAASA2,MAPR6,Machaeranthera pruinosa A. Gray,,
MAASA2,MASI7,Machaeranthera simplex Wooton & Standl.,,
MAASA2,MAVE3,Machaeranthera verna A. Nelson,,
MAASG,,Machaeranthera asteroides (Torr.) Greene var. glandulosa B.L. Turner,fall tansyaster,Asteraceae
MAASG,MAHA6,Machaeranthera hansonii A. Nelson,,
MAASL,,Machaeranthera asteroides (Torr.) Greene var. lagunensis (D.D. Keck) B.L. Turner,fall tansyaster,Asteraceae
MAASL,MALA,Machaeranthera lagunensis D.D. Keck,,
MAAT2,,Matelea atrostellata Rintz,darkstar milkvine,Asclepiadaceae
MAAT80,,Macroptilium atropurpureum (Moc. & Sessé ex DC.) Urb.,purple bushbean,Fabaceae
MAAT80,PHAT,Phaseolus atropurpureus Moc. & Sessé ex DC.,,
MAAU,,Malvastrum aurantiacum (Scheele) Walp.,Wright's false mallow,Malvaceae
MAAU,MAAU5,Malva aurantiaca Scheele,,
MAAU,MAWR3,Malvastrum wrightii A. Gray,,
MAAU6,,Mandragora autumnalis Bertol.,mandrake,Solanaceae
MAAU7,,Maoutia australis Wedd.,,Urticaceae
MAAU8,,Mastigolejeunea auriculata (Wilson & Hook.) Schiffn.,,Lejeuneaceae
MAAX2,,Macrotyloma axillare (E. Mey.) Verdc.,perennial horsegram,Fabaceae
MAAXA,,Macrotyloma axillare (E. Mey.) Verdc. var. axillare,perennial horsegram,Fabaceae
MAAXA,DOAX2,Dolichos axillaris E. Mey.,,
MABA,,Malus baccata (L.) Borkh.,Siberian crab apple,Rosaceae
MABA3,,Matelea baldwyniana (Sweet) Woodson,Baldwin's milkvine,Asclepiadaceae
MABA3,GOBA2,Gonolobus baldwynianus Sweet,,
MABA3,ODBA,Odontostephana baldwyniana (Sweet) Alexander,,
MABA3,VIBA3,Vincetoxicum baldwynianum (Sweet) Britton,,
MABA4,,Matelea balbisii (Decne.) Woodson,Balbis' milkvine,Asclepiadaceae
MABA4,PHBA2,Pherotrichis balbisii (Decne.) A. Gray,,
MABA5,,Maurandya barclaiana Lindl.,Mexican viper,Scrophulariaceae
MABA6,,Malaxis bayardii Fernald,Bayard's adder's-mouth orchid,Orchidaceae
MABA9,,Mammillaria barbata Engelm.,greenflower nipple cactus,Cactaceae
MABA9,MAOR5,Mammillaria orestera L.D. Benson,,
MABA9,MAVI6,Mammillaria viridiflora (Britton & Rose) Boed.,,
MABAB,,Malus baccata (L.) Borkh. var. baccata,Siberian crab apple,Rosaceae
MABAB,MABAG,Malus baccata (L.) Borkh. f. gracilis Rehder,,
MABAB,MABAS,Malus baccata (L.) Borkh. var. sibirica C.K. Schneid.,,
MABAB,PYBA3,Pyrus baccata L.,,
MABAH2,,Malus baccata (L.) Borkh. var. himalaica (Maxim.) C.K. Schneid.,Siberian crab apple,Rosaceae
MABE2,,Mahonia bealei (Fortune) Carrière,Beale's barberry,Berberidaceae
MABE2,BEBE2,Berberis bealei Fortune,,
MABI,,Machaeranthera bigelovii (A. Gray) Greene,Bigelow's tansyaster,Asteraceae
MABI,DIBI8,Dieteria bigelovii (A. Gray) D.R. Morgan & R.L. Hartm.,,
MABI2,,Malvastrum bicuspidatum (S. Watson) Rose,shrubby false mallow,Malvaceae
MABI2,MATRB,Malvastrum tricuspidatum (W.T. Aiton) A. Gray var. bicuspidatum S. Watson,,
MABI5,,Manilkara bidentata (A. DC.) A. Chev,bulletwood,Sapotaceae
MABI6,,Matelea biflora (Raf.) Woodson,star milkvine,Asclepiadaceae
MABI6,GOBI3,Gonolobus biflorus Raf.,,
MABIB,,Machaeranthera bigelovii (A. Gray) Greene var. bigelovii,Bigelow's tansyaster,Asteraceae
MABIB,ASAQ3,Aster aquifolius (Greene ex Wooton & Standl.) S.F. Blake,,
MABIB,ASBI9,Aster bigelovii A. Gray,,
MABIB,ASPA26,Aster pattersonii A. Gray,,
MABIB,ASRU10,Aster rubrotinctus S.F. Blake,,
MABIB,MAAQ,Machaeranthera aquifolia Greene ex Wooton & Standl.,,
MABIB,MACE,Machaeranthera centaureoides Greene ex Wooton & Standl.,,
MABIB,MAPA10,Machaeranthera pattersonii (A. Gray) Greene,,
MABIB,MARU3,Machaeranthera rubricaulis Rydb.,,
MABIC,,Machaeranthera bigelovii (A. Gray) Greene var. commixta (Greene) B.L. Turner,Bigelow's tansyaster,Asteraceae
MABIC,MACAC4,Machaeranthera canescens (Pursh) A. Gray var. commixta (Greene) S.L. Welsh,,
MABIC,MACO2,Machaeranthera commixta Greene,,
MABIM,,Machaeranthera bigelovii (A. Gray) Greene var. mucronata (Greene) B.L. Turner,Bigelow's tansyaster,Asteraceae
MABIM,ASAD8,Aster adenolepis S.F. Blake,,
MABIM,MAMU,Machaeranthera mucronata Greene,,
MABIS,,Manilkara bidentata (A. DC.) A. Chev ssp. surinamensis (Miq.) T.D. Penn.,Surinam bulletwood,Sapotaceae
MABIS,MABA7,Manilkara balata auct. non (Pierre) Dubard,,
MABIS,MANI5,Manilkara nitida (Sessé & Moc.) Dubard,,
MABIS,MASU13,Manilkara surinamensis Miq.,,
MABIS,MIBI10,Mimusops bidentata auct. non A. DC.,,
MABL2,,Machaeranthera blephariphylla (A. Gray) Shinners,Texas tansyaster,Asteraceae
MABL2,ASGY2,Aster gymnocephalus auct. non (DC.) A. Gray,,
MABL2,HABL7,Haplopappus blephariphyllus A. Gray,,
MABL2,HAGY2,Haplopappus gymnocephalus DC.,,
MABL2,MACO16,Machaeranthera correllii Shinners,,
MABL2,MAGY,Machaeranthera gymnocephala auct. non (DC.) Shinners,,
MABO3,,Matelea borinquensis Alain,San Lorenzo milkvine,Asclepiadaceae
MABO6,,Marsupella boeckii (Austin) Lindb. ex Kaal.,,Gymnomitriaceae
MABO7,,Marsupella bolanderi (Austin) Underw.,,Gymnomitriaceae
MABO8,,Maytenus boaria Molina,mayten,Celastraceae
MABR10,,Marsupella brevissima (Dumort.) Grolle,,Gymnomitriaceae
MABR11,,Macroptilium bracteatum (Nees & Mart.) Marechal & Baudet,,Fabaceae
MABR11,PHBR13,Phaseolus bracteatus Nees & Mart.,,
MABR12,,Maireana brevifolia (R. Br.) Paul G. Wilson,,Chenopodiaceae
MABR12,KOBR2,Kochia brevifolia R. Br.,,
MABR13,,Malvastrum brasiliense Desr. [excluded],,Malvaceae
MABR2,,Matelea brevicoronata (B.L. Rob.) Woodson,shortcrown milkvine,Asclepiadaceae
MABR2,GOPAB,Gonolobus parviflorus Torr. var. brevicoronatus B.L. Rob.,,
MABR4,,Mandevilla brachysiphon (Torr.) Pichon,Huachuca Mountain rocktrumpet,Apocynaceae
MABR4,MABR,Macrosiphonia brachysiphon (Torr.) A. Gray,,
MABR4,TEBR5,Telosiphonia brachysiphon (Torr.) Henrickson,,
MABR5,,Malaxis brachypoda (A. Gray) Fernald,white adder's-mouth orchid,Orchidaceae
MABR5,MAMOB,Malaxis monophyllos (L.) Sw. var. brachypoda (A. Gray) F. Morris & Eames,,
MABR5,MAMOB2,Malaxis monophyllos (L.) Sw. ssp. brachypoda (A. Gray) Á. Löve & D. Löve,,
MABRY,,Mabrya Elisens,mabrya,Scrophulariaceae
MACA,,Macbridea caroliniana (Walter) S.F. Blake,Carolina birds-in-a-nest,Lamiaceae
MACA,MAPU9,Macbridea pulchra Elliott,,
MACA17,,Machaeranthera carnosa (A. Gray) G.L. Nesom,shrubby alkaliaster,Asteraceae
MACA17,ARCA6,Arida carnosa (A. Gray) D.R. Morgan & R.L. Hartm.,,
MACA18,,Maronea carolinae H. Magn.,Carolina maronea lichen,Fuscideaceae
MACA19,,Massalongia carnosa (Dicks.) Körb.,littlelobed lichen,Peltigeraceae
MACA2,,Machaeranthera canescens (Pursh) A. Gray,hoary tansyaster,Asteraceae
MACA20,,Manihot catingae Ule,manicoba brava,Euphorbiaceae
MACA21,,Manihot caerulescens Pohl,manicoba,Euphorbiaceae
MACA21,MAPI6,Manihot piauhyensis Ule,,
MACA22,,Mangifera caesia Jack ex Wall.,binjai,Anacardiaceae
MACA23,,Maesa carolinensis Mez,,Myrsinaceae
MACA25,,Macaranga carolinensis Volkens,Caroline macaranga,Euphorbiaceae
