Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
AGFR,AGMO6,Agropyron mongolicum Keng,,
AGFR,AGSI,Agropyron sibiricum (Willd.) P. Beauv.,,
AGGA,,Agalinis gattingeri (Small) Small,roundstem false foxglove,Scrophulariaceae
AGGA,GEGA2,Gerardia gattingeri Small,,
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae
AGGI2,AGAL3,Agrostis alba auct. non L.,,
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,
AGGI2,AGNI,Agrostis nigra With.,,
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,
AGGL,,Agoseris glauca (Pursh) Raf.,pale agoseris,Asteraceae
AGGL2,,Agave glomeruliflora (Engelm.) A. Berger,Chisos Mountain century plant,Agavaceae
AGGL2,AGCH3,Agave chisosensis C.H. Mull.,,
AGGLA,,Agoseris glauca (Pursh) Raf. var. agrestis (Osterh.) Q. Jones ex Cronquist,pale agoseris,Asteraceae
AGGLA,AGAG,Agoseris agrestis Osterh.,,
AGGLC,,Agoseris glauca (Pursh) Raf. var. cronquistii S.L. Welsh,pale agoseris,Asteraceae
AGGLD,,Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.,pale agoseris,Asteraceae
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist,,
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett,,
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper,,
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,,
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray,,
AGGLG,,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,Asteraceae
AGGLG,AGTU3,Agoseris turbinata Rydb.,,
AGGLG,TRGL7,Troximon glaucum Pursh,,
AGGLL,,Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley,false agoseris,Asteraceae
AGGLL,AGAR5,Agoseris arizonica Greene,,
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.,,
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,,
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton,,
AGGLL,TRPA12,Troximon parviflorum Nutt.,,
AGGLM,,Agoseris glauca (Pursh) Raf. var. monticola (Greene) Q. Jones ex Cronquist,pale agoseris,Asteraceae
AGGLM,AGMO5,Agoseris monticola Greene,,
AGGR,,Agoseris grandiflora (Nutt.) Greene,bigflower agoseris,Asteraceae
AGGR,AGGRL,Agoseris grandiflora (Nutt.) Greene var. leptophylla G.I. Baird,,
AGGR,AGLA6,Agoseris laciniata (Nutt.) Greene,,
AGGR,AGPL3,Agoseris plebeja (Greene) Greene,,
AGGR,TRGR13,Troximon grandiflorum Nutt.,,
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae
AGGR4,,Agave gracilipes Trel.,slimfoot century plant,Agavaceae
AGHA,,Agave havardiana Trel.,Havard's century plant,Agavaceae
AGHA2,,Agrostis hallii Vasey,Hall's bentgrass,Poaceae
AGHA2,AGHAP,Agrostis hallii Vasey var. pringlei (Scribn.) Hitchc.,,
AGHA3,,Agalinis harperi Pennell,coastal plain false foxglove,Scrophulariaceae
AGHA3,AGDE8,Agalinis delicatula Pennell,,
AGHA3,AGPI3,Agalinis pinetorum Pennell,,
AGHA3,AGPID,Agalinis pinetorum Pennell var. delicatula (Pennell) Pennell,,
AGHA3,GEPU10,Gerardia pulchella Pennell,,
AGHA3,GEPUD,Gerardia pulchella Pennell var. delicatula (Pennell) Pennell,,
AGHA4,,Ageratina havanensis (Kunth) R.M. King & H. Rob.,Havana snakeroot,Asteraceae
AGHA4,EUHA5,Eupatorium havanense Kunth,,
AGHA4,EUTE9,Eupatorium texense (Torr. & A. Gray) Rydb.,,
AGHE2,,Agoseris heterophylla (Nutt.) Greene,annual agoseris,Asteraceae
AGHE3,,Agrostis hendersonii Hitchc.,Henderson's bentgrass,Poaceae
AGHE3,AGAR2,Agrostis aristiglumis Swallen,,
AGHE3,AGMIH,Agrostis microphylla Steud. var. hendersonii (Hitchc.) Beetle,,
AGHE4,,Agalinis heterophylla (Nutt.) Small ex Britton,prairie false foxglove,Scrophulariaceae
AGHE4,GEHE5,Gerardia heterophylla Nutt.,,
AGHE5,,Ageratina herbacea (A. Gray) R.M. King & H. Rob.,fragrant snakeroot,Asteraceae
AGHE5,EUHE7,Eupatorium herbaceum (A. Gray) Greene,,
AGHE7,,Aganope heptaphylla (L.) Polhill,sevenleaf aganope,Fabaceae
AGHEC,,Agoseris heterophylla (Nutt.) Greene var. crenulata Jeps.,annual agoseris,Asteraceae
AGHEH,,Agoseris heterophylla (Nutt.) Greene var. heterophylla,annual agoseris,Asteraceae
AGHEH,AGHEC2,Agoseris heterophylla (Nutt.) Greene ssp. californica (Nutt.) Piper,,
AGHEH,AGHEC3,Agoseris heterophylla (Nutt.) Greene var. cryptopleura Jeps.,,
AGHEH,AGHEK,Agoseris heterophylla (Nutt.) Greene var. kymapleura Greene,,
AGHEH,AGHEN,Agoseris heterophylla (Nutt.) Greene ssp. normalis Piper,,
AGHEH,MAHE4,Macrorhynchus heterophyllus Nutt.,,
AGHET,,Agoseris heterophylla (Nutt.) Greene var. turgida (H.M. Hall) Jeps.,annual agoseris,Asteraceae
AGHI60,,Agrestia hispida (Mereschk.) Hale & W.L. Culb.,hispid agrestia lichen,Hymeneliaceae
AGHI60,AGCY,Agrestia cyphellata J.W. Thomson,,
AGHO,,Agrostis hooveri Swallen,Hoover's bentgrass,Poaceae
AGHO2,,Agrostis howellii Scribn.,Howell's bentgrass,Poaceae
AGHO3,,Ageratum houstonianum Mill.,bluemink,Asteraceae
AGHO4,,Agalinis homalantha Pennell,San Antonio false foxglove,Scrophulariaceae
AGHO4,GEHO4,Gerardia homalantha (Pennell) Pennell,,
AGHU,,Agrostis humilis Vasey,alpine bentgrass,Poaceae
AGHU,AGTH2,Agrostis thurberiana Hitchc.,,
AGHU,POHU,Podagrostis humilis (Vasey) Björkman,,
AGHU,POTH3,Podagrostis thurberiana (Hitchc.) Hultén,,
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,
AGHY,COHY2,Cornucopiae hyemalis Walter,,
AGHY2,,Agropyron ×hybrid auct.,'Hycrest',Poaceae
AGID,,Agrostis idahoensis Nash,Idaho bentgrass,Poaceae
AGID,AGBOR,Agrostis borealis Hartm. var. recta (Hartm.) B. Boivin,,
AGID,AGCL4,Agrostis clavata auct. non Trin.,,
AGID,AGFI3,Agrostis filicumis M.E. Jones,,
AGIN3,,Agrimonia incisa Torr. & A. Gray,incised agrimony,Rosaceae
AGIN8,,Agnorhiza invenusta (Greene) W.A. Weber,Coville's mule-ears,Asteraceae
AGIN8,WYIN,Wyethia invenusta (Greene) W.A. Weber,,
AGJU2,,Ageratina jucunda (Greene) Clewell & Wooten,hammock snakeroot,Asteraceae
AGJU2,EUJU,Eupatorium juncundum Greene,,
AGLA,,Agrostis lacuna-vernalis P.M. Peterson & R. J. Soreng,vernal pool bentgrass,Poaceae
AGLA10,,Agalinis laxa Pennell,twoline false foxglove,Scrophulariaceae
AGLA10,GELA2,Gerardia laxa (Pennell) Pennell,,
AGLA9,,Agoseris lackschewitzii Douglass M. Hend. & R. Moseley,Mill Creek agoseris,Asteraceae
AGLA9,AGAUC,Agoseris aurantiaca (Hook.) Greene var. carnea (Rydb.) Lesica,,
AGLA9,AGCA16,Agoseris carnea Rydb.,,
AGLAI,,Aglaia Lour.,,Meliaceae
AGLAO,,Aglaonema Schott,aglaonema,Araceae
AGLE,,Agave lechuguilla Torr.,lechuguilla,Agavaceae
AGLE,AGLOP,Agave lophantha Schiede var. poselgeri (Salm-Dyck) A. Berger,,
AGLE3,,Ageratina lemmonii (B.L. Rob.) R.M. King & H. Rob.,Lemmon's snakeroot,Asteraceae
AGLE3,EULE7,Eupatorium lemmonii B.L. Rob.,,
AGLI,,×Agropogon littoralis (Sm.) C.E. Hubbard,coast agropogon,Poaceae
AGLI,POLI5,Polypogon littoralis Sm.,,
AGLI2,,Agalinis linifolia (Nutt.) Britton,flaxleaf false foxglove,Scrophulariaceae
AGLI2,GELI4,Gerardia linifolia Nutt.,,
AGLI3,,Ageratum littorale A. Gray,Cape Sable whiteweed,Asteraceae
AGLOS,,Aglossorrhyncha Schltr.,,Orchidaceae
AGLU,,Ageratina luciae-brauniae (Fernald) R.M. King & H. Rob.,Lucy Braun's snakeroot,Asteraceae
AGLU,EULU3,Eupatorium luciae-brauniae Fernald,,
AGMA14,,"Aglaia mariannensis sensu Kaneh., non Merr.",,Meliaceae
AGMA3,,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,Scrophulariaceae
AGMAG,,Agalinis maritima (Raf.) Raf. var. grandiflora (Benth.) Shinners,saltmarsh false foxglove,Scrophulariaceae
AGMAG,AGSP3,Agalinis spiciflora (Engelm.) Pennell,,
AGMAG,GEMAG,Gerardia maritima Raf. ssp. grandiflora (Benth.) Pennell,,
AGMAG,GEMAG2,Gerardia maritima Raf. var. grandiflora Benth.,,
AGMAG,GESP2,Gerardia spiciflora Engelm.,,
AGMAM,,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,Scrophulariaceae
AGMAM,GEMA8,Gerardia maritima Raf.,,
AGME2,,Agastache mearnsii Wooton & Standl.,San Luis Mountain giant hyssop,Lamiaceae
AGME2,AGPAM2,Agastache pallidiflora (A. Heller) Rydb. ssp. mearnsii (Wooton & Standl.) Lint & Epling,,
AGME3,,Agrostis mertensii Trin.,northern bentgrass,Poaceae
AGME3,AGBA5,Agrostis bakeri Rydb.,,
AGME3,AGBO2,Agrostis borealis Hartm.,,
AGME3,AGBOA3,Agrostis borealis Hartm. var. americana (Scribn.) Fernald,,
AGME3,AGBOP,Agrostis borealis Hartm. var. paludosa (Scribn.) Fernald,,
AGME3,AGIDB,Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber,,
AGME3,AGMEB,Agrostis mertensii Trin. ssp. borealis (Hartm.) Tzvelev,,
AGME3,AGRU2,Agrostis rupestris auct. non All.,,
AGMI,,Agastache micrantha (A. Gray) Wooton & Standl.,white giant hyssop,Lamiaceae
AGMI,CEMI7,Cedronella micrantha A. Gray,,
AGMI2,,Agrimonia microcarpa Wallr.,smallfruit agrimony,Rosaceae
AGMI2,AGPL2,Agrimonia platycarpa Wallr.,,
AGMI2,AGPU6,Agrimonia pumila Muhl. ex E.P. Bicknell,,
AGMI2,AGPUM,Agrimonia pubescens Wallr. var. microcarpa (Wallr.) H.E. Ahles,,
AGMI3,,Agrostis microphylla Steud.,small-leaf bentgrass,Poaceae
AGMI3,AGIN7,Agrostis inflata Scribn.,,
AGMI3,AGMII,Agrostis microphylla Steud. var. intermedia Beetle,,
AGMI4,,Agave missionum Trel.,corita,Agavaceae
AGMI4,AGPO,Agave portoricensis Trel.,,
AGMI7,,Aglossorrhyncha micronesiaca Schltr.,Micronesian aglossorrhyncha,Orchidaceae
AGMI8,,Agave minor Proctor,Proctor's agave,Agavaceae
AGMO2,,Agoseris ×montana Osterh. (pro sp.),agoseris,Asteraceae
AGMU,,Agave murpheyi F. Gibson,Murphey's century plant,Agavaceae
AGNA,,Agalinis navasotensis M. Dubrule & J. Canne-Hilliker,Navasota false foxglove,Scrophulariaceae
AGNE2,,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,Lamiaceae
AGNE3,,Agave neglecta Small,wild century plant,Agavaceae
AGNE5,,Agalinis neoscotica (Greene) Fernald,Middleton false foxglove,Scrophulariaceae
AGNE5,AGPAN3,Agalinis paupercula (A. Gray) Britton var. neoscotica (Greene) Pennell & H. St. John,,
AGNE5,AGPUN,Agalinis purpurea (L.) Pennell var. neoscotica (Greene) B. Boivin,,
AGNE5,GENE6,Gerardia neoscotica Greene,,
AGNE5,GEPUN,Gerardia purpurea L. var. neoscotica (Greene) Gleason,,
AGNE9,,Agrostis nebulosa Boiss. & Reut. [excluded],,Poaceae
AGNE9,NENE5,Neoschischkinia nebulosa (Boiss. & Reut.) Tzvelev,,
AGNOR,,Agnorhiza (Jeps.) W.A. Weber,mule-ears,Asteraceae
AGNU,,Agalinis nuttallii Shinners,Nuttall's false foxglove,Scrophulariaceae
AGNU,GELO,Gerardia longifolia Nutt.,,
AGOB,,Agalinis obtusifolia Raf.,tenlobe false foxglove,Scrophulariaceae
AGOB,AGDE5,Agalinis decemloba (Greene) Pennell,,
AGOB,AGPA16,Agalinis parvifolia (Benth.) Small ex Britton,,
AGOB,AGTE2,Agalinis tenella Pennell,,
AGOB,GEDE7,Gerardia decemloba Greene,,
AGOB,GEOB,Gerardia obtusifolia (Raf.) Pennell,,
AGOB,GEPA7,Gerardia parvifolia (Benth.) Chapm.,,
AGOB,GESEP,Gerardia setacea J.F. Gmel. var. parvifolia Benth.,,
AGOB,GETE5,Gerardia tenella (Pennell) Pennell,,
AGOC,,Agastache occidentalis (Piper) A. Heller,western giant hyssop,Lamiaceae
AGOC2,,Ageratina occidentalis (Hook.) R.M. King & H. Rob.,western snakeroot,Asteraceae
AGOC2,EUOC5,Eupatorium occidentale Hook.,,
AGOD2,,Agrimonia odorata Mill.,creeping grovebur,Rosaceae
AGOD2,AGRE9,Agrimonia repens L.,,
AGOL,,Agalinis oligophylla Pennell,ridgestem false foxglove,Scrophulariaceae
AGOL,AGKE3,Agalinis keyensis Pennell,,
AGOL,AGOLP,Agalinis oligophylla Pennell var. pseudaphylla Pennell,,
AGOL,AGPS3,Agalinis pseudaphylla (Pennell) Shinners,,
AGOL,GEAPG,Gerardia aphylla Nutt. var. grandiflora Benth.,,
AGOL,GEKE,Gerardia keyensis (Pennell) Pennell,,
AGOL,GEMI5,Gerardia microphylla (A. Gray) Small,,
AGOL,GEPLM,Gerardia plukenetii Elliott var. microphylla A. Gray,,
AGOL,GEPS,Gerardia pseudaphylla (Pennell) Pennell,,
AGONI,,Agonimia Zahlbr.,agonimia lichen,Verrucariaceae
AGOR,,Agrostis oregonensis Vasey,Oregon bentgrass,Poaceae
AGOSE,,Agoseris Raf.,agoseris,Asteraceae
AGOV,,Agnorhiza ovata (Torr. & A. Gray ex Torr.) W.A. Weber,southern mule-ears,Asteraceae
AGOV,WYOV,Wyethia ovata Torr. & A. Gray ex Torr.,,
AGPA,,Agastache pallidiflora (A. Heller) Rydb.,Bill Williams Mountain giant hyssop,Lamiaceae
AGPA11,,Agastache pallida (Lindl.) Cory,pale giant hyssop,Lamiaceae
AGPA11,AGBA3,Agastache barberi (B.L. Rob.) Epling,,
AGPA12,,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,Scrophulariaceae
AGPA13,,Ageratina paupercula (A. Gray) R.M. King & H. Rob.,Santa Rita snakeroot,Asteraceae
AGPA13,EUPA10,Eupatorium pauperculum A. Gray,,
AGPA2,,Agastache parvifolia Eastw.,smallleaf giant hyssop,Lamiaceae
AGPA3,,Agave palmeri Engelm.,Palmer's century plant,Agavaceae
AGPA4,,Agave parryi Engelm.,Parry's agave,Agavaceae
AGPA5,,Agave parviflora Torr.,smallflower century plant,Agavaceae
AGPA6,,Agrimonia parviflora Aiton,harvestlice,Rosaceae
AGPA8,,Agrostis pallens Trin.,seashore bentgrass,Poaceae
AGPA8,AGDI,Agrostis diegoensis Vasey,,
AGPA8,AGLE2,Agrostis lepida Hitchc.,,
AGPA8,AGPAV,Agrostis pallens Trin. var. vaseyi H. St. John,,
AGPA9,,Agrostis pauzhetica Prob.,Thermal Bent,Poaceae
AGPAB,,Agalinis paupercula (A. Gray) Britton var. borealis Pennell,smallflower false foxglove,Scrophulariaceae
AGPAB,AGPUP,Agalinis purpurea (L.) Pennell var. parviflora (Benth.) B. Boivin,,
AGPAB,GEPAB,Gerardia paupercula (A. Gray) Britton ssp. borealis (Pennell) Pennell,,
AGPAB,GEPAB2,Gerardia paupercula (A. Gray) Britton var. borealis (Pennell) Deam,,
AGPAB,GEPUP4,Gerardia purpurea L. var. parviflora Benth.,,
AGPAG3,,Agastache pallidiflora (A. Heller) Rydb. ssp. pallidiflora var. gilensis R.W. Sanders,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAG4,,Agastache pallidiflora (A. Heller) Rydb. ssp. pallidiflora var. greenei (Briq.) R.W. Sanders,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAG4,AGGR10,Agastache greenei (Briq.) Wooton & Standl.,,
AGPAH3,,Agastache pallidiflora (A. Heller) Rydb. ssp. neomexicana (Briq.) Lint & Epling var. havardii (A. Gray) R.W. Sanders,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAH3,AGBRH,Agastache breviflora (A. Gray) Epling var. havardii (A. Gray) Shinners,,
AGPAH3,AGNEH,"Agastache neomexicana (Briq.) Standl. ssp. havardii (A. Gray) Lint, nom. nud.",,
AGPAH3,AGPAH2,Agastache pallidiflora (A. Heller) Rydb. ssp. havardii (A. Gray) Lint & Epling,,
AGPAN,,Agastache pallidiflora (A. Heller) Rydb. ssp. neomexicana (Briq.) Lint & Epling,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAN2,,Agastache pallidiflora (A. Heller) Rydb. ssp. neomexicana (Briq.) Lint & Epling var. neomexicana (Briq.) R.W. Sanders,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAN2,AGNE6,Agastache neomexicana (Briq.) Standl.,,
AGPAN6,,Agave parryi Engelm. ssp. neomexicana (Wooton & Standl.) Ullrich,Parry's agave,Agavaceae
AGPAN6,AGNE4,Agave neomexicana Wooton & Standl.,,
AGPAP2,,Agastache pallidiflora (A. Heller) Rydb. ssp. pallidiflora,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAP3,,Agalinis paupercula (A. Gray) Britton var. paupercula,smallflower false foxglove,Scrophulariaceae
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,,
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,
AGPAP4,,Agastache pallidiflora (A. Heller) Rydb. ssp. pallidiflora var. pallidiflora,Bill Williams Mountain giant hyssop,Lamiaceae
AGPAP4,AGPAT2,Agastache pallidiflora (A. Heller) Rydb. ssp. typica Lint & Epling,,
AGPAP5,,Agave parryi Engelm. ssp. parryi,Parry's agave,Agavaceae
AGPAP5,AGHU3,Agave huachucensis Baker,,
AGPAP5,AGPAC,Agave parryi Engelm. var. couesii (Engelm. ex Trel.) Kearney & Peebles,,
AGPAP5,AGPAH,Agave parryi Engelm. var. huachucensis (Baker) Little ex L.D. Benson,,
AGPAP5,AGSC2,Agave scabra Salm-Dyck,,
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,
AGPE,AGOR3,Agrostis oreophila Trin.,,
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,
AGPE,AGSC6,Agrostis schweinitzii Trin.,,
AGPE,COPE7,Cornucopiae perennans Walter,,
AGPH,,Agave phillipsiana W.C. Hodgson,Grand Canyon century plant,Agavaceae
AGPI2,,Aglaonema pictum (Roxb.) Kunth,cara de caballo,Araceae
AGPI2,CAPI12,Calla picta Roxb.,,
AGPL,,Agalinis plukenetii (Elliott) Raf.,Chattahoochee false foxglove,Scrophulariaceae
AGPL,GEFIG,Gerardia filifolia Nutt. var. gatesii Benth.,,
AGPL,GEGA3,Gerardia gatesii (Benth.) Pennell,,
AGPL,GEPL5,Gerardia plukenetii Elliott,,
AGPO2,,Agarista populifolia (Lam.) W.S. Judd,Florida hobblebush,Ericaceae
AGPO2,ANPO5,Andromeda populifolia Lam.,,
AGPO2,LEAC4,Leucothoe acuminata (Aiton) G. Don,,
AGPO2,LEPO4,Leucothoe populifolia (Lam.) Dippel,,
AGPO2,LEWA3,Leucothoe walteri Melvin,,
AGPO4,,Aglaia ponapensis Kaneh.,,Meliaceae
AGPR3,,Agastache pringlei (Briq.) Lint & Epling,Pringle's giant hyssop,Lamiaceae
AGPR5,,Agapanthus praecox Willd.,African-lily,Liliaceae
AGPRO,,Agapanthus praecox Willd. ssp. orientalis (F.M. Leight.) F.M. Leight.,,Liliaceae
AGPRO,AGOR4,Agapanthus orientalis F.M. Leighton,,
AGPRV,,Agastache pringlei (Briq.) Lint & Epling var. verticillata (Wooton & Standl.) R.W. Sanders,Pringle's giant hyssop,Lamiaceae
AGPRV,AGVE3,Agastache verticillata Wooton & Standl.,,
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,
AGPU4,,Agalinis pulchella Pennell,St. Mark's false foxglove,Scrophulariaceae
AGPU4,GEPU6,Gerardia pulcherrima Pennell,,
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,
AGPU5,GEPU7,Gerardia purpurea L.,,
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) Pennell,,
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,,
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,,
AGRE,,Agoseris retrorsa (Benth.) Greene,spearleaf agoseris,Asteraceae
AGRE,MARE7,Macrorhynchus retrorsus Benth.,,
AGRE3,,Ageratina resiniflua (Urb.) R.M. King & H. Rob.,resinous snakeroot,Asteraceae
AGRE3,EURE11,Eupatorium resinifluum Urb.,,
AGRE8,,Agnorhiza reticulata (Greene) W.A. Weber,El Dorado mule-ears,Asteraceae
AGRE8,WYRE,Wyethia reticulata Greene,,
AGRES2,,Agrestia J.W. Thomson,agrestia lichen,Hymeneliaceae
AGRI2,,Ageratina riparia (Regel) R.M. King & H. Rob.,spreading snakeroot,Asteraceae
AGRI2,EURI4,Eupatorium riparium Regel,,
AGRI6,,Agave rigida Mill.,,Agavaceae
AGRIM,,Agrimonia L.,agrimony,Rosaceae
AGRIR,,Agave rigida Mill. var. rigida,,Agavaceae
AGRO3,,Agrimonia rostellata Wallr.,beaked agrimony,Rosaceae
AGRO4,,Agrostis rossiae Vasey,Ross' bentgrass,Poaceae
AGRO4,AGVA4,Agrostis variabilis auct. non Rydb.,,
AGRO5,,Ageratina rothrockii (A. Gray) R.M. King & H. Rob.,Rothrock's snakeroot,Asteraceae
AGRO5,EURO9,Eupatorium rothrockii A. Gray,,
AGRO6,,Agathis robusta (C. Moore ex F. Muell.) F.M. Bailey,Queensland kauri,Araucariaceae
AGROE,,×Agroelymus E.G. Camus ex A. Camus,agroelymus,Poaceae
AGROP2,,Agropyron Gaertn.,wheatgrass,Poaceae
AGROP3,,×Agropogon Fourn.,agropogon,Poaceae
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae
AGROS2,,Agrostis L.,bentgrass,Poaceae
AGROS3,,Agrostophyllum Blume,agrostophyllum,Orchidaceae
AGRU,,Agastache rupestris (Greene) Standl.,threadleaf giant hyssop,Lamiaceae
AGRU3,,Agyrium rufum (Pers.) Fr.,agyrium lichen,Agyriaceae
AGSA3,,Agrostis sandwicensis Hillebr.,Hawai'i bentgrass,Poaceae
AGSA3,AGFA,Agrostis fallax Hillebr.,,
AGSC,,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,Lamiaceae
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze var. mollis (Fernald) A. Heller,,
AGSC3,,Agave schottii Engelm.,Schott's century plant,Agavaceae
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae
AGSC5,AGGE2,Agrostis geminata Trin.,,
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,
AGSCS2,,Agave schottii Engelm. var. schottii,Schott's century plant,Agavaceae
AGSCT,,Agave schottii Engelm. var. treleasei (Toumey) Kearney & Peebles,Trelease's century plant,Agavaceae
AGSE3,,Agalinis setacea (J.F. Gmel.) Raf.,threadleaf false foxglove,Scrophulariaceae
AGSE3,AGHO6,Agalinis holmiana Pennell,,
AGSE3,AGST3,Agalinis stenophylla Pennell,,
AGSE3,GESE5,Gerardia setacea J.F. Gmel.,,
AGSE3,GEST3,Gerardia stenophylla (Pennell) Pennell,,
AGSE5,,Agathosma serratifolia (Curtis) Spreeth,longleaf buchu,Rutaceae
AGSE5,BASE5,Barosma serratifolia (Curtis) Willd.,,
AGSH,,Agave shawii Engelm.,coastal agave,Agavaceae
AGSH2,,Ageratina shastensis (D.W. Taylor & Stebbins) R.M. King & H. Rob.,Shasta snakeroot,Asteraceae
AGSH2,EUSH,Eupatorium shastense D.W. Taylor & Stebbins,,
AGSI2,,Agave sisalana Perrine,sisal hemp,Agavaceae
AGSI2,AGRIS,Agave rigida Mill. var. sisalana (Perrine) Engelm.,,
AGSK,,Agalinis skinneriana (Alph. Wood) Britton,Skinner's false foxglove,Scrophulariaceae
AGSK,GESK2,Gerardia skinneriana Alph. Wood,,
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,
AGST2,AGMA10,Agrostis maritima Lam.,,
AGST2,AGPA17,Agrostis palustris Huds.,,
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,
AGST4,,Agalinis strictifolia (Benth.) Pennell,stiffleaf false foxglove,Scrophulariaceae
AGST4,GEST4,Gerardia strictifolia Benth.,,
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,Scrophulariaceae
AGTE7,,Agave tequilana F.A.C Weber,tequila agave,Agavaceae
AGTEL,,Agalinis tenuifolia (Vahl) Raf. var. leucanthera (Raf.) Pennell,slenderleaf false foxglove,Scrophulariaceae
AGTEL,AGTEL2,Agalinis tenuifolia (Vahl) Raf. ssp. leucanthera (Raf.) Pennell,,
AGTEL,GELE2,Gerardia leucanthera Raf.,,
AGTEL,GETEL,Gerardia tenuifolia Vahl ssp. leucanthera (Raf.) Pennell,,
AGTEL,GETEL2,Gerardia tenuifolia Vahl var. leucanthera (Raf.) Shinners,,
