Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
PAFA9,,Pachyphiale fagicola (Hepp) Zwackh,pachyphiale lichen,Gyalectaceae
PAFAC,,Panicum fauriei Hitchc. var. carteri (Hosaka) Davidse,Faurie's panicgrass,Poaceae
PAFAC,PACA7,Panicum carteri Hosaka,,
PAFAF,,Paronychia fastigiata (Raf.) Fernald var. fastigiata,hairy forked nailwort,Caryophyllaceae
PAFAF,ANPO4,Anychia polygonoides Raf.,,
PAFAF,PAFAT,Paronychia fastigiata (Raf.) Fernald var. typica Fernald,,
PAFAF2,,Panicum fauriei Hitchc. var. fauriei,Faurie's panicgrass,Poaceae
PAFAF2,PACO24,Panicum cornae H. St. John,,
PAFAF2,PADE2,Panicum degeneri Potztal,,
PAFAF2,PAMO10,Panicum moomomiense H. St. John,,
PAFAL,,Panicum fauriei Hitchc. var. latius (H. St. John) Davidse,Faurie's panicgrass,Poaceae
PAFAL,PANUL,Panicum nubigenum Kunth var. latius H. St. John,,
PAFAN,,Paronychia fastigiata (Raf.) Fernald var. nuttallii (Small) Fernald,hairy forked nailwort,Caryophyllaceae
PAFAP,,Paronychia fastigiata (Raf.) Fernald var. paleacea Fernald,hairy forked nailwort,Caryophyllaceae
PAFE,,Palafoxia feayi A. Gray,Feay's palafox,Asteraceae
PAFE4,,Packera fendleri (A. Gray) W.A. Weber & Á. Löve,Fendler's ragwort,Asteraceae
PAFE4,SEFE,Senecio fendleri A. Gray,,
PAFE4,SEFEL,Senecio fendleri A. Gray var. lanatus Osterh.,,
PAFE5,,Parmelia fertilis Müll. Arg.,shield lichen,Parmeliaceae
PAFI12,,Parkia filicoidea Welw. ex Oliv.,African locust bean,Fabaceae
PAFI3,,Parnassia fimbriata K.D. Koenig,fringed grass of Parnassus,Saxifragaceae
PAFI4,,Parryella filifolia Torr. & A. Gray ex A. Gray,common dunebroom,Fabaceae
PAFI5,,Paspalum fimbriatum Kunth,Panama crowngrass,Poaceae
PAFI6,,Passiflora filipes Benth.,slender passionflower,Passifloraceae
PAFIF,,Parnassia fimbriata K.D. Koenig var. fimbriata,fringed grass of Parnassus,Saxifragaceae
PAFIH,,Parnassia fimbriata K.D. Koenig var. hoodiana C.L. Hitchc.,fringed grass of Parnassus,Saxifragaceae
PAFII,,Parnassia fimbriata K.D. Koenig var. intermedia (Rydb.) C.L. Hitchc.,fringed grass of Parnassus,Saxifragaceae
PAFII,PACII,Parnassia cirrata Piper var. intermedia (Rydb.) P.K. Holmgren & N.H. Holmgren,,
PAFII,PAIN9,Parnassia intermedia Rydb.,,
PAFL15,,Packera flettii (Wiegand) W.A. Weber & Á. Löve,Flett's ragwort,Asteraceae
PAFL15,SEFL,Senecio flettii Wiegand,,
PAFL2,,Panicum flexile (Gattinger) Scribn.,wiry panicgrass,Poaceae
PAFL2,PACAF,Panicum capillare L. var. flexile Gattinger,,
PAFL3,,Parietaria floridana Nutt.,Florida pellitory,Urticaceae
PAFL3,PADE21,Parietaria debilis auct. non G. Forst.,,
PAFL3,PANU6,Parietaria nummularia Small,,
PAFL4,,Paspalum floridanum Michx.,Florida paspalum,Poaceae
PAFL4,PADI4,Paspalum difforme Leconte,,
PAFL4,PAFLG,Paspalum floridanum Michx. var. glabratum Engelm. ex Vasey,,
PAFL4,PAGI,Paspalum giganteum Baldw. ex Vasey,,
PAFL4,PAGL8,Paspalum glabratum (Engelm. ex Vasey) C. Mohr,,
PAFL5,,Paspalum fluitans (Elliott) Kunth,horsetail paspalum,Poaceae
PAFL5,PAMU9,Paspalum mucronatum Muhl.,,
PAFL5,PARE6,Paspalum repens auct. non P.J. Bergius,,
PAFL5,PAREF,Paspalum repens P.J. Bergius var. fluitans (Elliott) Wipff & S.D. Jones,,
PAFL6,,Parkinsonia florida (Benth. ex A. Gray) S. Watson,blue paloverde,Fabaceae
PAFL6,CEFL6,Cercidium floridum Benth. ex A. Gray,,
PAFL6,CEFLF2,Cercidium floridum Benth. ex A. Gray ssp. floridum,,
PAFO2,,Passiflora foetida L.,fetid passionflower,Passifloraceae
PAFO3,,Paederia foetida L.,stinkvine,Rubiaceae
PAFO3,PASC15,"Paederia scandans (Lour.) Merr., database artifact",,
PAFO3,PASC21,Paederia scandens (Lour.) Merr.,,
PAFOF,,Passiflora foetida L. var. foetida,fetid passionflower,Passifloraceae
PAFOG,,Passiflora foetida L. var. gossypiifolia (Desv. ex Ham.) Masters,cottonleaf passionflower,Passifloraceae
PAFOH,,Passiflora foetida L. var. hispida (DC. ex Triana & Planch.) Killip,scarletfruit passionflower,Passifloraceae
PAFOI,,Passiflora foetida L. var. isthmia Killip,scarletfruit passionflower,Passifloraceae
PAFOL,,Passiflora foetida L. var. lanuginosa Killip,scarletfruit passionflower,Passifloraceae
PAFR,,Paronychia franciscana Eastw.,San Francisco nailwort,Caryophyllaceae
PAFR2,,Pavonia fruticosa (Mill.) Fawc. & Rendle,anamu,Malvaceae
PAFR2,TYFR,Typhalea fruticosa (Mill.) Britton,,
PAFR6,,Packera franciscana (Greene) W.A. Weber & Á. Löve,San Francisco Peaks ragwort,Asteraceae
PAFR6,SEFR2,Senecio franciscanus Greene,,
PAFR60,,Parmelia fraudans (Nyl.) Nyl.,shield lichen,Parmeliaceae
PAFU2,,Paullinia fuscescens Kunth,moldy bread and cheese,Sapindaceae
PAFU6,,Pandanus furcatus Roxb.,pandanus,Pandanaceae
PAGA,,Panicum gattingeri Nash,Gattinger's panicgrass,Poaceae
PAGA,PACAC,Panicum capillare L. var. campestre Gattinger,,
PAGA,PAPHG,Panicum philadelphicum Bernh. ex Trin. ssp. gattingeri (Nash) Freckmann & Lelong,,
PAGA4,,Parmotrema gardneri (C.W. Dodge) Serus.,,Parmeliaceae
PAGA4,PARO7,Parmotrema robustum (Degel.) Hale,,
PAGA4,PARO8,Parmelia robusta Degel.,,
PAGA5,,Packera ganderi (T.M. Barkley & R.M. Beauch.) W.A. Weber & Á. Löve,Gander's ragwort,Asteraceae
PAGA5,SEGA,Senecio ganderi T.M. Barkley & R.M. Beauch.,,
PAGA6,,Pavonia gallaensis Ulbr.,,Malvaceae
PAGE2,,Paspalidium geminatum (Forssk.) Stapf,Egyptian panicgrass,Poaceae
PAGE2,PAGE5,Panicum geminatum Forssk.,,
PAGE2,SEGE4,Setaria geminata (Forssk.) Veldkamp,,
PAGE7,,Paspalum geminiflorum Steud.,,Poaceae
PAGEG,,Paspalidium geminatum (Forssk.) Stapf var. geminatum,Egyptian panicgrass,Poaceae
PAGEP,,Paspalidium geminatum (Forssk.) Stapf var. paludivagum (Hitchc. & Chase) Gould,Egyptian panicgrass,Poaceae
PAGEP,PAPA25,Paspalidium paludivagum (Hitchc. & Chase) Parodi,,
PAGEP,PAPA30,Panicum paludivagum Hitchc. & Chase,,
PAGEP,SEGEP,Setaria germinata (Forssk.) Veldkamp var. paludivaga (Hitchc. & Chase) R. Webster,,
PAGH,,Panicum ghiesbreghtii Fourn.,Ghiesbreght's panicgrass,Poaceae
PAGI2,,Panax ginseng C.A. Mey.,Chinese ginseng,Araliaceae
PAGI2,PASC17,Panax schinseng Nees,,
PAGL17,,Packera glabella (Poir.) C. Jeffrey,butterweed,Asteraceae
PAGL17,SEGL,Senecio glabellus Poir.,,
PAGL17,SELO5,Senecio lobatus Pers.,,
PAGL3,,Parnassia glauca Raf.,fen grass of Parnassus,Saxifragaceae
PAGL3,PAAM5,Parnassia americana Muhl.,,
PAGL4,,Papaver glaucum Boiss. & Hausskn.,tulip poppy,Papaveraceae
PAGL9,,Pascalia glauca Ortega,beach creeping oxeye,Asteraceae
PAGL9,WEGL,Wedelia glauca (Ortega) Hoffm. ex Hicken,,
PAGO4,,Papaver gorodkovii Tolm. & V.V. Petrovsky,arctic poppy,Papaveraceae
PAGR,,Parnassia grandifolia DC.,largeleaf grass of Parnassus,Saxifragaceae
PAGR8,,Passiflora gracilis Jacq. ex Link,crinkled passionflower,Passifloraceae
PAGR9,,Packera greenei (A. Gray) W.A. Weber & Á. Löve,flame ragwort,Asteraceae
PAGR9,SEGR3,Senecio greenei A. Gray,,
PAGU,,Palicourea guianensis Aubl.,showy cappel,Rubiaceae
PAGU2,,Palaquium gutta (Hook. f.) Baill.,gutta percha,Sapotaceae
PAGU2,ISGU,Isonandra gutta Hook. f.,,
PAGU3,,Paspalum guaraniticum Parodi,,Poaceae
PAGU4,,Paspalum guenoarum Arechav.,pasto rojo,Poaceae
PAGUB,,Palicourea guianensis Aubl. ssp. barbinervia (DC.) Steyerm.,showy cappel,Rubiaceae
PAGUB,PABA9,Palicourea barbinervia DC.,,
PAGUR2,,Paspalum guenoarum Arechav. var. rojasii (Hack.) Parodi,,Poaceae
PAGY3,,Pachyphiale gyalizella (Nyl.) S. Ekman,,Gyalectaceae
PAGY3,BAGY,Bacidia gyalizella (Nyl.) Zahlbr.,,
PAHA,,Panicum hallii Vasey,Hall's panicgrass,Poaceae
PAHA13,,Paspalum haumanii Parodi,,Poaceae
PAHA16,,Packera hartiana (A. Heller) W.A. Weber & Á. Löve,Hart's ragwort,Asteraceae
PAHA16,SEHA5,Senecio hartianus A. Heller,,
PAHA2,,Panicum havardii Vasey,Havard's panicgrass,Poaceae
PAHA3,,Paspalum hartwegianum Fourn.,Hartweg's paspalum,Poaceae
PAHA3,PAAL28,Paspalum alcalinum Mez,,
PAHA5,,Pavonia hastata Cav.,spearleaf swampmallow,Malvaceae
PAHA6,,Parmotrema hababianum (Gyel.) Hale,parmotrema lichen,Parmeliaceae
PAHA6,PAHA9,Parmelia hababiana Gyel.,,
PAHAF,,Panicum hallii Vasey var. filipes (Scribn.) Waller,Hall's panicgrass,Poaceae
PAHAF,PAFI7,Panicum filipes Scribn.,,
PAHAH,,Panicum hallii Vasey var. hallii,Hall's panicgrass,Poaceae
PAHAH,PALE2,Panicum lepidulum Hitchc. & Chase,,
PAHE11,,Packera hesperia (Greene) W.A. Weber & Á. Löve,western ragwort,Asteraceae
PAHE11,SEHE2,Senecio hesperius Greene,,
PAHE2,,Panicum hemitomon Schult.,maidencane,Poaceae
PAHE4,,Parthenocissus heptaphylla (Buckley) Britton ex Small,sevenleaf creeper,Vitaceae
PAHE4,AMHE7,Ampelopsis heptaphylla Buckley,,
PAHE4,PSHE3,Psedera heptaphylla (Buckley) Rehder,,
PAHE4,VIHE6,Vitis heptaphylla (Buckley) Britton,,
PAHE5,,Parietaria hespera Hinton,rillita pellitory,Urticaceae
PAHE6,,Paronychia herniarioides (Michx.) Nutt.,coastal plain nailwort,Caryophyllaceae
PAHE6,GAHE9,Gastronychia herniarioides (Michx.) Small,,
PAHEC,,Parietaria hespera Hinton var. californica Hinton,California pellitory,Urticaceae
PAHEH,,Parietaria hespera Hinton var. hespera,rillita pellitory,Urticaceae
PAHI13,,Paspalum hieronymi Hack.,paspalum,Poaceae
PAHI3,,Panicum hillmanii Chase,Hillman's panicgrass,Poaceae
PAHI4,,Panicum hirsutum Sw.,hairy panicgrass,Poaceae
PAHI5,,Panicum hirticaule J. Presl,Mexican panicgrass,Poaceae
PAHI8,,Parthenium hispidum Raf.,wild quinine,Asteraceae
PAHI8,PAINH2,Parthenium integrifolium L. var. hispidum (Raf.) Mears,,
PAHI8,PARE7,Parthenium repens Eggert,,
PAHIH,,Panicum hirticaule J. Presl var. hirticaule,Mexican panicgrass,Poaceae
PAHIH,PACAH,Panicum capillare L. var. hirticaule (J. Presl) Gould,,
PAHIH,PACAM,Panicum capillare L. var. miliaceum (Vasey) Gould,,
PAHIH,PACAP,Panicum capillare L. var. pampinosum (Hitchc. & Chase) Gould,,
PAHIH,PAHIM,Panicum hirticaule J. Presl var. miliaceum (Vasey) Beetle,,
PAHIH,PAHIP,Panicum hirticaule J. Presl var. pampinosum (Hitchc. & Chase) Beetle,,
PAHIH,PAPA3,Panicum pampinosum Hitchc. & Chase,,
PAHIH,PASO,Panicum sonorum Beal,,
PAHIS,,Panicum hirticaule J. Presl var. stramineum (Hitchc. & Chase) Beetle,Sonoran panicgrass,Poaceae
PAHIS,PACAS,Panicum capillare L. var. stramineum (Hitchc. & Chase) Gould,,
PAHIS,PAST4,Panicum stramineum Hitchc. & Chase,,
PAHIV,,Panicum hirticaule J. Presl var. verrucosum F. Zuloaga & O. Morrone,Mexican panicgrass,Poaceae
PAHO,,Palafoxia hookeriana Torr. & A. Gray,sand palafox,Asteraceae
PAHO2,,Pannaria hookeri (Borrer ex Sm.) Nyl.,Hooker's matted lichen,Pannariaceae
PAHO3,,Parmelinopsis horrescens (Taylor) Elix & Hale,parmelinopsis,Parmeliaceae
PAHO3,PAHO4,Parmelia horrescens Taylor,,
PAHO3,PAHO5,Parmelina horrescens (Taylor) Hale,,
PAHOH,,Palafoxia hookeriana Torr. & A. Gray var. hookeriana,sand palafox,Asteraceae
PAHOH,POHO9,Polypteris hookeriana (Torr. & A. Gray) A. Gray,,
PAHOM,,Palafoxia hookeriana Torr. & A. Gray var. minor Shinners,sand palafox,Asteraceae
PAHY,,Parthenium hysterophorus L.,Santa Maria feverfew,Asteraceae
PAHY,PALO7,Parthenium lobatum Buckley,,
PAHY15,,Paspalum hydrophilum Henr.,,Poaceae
PAHY3,,Papaver hybridum L.,round pricklyhead poppy,Papaveraceae
PAHY3,PAAPM2,Papaver apulum Ten. var. micranthum auct. non (Boreau) Fedde,,
PAHY4,,Parmelia hygrophila Goward & Ahti,shield lichen,Parmeliaceae
PAHY5,,Packera hyperborealis (Greenm.) Á. Löve & D. Löve,northern groundsel,Asteraceae
PAHY5,SEHY3,Senecio hyperborealis Greenm.,,
PAHY6,,Parmotrema hypoleucinum (J. Steiner) Hale,parmotrema lichen,Parmeliaceae
PAHY6,PAHY9,Parmelia hypoleucina J. Steiner,,
PAHY61,,Parmeliopsis hyperopta (Ach.) Arnold,bran lichen,Parmeliaceae
PAHY61,FOHY,Foraminella hyperopta (Ach.) S.L.F. Mey.,,
PAHY61,PADI24,Parmeliopsis diffusa (Weber) Riddle,,
PAHY7,,Parmotrema hypotropum (Nyl.) Hale,parmotrema lichen,Parmeliaceae
PAHY7,PACEH,Parmelia cetrata Ach. var. hypotropoides Nyl. ex Willey,,
PAHY7,PAHY13,Parmelia hypotropa Nyl.,,
PAIN,,Parapholis incurva (L.) C.E. Hubbard,curved sicklegrass,Poaceae
PAIN,AEIN3,Aegilops incurva L.,,
PAIN,PHIN15,Pholiurus incurvus (L.) Schinz & Thell.,,
PAIN11,,Packera indecora (Greene) Á. Löve & D. Löve,elegant groundsel,Asteraceae
PAIN11,SEIN,Senecio indecorus Greene,,
PAIN11,SEPAF,Senecio pauciflorus Pursh var. fallax (Greenm.) Greenm.,,
PAIN12,,Parmotrema internexum (Nyl.) Hale,parmotrema lichen,Parmeliaceae
PAIN12,PAIN17,Parmelia internexa Nyl.,,
PAIN2,,Parthenium incanum Kunth,mariola,Asteraceae
PAIN3,,Parthenium integrifolium L.,wild quinine,Asteraceae
PAIN4,,Packera insulae-regalis R.R. Kowal,Isle Royale ragwort,Asteraceae
PAIN5,,Paspalum intermedium Munro ex Morong,intermediate paspalum,Poaceae
PAIN6,,Passiflora incarnata L.,purple passionflower,Passifloraceae
PAIN7,,Pachira insignis (Sw.) Sw. ex Savigny,wild chestnut,Bombacaceae
PAIN8,,Palafoxia integrifolia (Nutt.) Torr. & A. Gray,coastal plain palafox,Asteraceae
PAIN8,POIN18,Polypteris integrifolia Nutt.,,
PAINI,,Parthenium integrifolium L. var. integrifolium,wild quinine,Asteraceae
PAINI,PAINH,Parthenium integrifolium L. var. henryanum Mears,,
PAINM,,Parthenium integrifolium L. var. mabryanum Mears,wild quinine,Asteraceae
PAINM,PARA9,Parthenium radfordii Mears,,
PAIO3,,Paspalum ionanthum Chase,,Poaceae
PAIO4,,Packera ionophylla (Greene) W.A. Weber & Á. Löve,Tehachapi ragwort,Asteraceae
PAIO4,SEIO,Senecio ionophyllus Greene,,
PAJA,,Paronychia jamesii Torr. & A. Gray,James' nailwort,Caryophyllaceae
PAJA,PAJAH,Paronychia jamesii Torr. & A. Gray var. hirsuta Chaudhri,,
PAJA,PAJAP,Paronychia jamesii Torr. & A. Gray var. parviflora Chaudhri,,
PAJA,PAJAP2,Paronychia jamesii Torr. & A. Gray var. praelongifolia Correll,,
PAJA,PAWA4,Paronychia wardii Rydb.,,
PAJA2,,Pandanus japensis Martelli,pandanus,Pandanaceae
PAJO2,,Paronychia jonesii M.C. Johnst.,Jones' nailwort,Caryophyllaceae
PAJU,,Parietaria judaica L.,spreading pellitory,Urticaceae
PAJU,PADI12,Parietaria diffusa Mert. & W.D.J. Koch,,
PAJU3,,Paspalum juergensii Hack.,,Poaceae
PAKA2,,Pandanus kanehirae Martelli,pandanus,Pandanaceae
PAKO,,Panicum konaense Whitney & Hosaka,Kona panicgrass,Poaceae
PAKO3,,Parnassia kotzebuei Cham. ex Spreng.,Kotzebue's grass of Parnassus,Saxifragaceae
PAKO3,PAKOP,Parnassia kotzebuei Cham. ex Spreng. var. pumila C.L. Hitchc. & Ownbey,,
PALA,,Panicum lacustre Hitchc. & Ekman,lakeshore panicgrass,Poaceae
PALA10,,Paspalum laeve Michx.,field paspalum,Poaceae
PALA10,PACI8,Paspalum circulare Nash,,
PALA10,PALAC,Paspalum laeve Michx. var. circulare (Nash) Stone,,
PALA10,PALAP,Paspalum laeve Michx. var. pilosum Scribn.,,
PALA10,PALO10,Paspalum longipilum Nash,,
PALA10,PAPL7,Paspalum plenipilum Nash,,
PALA11,,Paspalum langei (Fourn.) Nash,rustyseed paspalum,Poaceae
PALA11,DILA12,Dimorpostachys langei Fourn.,,
PALA12,,Paspalum laxum Lam.,coconut paspalum,Poaceae
PALA12,PAGL7,Paspalum glabrum Poir.,,
PALA13,,Pavonia lasiopetala Scheele,Texas swampmallow,Malvaceae
PALA13,PAWR3,Pavonia wrightii A. Gray,,
PALA14,,Passiflora laurifolia L.,golden bellapple,Passifloraceae
PALA27,,Paeonia lactiflora Pall.,Chinese peony,Paeoniaceae
PALA28,,Parentucellia latifolia (L.) Caruel,broadleaf glandweed,Scrophulariaceae
PALA36,,Papaver lateritium K. Koch,Armenian poppy,Papaveraceae
PALA41,,Packera layneae (Greene) W.A. Weber & Á. Löve,Layne's ragwort,Asteraceae
PALA41,SELA4,Senecio layneae Greene,,
PALA8,,Panicum laxum Sw.,lax panicgrass,Poaceae
PALA8,STLA18,Steinchisma laxum (Sw.) Zuloaga,,
PALA9,,Papaver lapponicum (Tolm.) Nordh.,Lapland poppy,Papaveraceae
PALA9,PAHU3,Papaver hultenii Knaben,,
PALA9,PAHUS,Papaver hultenii Knaben var. salmonicolor Hultén,,
PALA9,PARAL,Papaver radicatum Rottb. ssp. lapponicum Tolm.,,
PALAF,,Palafoxia Lag.,palafox,Asteraceae
PALAM,,Palamocladium Müll. Hal.,palamocladium moss,Brachytheciaceae
PALAQ,,Palaquium Blanco,palaquium,Sapotaceae
PALE,,Pachygone ledermannii Diels,Ledermann's pachygone,Menispermaceae
PALE19,,Palamocladium leskeoides (Hook.) E. Britton,palamocladium moss,Brachytheciaceae
PALE19,HOBO4,"Homalothecium bonplandii A. Jaeger, nom. illeg.",,
PALE19,HOLE6,Homalothecium leskeoides (Hook.) H. Rob.,,
PALE19,PLBO2,Pleuropus bonplandii Broth.,,
PALE19,PLLE4,Pleuropus leskeoides (Hook.) Steere,,
PALI10,,Panicum lineale H. St. John,Kauai panicgrass,Poaceae
PALI14,,Pancratium littorale Jacq.,pancratium,Liliaceae
PALI15,,Palafoxia linearis (Cav.) Lag. [excluded],,Asteraceae
PALI5,,Paronychia lindheimeri Engelm. ex A. Gray,forked nailwort,Caryophyllaceae
PALI6,,Parthenium ligulatum (M.E. Jones) Barneby,Colorado feverfew,Asteraceae
PALI6,BOLI5,Bolophyta ligulata (M.E. Jones) W.A. Weber,,
PALI6,PAALL,Parthenium alpinum (Nutt.) Torr. & A. Gray var. ligulatum M.E. Jones,,
PALI8,,Passiflora ligularis Juss.,sweet granadilla,Passifloraceae
PALIC,,Palicourea Aubl.,cappel,Rubiaceae
PALIL,,Paronychia lindheimeri Engelm. ex A. Gray var. longibracteata Chaudhri,forked nailwort,Caryophyllaceae
PALIL2,,Paronychia lindheimeri Engelm. ex A. Gray var. lindheimeri,forked nailwort,Caryophyllaceae
PALIL2,PACH4,Paronychia chorizanthoides Small,,
PALIS,,"Palisota Rchb. ex Endl., nom. cons.",palisota,Commelinaceae
PALIU,,Paliurus Mill.,Jeruselem thorn,Rhamnaceae
PALLA,,"Pallavicinia A. Gray, nom. cons.",,Pallaviciniaceae
PALLE,,Pallenis Cass.,estrella de mar,Asteraceae
PALO11,,Parmotrema louisianae (Hale) Hale,Louisiana parmotrema lichen,Parmeliaceae
PALO11,PALO13,Parmelia louisianae Hale,,
PALO15,,Paraleucobryum longifolium (Hedw.) Loeske,longleaf paraleucobryum moss,Dicranaceae
PALO15,PALOS2,Paraleucobryum longifolium (Hedw.) Loeske ssp. serratum (Kindb.) Podp.,,
PALO15,PALOS3,Paraleucobryum longifolium (Hedw.) Loeske var. subalpinum (Milde) Cas.-Gil,,
PALO18,,Paspalum longifolium Roxb.,longleaf paspalum,Poaceae
PALO19,,Panicum longivaginatum H. St. John,longsheath panicgrass,Poaceae
PALO2,,Pandanus lorencei Huynh,Lorence's pandanus,Pandanaceae
PALO20,,Parakmeria lotungensis (G.L. Chun & C.H. Tsoong) Y.W. Law,eastern joy lotustree,Magnoliaceae
PALO8,,Paraserianthes lophantha (Willd.) I.C. Nielsen,plume albizia,Fabaceae
PALO8,ALDI7,Albizia distachya J.F. Macbr.,,
PALO8,ALLO,Albizia lophantha (Willd.) Benth.,,
PALOM,,Paraserianthes lophantha (Willd.) I.C. Nielsen ssp. montana (Jungh.) I.C. Nielsen,plume albizia,Fabaceae
PALOM,ALMO14,Albizia montana (Jungh.) Benth.,,
PALU,,Panicum luzonense J. Presl,Luzon panicgrass,Poaceae
PALU2,,Passiflora lutea L.,yellow passionflower,Passifloraceae
PALU2,PALUG,Passiflora lutea L. var. glabriflora Fernald,,
PALU5,,Paronychia lundelliorum Turner,Lundell's nailwort,Caryophyllaceae
PALU6,,Pannaria lurida (Mont.) Nyl.,matted lichen,Pannariaceae
PALU7,,Pachystachys lutea Nees,lollipop-plant,Acanthaceae
PALUD2,,Paludella Brid.,paludella moss,Meesiaceae
PALUS,,Palustriella Ochyra,palustriella moss,Amblystegiaceae
PALY3,,Pallavicinia lyellii (Hook.) Carruth.,,Pallaviciniaceae
PAMA15,,Passiflora manicata (Juss.) Pers.,red passionflower,Passifloraceae
PAMA16,,Paspalum maritimum Trin.,coastal sand paspalum,Poaceae
PAMA17,,Panicum makarikariense (Gooss.) Van Rensb.,panicum,Poaceae
PAMA18,,Pannaria mariana (Fr.) Müll. Arg.,matted lichen,Pannariaceae
PAMA2,,"Packera mancosana L. Yeatts, B. Schneider, & Al Schneid.",Mancos Shale Packera,Asteraceae
PAMA20,,Parmotrema madagascariaceum (Hue) Hale,Madagascar parmotrema lichen,Parmeliaceae
PAMA20,PACH14,Parmelia chrysantha Tuck.,,
PAMA20,PAMA23,Parmelia madagascariacea (Hue) Abbayes,,
PAMA21,,Parmotrema margaritatum (Hue) Hale,Margarite parmotrema lichen,Parmeliaceae
PAMA21,PAMA25,Parmelia margaritata Hue,,
PAMA28,,Pallenis maritima Greuter,estrella de mar,Asteraceae
PAMA29,,Paspalum maculosum Trin.,,Poaceae
PAMA30,,Paspalum mandiocanum Trin.,,Poaceae
PAMA32,,Pandanus macrojeanneretia Martelli,pandanus,Pandanaceae
PAMA35,,Packera macounii (Greene) W.A. Weber & Á. Löve,Siskiyou Mountain ragwort,Asteraceae
PAMA35,SELI8,Senecio ligulifolius Greene,,
PAMA35,SEMA,Senecio macounii Greene,,
PAMA36,,Packera malmstenii (S.F. Blake ex Tidestr.) Kartesz,Podunk ragwort,Asteraceae
PAMA36,SEMA16,Senecio malmstenii S.F. Blake ex Tidestr.,,
PAMA37,,Pannaria malmei C.W. Dodge,,Pannariaceae
PAMA38,,Pancratium maritimum L.,sea-daffodil,Liliaceae
PAMA5,,Papaver macounii Greene,Macoun's poppy,Papaveraceae
PAMA6,,Paspalum malacophyllum Trin.,ribbed paspalum,Poaceae
PAMA7,,Paronychia maccartii Correll,McCart's nailwort,Caryophyllaceae
PAMA8,,Passiflora maliformis L.,conch apple,Passifloraceae
PAMA80,,Paspalum macrophyllum Kunth,bigleaf paspalum,Poaceae
PAMAD2,,Papaver macounii Greene ssp. discolor (Hultén) Rändel ex D.F. Murray,Macoun's poppy,Papaveraceae
PAMAD2,PAKE,Papaver keelei A.E. Porsild,,
PAMAD2,PAMAD,Papaver macounii Greene var. discolor Hultén,,
PAMAD2,PAMI10,Papaver microcarpum auct. non DC.,,
PAMAD2,PASC11,Papaver scammanianum D. Löve,,
PAMAM,,Papaver macounii Greene ssp. macounii,Macoun's poppy,Papaveraceae
PAMAM,PAALM,Papaver alaskanum Hultén var. macranthum Hultén,,
PAMC,,Papaver mcconnellii Hultén,McConnell's poppy,Papaveraceae
PAMC,PADE11,Papaver denalii Gjaerev.,,
PAME2,,Passiflora mexicana Juss.,Mexican passionflower,Passifloraceae
PAME9,,Parmotrema mellissii (C.W. Dodge) Hale,Melliss' parmotrema lichen,Parmeliaceae
PAME9,PAME11,Parmelia mellissii C.W. Dodge,,
PAMI13,,Parmelinopsis minarum (Vain.) Elix & Hale,parmelinopsis,Parmeliaceae
PAMI13,PADI21,Parmelia dissecta Nyl.,,
PAMI13,PADI23,Parmelina dissecta (Nyl.) Hale,,
PAMI13,PAHU6,Parmelia hubrichtii E.C. Berry,,
PAMI13,PAMI19,Parmelina minarum (Vain.) Skorepa,,
PAMI14,,Parmotrema michauxianum (Zahlbr.) Hale,Michaux's parmotrema lichen,Parmeliaceae
PAMI14,PAEP,Parmelia epiclada Hale,,
PAMI14,PAMI17,Parmelia michauxiana Zahlbr.,,
PAMI2,,Panicum miliaceum L.,proso millet,Poaceae
PAMI20,,Passiflora mixta L. f.,passionflower,Passifloraceae
PAMI25,,Packera millefolium (Torr. & A. Gray) W.A. Weber & Á. Löve,piedmont ragwort,Asteraceae
PAMI25,SEME5,Senecio memmingeri Britton,,
PAMI25,SEMI2,Senecio millefolium Torr. & A. Gray,,
PAMI26,,Packera millelobata (Rydb.) W.A. Weber & Á. Löve,Uinta ragwort,Asteraceae
PAMI26,SEMI3,Senecio millelobatus Rydb.,,
PAMI27,,Panicum mindanaense Merr.,,Poaceae
PAMI27,PADE19,Panicum delicatum Hughes,,
PAMI3,,Paspalum millegrana Schrad.,paja brava,Poaceae
PAMI4,,Paspalum minus Fourn.,matted paspalum,Poaceae
PAMI5,,Parkinsonia microphylla Torr.,yellow paloverde,Fabaceae
PAMI5,CEMI6,Cercidium microphyllum (Torr.) Rose & I.M. Johnst.,,
PAMIM,,Panicum miliaceum L. ssp. miliaceum,broomcorn millet,Poaceae
PAMIR,,Panicum miliaceum L. ssp. ruderale (Kitagawa) Tzvelev,broomcorn millet,Poaceae
PAMO11,,Paspalum modestum Mez,water paspalum,Poaceae
PAMO11,PAHY2,Paspalum hydrophilum auct. non Henr.,,
PAMO13,,Parmotrema mordenii (Hale) Hale,Morden's parmotrema lichen,Parmeliaceae
PAMO13,PAMO15,Parmelia mordenii Hale,,
PAMO17,,Panicum mohavense J. Reeder,Mojave panicgrass,Poaceae
PAMO18,,Packera moresbiensis (Calder & Roy L. Taylor) J.F. Bain,cleftleaf ragwort,Asteraceae
PAMO18,SECYM,Senecio cymbalarioides H. Buek ssp. moresbiensis Calder & Roy L. Taylor,,
PAMO18,SEMO10,Senecio moresbiensis (Calder & Roy L. Taylor) G.W. Douglas & G. Ruyle-Douglas,,
