Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
COBA2,CABA14,Calliopsis basalis A. Dietr.,,
COBA2,CODR3,Coreopsis drummondii (D. Don) Torr. & A. Gray,,
COBA3,,Coccothrinax barbadensis (Lodd. ex Mart.) Becc.,Puerto Rico silver palm,Arecaceae
COBA3,COAL3,Coccothrinax alta (O.F. Cook) Becc.,,
COBA3,CODI7,Coccothrinax discreta L.H. Bailey,,
COBA3,COEG,Coccothrinax eggersiana Becc.,,
COBA3,COEGS,Coccothrinax eggersiana Becc. var. sanctae-crucis Becc.,,
COBA3,COSA2,Coccothrinax sanctae-thomasae Becc.,,
COBA3,THAL4,Thrincoma alta O.F. Cook,,
COBA4,,Cordia bahamensis Urb.,Bahama manjack,Boraginaceae
COBA4,VABA2,Varronia bahamensis (Urb.) Millsp.,,
COBA8,,Collema bachmanianum (Fink) Degel.,Bachman's jelly lichen,Collemataceae
COBA8,COBA9,Collemodes bachmanianum Fink,,
COBAB,,Collinsia bartsiifolia Benth. var. bartsiifolia,white blue eyed Mary,Scrophulariaceae
COBAD,,Collinsia bartsiifolia Benth. var. davidsonii (Parish) Newsom,Davidson's blue eyed Mary,Scrophulariaceae
COBAH,,Collinsia bartsiifolia Benth. var. hirsuta (Kellogg) Pennell,white blue eyed Mary,Scrophulariaceae
COBAS,,Collinsia bartsiifolia Benth. var. stricta Newsom,white blue eyed Mary,Scrophulariaceae
COBE2,,Commelina benghalensis L.,jio,Commelinaceae
COBE3,,Cordia bellonis Urb.,serpentine manjack,Boraginaceae
COBE3,VABE2,Varronia bellonis (Urb.) Britton,,
COBE4,,Conoclinium betonicifolium (Mill.) R.M. King & H. Rob.,betonyleaf thoroughwort,Asteraceae
COBE4,EUBE2,Eupatorium betonicifolium Mill.,,
COBE6,,Coffea benghalensis Heyne ex Schult.,bengal coffee,Rubiaceae
COBE7,,Corallorhiza bentleyi Freudenstein,Bentley's coralroot,Orchidaceae
COBEB,,Conoclinium betonicifolium (Mill.) R.M. King & H. Rob. var. betonicifolium ,betonyleaf thoroughwort,Asteraceae
COBEI,,Conoclinium betonicifolium (Mill.) R.M. King & H. Rob. var. integrifolium (A. Gray) T.F. Patt.,betonyleaf thoroughwort,Asteraceae
COBI,,Coreopsis bigelovii (A. Gray) H.M. Hall,Bigelow's tickseed,Asteraceae
COBI,LEBI4,Leptosyne bigelovii (A. Gray) A. Gray,,
COBI,PUBI,Pugiopappus bigelovii A. Gray,,
COBI12,,Cololejeunea biddlecomiae (Austin) A. Evans,,Lejeuneaceae
COBI2,,Cosmos bipinnatus Cav.,garden cosmos,Asteraceae
COBO,,Conyza bonariensis (L.) Cronquist,asthmaweed,Asteraceae
COBO,ERBO4,Erigeron bonariensis L.,,
COBO,ERCR11,Erigeron crispus Pourr.,,
COBO,ERLI2,Erigeron linifolius Willd.,,
COBO,LEBO3,Leptilon bonariense (L.) Small,,
COBO,LELI3,Leptilon linifolium (Willd.) Small,,
COBO2,,Cordia boissieri A. DC.,anacahuita,Boraginaceae
COBO3,,Cordia borinquensis Urb.,muneco,Boraginaceae
COBU4,,Cotoneaster bullatus Boiss.,hollyberry cotoneaster,Rosaceae
COBU5,,Cotoneaster buxifolius Wall. ex Lindl.,,Rosaceae
COBUF3,,Cotoneaster bullatus Boiss. f. floribundus (Stapf) Rehder & E.H. Wilson,,Rosaceae
COBUF3,COBUF2,Cotoneaster bullatus Boiss. var. floribundus (Stapf) Rehder,,
COBUF3,COMOF,Cotoneaster moupinensis Franch. f. floribundus Stapf,,
COBUM,,Cotoneaster bullatus Boiss. var. macrophyllus Boiss.,hollyberry cotoneaster,Rosaceae
COBUM,CORE14,Cotoneaster rehderi Pojark.,,
COBUV,,Cotoneaster buxifolius Wall. ex Lindl. f. vellaeus Franch.,,Rosaceae
COCA,,Cocculus carolinus (L.) DC.,Carolina coralbead,Menispermaceae
COCA,EPCA5,Epibaterium carolinum (L.) Britton,,
COCA13,,Cornus canadensis L.,bunchberry dogwood,Cornaceae
COCA13,CHCA24,Chamaepericlymenum canadense (L.) Asch. & Graebn.,,
COCA13,COCA27,Cornella canadensis (L.) Rydb.,,
COCA13,COCAD,Cornus canadensis L. var. dutillyi (Lepage) B. Boivin,,
COCA15,,Corydalis caseana A. Gray,Sierra fumewort,Fumariaceae
COCA16,,Corynephorus canescens (L.) P. Beauv.,gray clubawn grass,Poaceae
COCA16,AICA4,Aira canescens L.,,
COCA17,,Commelina caroliniana Walter,Carolina dayflower,Commelinaceae
COCA18,,Colubrina californica I.M. Johnst.,Las Animas nakedwood,Rhamnaceae
COCA18,COTEC2,Colubrina texensis (Torr. & A. Gray) A. Gray var. californica (I.M. Johnst.) L.D. Benson,,
COCA19,,Conradina canescens (Torr. & A. Gray ex Benth.) A. Gray,false rosemary,Lamiaceae
COCA19,CACA44,"Calamintha canescens Torr. & A. Gray ex Benth., non C. Presl",,
COCA19,COBR5,Conradina brevifolia Shinners,,
COCA19,COPU7,Conradina puberula Small,,
COCA21,,Cosmos caudatus Kunth,wild cosmos,Asteraceae
COCA21,BICA3,Bidens caudatus (Kunth) Sch. Bip.,,
COCA3,,Collinsia callosa Parish,desertmountain blue eyed Mary,Scrophulariaceae
COCA31,,Coursetia caribaea (Jacq.) Lavin,anil falso,Fabaceae
COCA34,,Collema callibotrys Tuck.,jelly lichen,Collemataceae
COCA35,,Collema callopismum A. Massal.,jelly lichen,Collemataceae
COCA38,,Corchorus capsularis L.,jute,Tiliaceae
COCA39,,Coffea canephora Pierre ex Froehner,robusta coffee,Rubiaceae
COCA39,CORO8,Coffea robusta L. Linden,,
COCA4,,Collinsonia canadensis L.,richweed,Lamiaceae
COCA44,,Cololejeunea cardiocarpa (Mont.) R.M. Schust.,,Lejeuneaceae
COCA45,,Cornus capitata Wall. ex Roxb.,Bentham's cornel,Cornaceae
COCA45,BECA,Benthamidia capitata (Wall.) H. Hara,,
COCA46,,Cotoneaster calocarpus (Rehder & E.H. Wilson) Flinck & B. Hylmo,,Rosaceae
COCA46,COMUC2,Cotoneaster multiflorus Bunge var. calocarpus Rehder & E.H. Wilson,,
COCA47,,Corydalis capnoides (L.) Pers. [excluded],,Fumariaceae
COCA48,,Corymbia calophylla (Lindl.) K.D. Hill & L.A.S. Johnson,redgum,Myrtaceae
COCA48,EUCA,Eucalyptus calophylla Lindl.,,
COCA5,,Conyza canadensis (L.) Cronquist,Canadian horseweed,Asteraceae
COCA7,,Cordylanthus capitatus Nutt. ex Benth.,Yakima bird's-beak,Scrophulariaceae
COCA7,CONE5,Cordylanthus nevadensis Edwin,,
COCA70,,Coscinodon calyptratus (Hook.) C.E.O. Jensen ex Kindb.,coscinodon moss,Grimmiaceae
COCA70,GRCA70,Grimmia calyptrata Hook.,,
COCA8,,Coreopsis californica (Nutt.) H. Sharsm.,California tickseed,Asteraceae
COCA9,,Coreopsis calliopsidea (DC.) A. Gray,leafstem tickseed,Asteraceae
COCA9,AGCA10,Agarista calliopsidea DC.,,
COCAA,,Corydalis caseana A. Gray ssp. aquae-gelidae (M. Peck & Wilson) Zetterlund & Lidén,coldwater fumewort,Fumariaceae
COCAA,COAQ,Corydalis aquae-gelidae M. Peck & Wilson,,
COCAB,,Corydalis caseana A. Gray ssp. brachycarpa (Rydb.) G.B. Ownbey,Sierra fumewort,Fumariaceae
COCAB,CABR25,Capnoides brachycarpum Rydb.,,
COCAB2,,Corydalis caseana A. Gray ssp. brandegeei (S. Watson) G.B. Ownbey,Brandegee's fumewort,Fumariaceae
COCAB2,COBR4,Corydalis brandegeei S. Watson,,
COCAC,,Corydalis caseana A. Gray ssp. cusickii (S. Watson) G.B. Ownbey,Cusick's fumewort,Fumariaceae
COCAC,COCAC2,Corydalis caseana A. Gray var. cusickii (S. Watson) C.L. Hitchc.,,
COCAC,COCU3,Corydalis cusickii S. Watson,,
COCAC3,,Conyza canadensis (L.) Cronquist var. canadensis,Canadian horseweed,Asteraceae
COCAC3,ERCA20,Erigeron canadensis L.,,
COCAC3,LECA16,Leptilon canadense (L.) Britton,,
COCAC4,,Coreopsis californica (Nutt.) H. Sharsm. var. californica,California tickseed,Asteraceae
COCAC4,LECA17,Leptosyne californica Nutt.,,
COCAC6,,Coursetia caribaea (Jacq.) Lavin var. caribaea,anil falso,Fabaceae
COCAC6,BECA6,Benthamantha caribaea (Jacq.) Kunth,,
COCAC6,CRCA11,Cracca caribaea (Jacq.) Benth.,,
COCAC6,CRED,Cracca edwardsii A. Gray p.p.,,
COCAC6,GACA8,Galega caribaea Jacq.,,
COCAC6,TECA10,Tephrosia caribaea (Jacq.) DC.,,
COCAC7,,Corydalis caseana A. Gray ssp. caseana,Sierra fumewort,Fumariaceae
COCAC7,COBI8,Corydalis bidwelliae S. Watson,,
COCAG,,Conyza canadensis (L.) Cronquist var. glabrata (A. Gray) Cronquist,Canadian horseweed,Asteraceae
COCAG,ERCAG,Erigeron canadensis L. var. glabratus A. Gray,,
COCAH2,,Corydalis caseana A. Gray ssp. hastata (Rydb.) G.B. Ownbey,Sierra fumewort,Fumariaceae
COCAH2,CAHA23,Capnoides hastatum Rydb.,,
COCAH2,COCAH,Corydalis caseana A. Gray var. hastata (Rydb.) C.L. Hitchc.,,
COCAN,,Coreopsis californica (Nutt.) H. Sharsm. var. newberryi (A. Gray) E.B. Sm.,Newberry's tickseed,Asteraceae
COCAN,CONE6,Coreopsis newberryi A. Gray,,
COCAP3,,Conyza canadensis (L.) Cronquist var. pusilla (Nutt.) Cronquist,Canadian horseweed,Asteraceae
COCAP3,COPA17,Conyza parva Cronquist,,
COCAP3,ERCAP2,"Erigeron canadensis L. var. pusillus (Nutt.) B. Boivin, non H.E. Ahles",,
COCAP3,ERPU12,Erigeron pusillus Nutt.,,
COCAP3,LEPU9,Leptilon pusillum (Nutt.) Britton,,
COCAR,,Collema callopismum A. Massal. var. rhyparodes (Nyl.) Degel.,jelly lichen,Collemataceae
COCAS2,,Coursetia caribaea (Jacq.) Lavin var. sericea (A. Gray) Lavin,anil falso,Fabaceae
COCAS2,CREDS,Cracca edwardsii A. Gray var. sericea A. Gray,,
COCAS2,CRSE8,Cracca sericea (A. Gray) A. Gray,,
COCCI,,Coccinia Wight & Arn.,coccinia,Cucurbitaceae
COCCO,,Coccoloba P. Br.,coccoloba,Polygonaceae
COCCO2,,Coccothrinax Sarg.,silver palm,Arecaceae
COCCO3,,Coccocypselum P. Br.,coccocypselum,Rubiaceae
COCCO4,,Coccocarpia Pers.,coccocarpia lichen,Coccocarpiaceae
COCCO5,,Coccotrema Müll. Arg.,coccotrema lichen,Coccotremataceae
COCCU,,Cocculus DC.,coralbead,Menispermaceae
COCE,,Collema ceraniscum Nyl.,jelly lichen,Collemataceae
COCE,COAR8,Collema arcticum Lynge,,
COCH,,Collinsia childii Parry ex A. Gray,Child's blue eyed Mary,Scrophulariaceae
COCH2,,"Conioselinum chinense (L.) Britton, Sterns & Poggenb.",eastern hemlockparsley,Apiaceae
COCH2,COPU14,Conioselinum pumilum Rose,,
COCHL,,Cochlidium Kaulf.,snailfern,Grammitidaceae
COCHL2,,Cochleanthes Raf.,cochleanthes,Orchidaceae
COCHL4,,Cochlearia L.,scurvygrass,Brassicaceae
COCHL5,,Cochlospermum Kunth,cochlospermum,Bixaceae
COCI4,,Corymbia citriodora (Hook.) K.D. Hill & L.A.S. Johnson,lemonscented gum,Myrtaceae
COCI4,EUCI,Eucalyptus citriodora Hook.,,
COCO,,Collinsia concolor Greene,Chinese houses,Scrophulariaceae
COCO10,,Cotinus coggygria Scop.,European smoketree,Anacardiaceae
COCO10,RHCO8,Rhus cotinus L.,,
COCO11,,Condalia correllii M.C. Johnst.,Correll's snakewood,Rhamnaceae
COCO13,,Conoclinium coelestinum (L.) DC.,blue mistflower,Asteraceae
COCO13,EUCO6,Eupatorium coelestinum L.,,
COCO14,,Consolea corallicola Small,semaphore pricklypear,Cactaceae
COCO14,CASP19,Cactus spinosissimus auct. non (Mill.) Martyn,,
COCO14,OPCO14,Opuntia corallicola (Small) Backeb.,,
COCO14,OPSP3,Opuntia spinosissima auct. non Mill.,,
COCO2,,Collinsia corymbosa Herder,roundhead Chinese houses,Scrophulariaceae
COCO25,,Collema coccophorum Tuck.,jelly lichen,Collemataceae
COCO25,CODU2,Collema dubium de Lesd.,,
COCO25,CONO3,Collema novomexicanum de Lesd.,,
COCO26,,Collema conglomeratum Hoffm.,conglomerate jelly lichen,Collemataceae
COCO26,COOH,Collema ohioense (Fink) Zahlbr.,,
COCO27,,Coffea congensis Froehner,congo coffee,Rubiaceae
COCO28,,Commelina coelestis Willd.,commelina,Commelinaceae
COCO3,,Commelina communis L.,Asiatic dayflower,Commelinaceae
COCO3,COCOC3,Commelina communis L. var. communis,,
COCO3,COCOL,Commelina communis L. var. ludens (Miq.) C.B. Clarke,,
COCO3,CODE9,Commelina debilis Ledeb.,,
COCO3,COWI4,Commelina willdenowii Kunth,,
COCO30,,Corylus colurna L.,Turkish hazelnut,Betulaceae
COCO31,,Conardia compacta (Müll. Hal.) H. Rob.,compact conardia moss,Amblystegiaceae
COCO31,AMAM9,Amblystegium americanum Grout,,
COCO31,AMCO16,Amblystegium compactum (Müll. Hal.) Austin,,
COCO31,RHCO15,Rhynchostegiella compacta (Müll. Hal.) Loeske,,
COCO31,RHCOA,"Rhynchostegiella compacta (Müll. Hal.) Loeske var. americana (Grout) H.A. Crum, Steere & L.E. Anderson",,
COCO32,,Cornus controversa Hemsl. ex Prain,giant dogwood,Cornaceae
COCO33,,Coronilla coronata L.,,Fabaceae
COCO33,COMO10,Coronilla montana Jacq.,,
COCO37,,Cololejeunea contractiloba A. Evans,,Lejeuneaceae
COCO38,,Conocephalum conicum (L.) Dumort.,,Conocephalaceae
COCO39,,Corsinia coriandrina (Spreng.) Lindb.,,Corsiniaceae
COCO5,,Cordia collococca L.,red manjack,Boraginaceae
COCO5,COGL11,Cordia glabra auct. non L.,,
COCO6,,Corylus cornuta Marshall,beaked hazelnut,Betulaceae
COCO7,,Cotula coronopifolia L.,common brassbuttons,Asteraceae
COCO8,,Coccoloba costata C. Wright ex Sauvalle,uvilla,Polygonaceae
COCO8,CORU10,Coccoloba rupicola Urb.,,
COCO9,,Corema conradii (Torr.) Torr. ex Loudon,broom crowberry,Empetraceae
COCOC,,Corylus cornuta Marshall var. californica (A. DC.) Sharp,California hazelnut,Betulaceae
COCOC,COCA23,Corylus californica (A. DC.) Rose,,
COCOC,COCOC9,Corylus cornuta Marshall ssp. californica (A. DC.) A.E. Murray,,
COCOC,COCOG2,Corylus cornuta Marshall var. glandulosa B. Boivin,,
COCOC2,,Corylus cornuta Marshall var. cornuta,beaked hazelnut,Betulaceae
COCOC2,CORO5,Corylus rostrata Aiton,,
COCOC4,,Collema conglomeratum Hoffm. var. crassiusculum (Malme) Degel.,conglomerate jelly lichen,Collemataceae
COCOC4,COCY6,Collema cyrtaspis Tuck.,,
COCOC4,COPY4,Collema pycnocarpum Nyl.,,
COCOC4,SYPY,Synechoblastus pycnocarpus Nyl.,,
COCOC5,,Corylus colurna L. var. colurna,Turkish hazelnut,Betulaceae
COCOC6,,Corylus colurna L. var. chinensis (Franchet) Burkill,Chinese hazelnut,Betulaceae
COCOC6,COCH7,Corylus chinensis Franchet,,
COCOC7,,Collema conglomeratum Hoffm. var. corynesporum (Malme) Degel.,,Collemataceae
COCOS,,Cocos L.,coconut palm,Arecaceae
COCR11,,Cotoneaster ×crispii Exell,,Rosaceae
COCR12,,Corchoropsis crenata Siebold & Zucc.,corchoropsis,Tiliaceae
COCR12,COTO8,Corchoropsis tomentosa Makino,,
COCR12,COTO9,"Corchorus tomentosus Thunb., nom. illeg.",,
COCR2,,Corydalis crystallina Engelm.,mealy fumewort,Fumariaceae
COCR2,CACR18,Capnoides crystallinum (Engelm.) Kuntze,,
COCR6,,Collema crispum (Huds.) F.H. Wigg.,jelly lichen,Collemataceae
COCR6,COCH6,Collema cheileum (Ach.) Ach.,,
COCR7,,Collema cristatum (L.) F.H. Wigg.,jelly lichen,Collemataceae
COCR70,,Coscinodon cribrosus (Hedw.) Spruce,coscinodon moss,Grimmiaceae
COCR70,GRCR70,Grimmia cribrosa Hedw.,,
COCRC,,Corchoropsis crenata Siebold & Zucc. var. crenata,corchoropsis,Tiliaceae
COCRM,,Collema cristatum (L.) F.H. Wigg. var. marginale (Huds.) Degel.,,Collemataceae
COCU,,Colubrina cubensis (Jacq.) Brongn.,Cuban nakedwood,Rhamnaceae
COCU2,,Corydalis curvisiliqua Engelm.,curvepod fumewort,Fumariaceae
COCU4,,Cordia curassavica (Jacq.) Roem. & Schult.,black sage,Boraginaceae
COCU5,,Collema curtisporum Degel.,jelly lichen,Collemataceae
COCU6,,Comocladia cuneata Britton [excluded],,Anacardiaceae
COCUC,,Corydalis curvisiliqua Engelm. ssp. curvisiliqua,curvepod fumewort,Fumariaceae
COCUF,,Colubrina cubensis (Jacq.) Brongn. var. floridana M.C. Johnst.,Cuban nakedwood,Rhamnaceae
COCUG2,,Corydalis curvisiliqua Engelm. ssp. grandibracteata (Fedde) G.B. Ownbey,curvepod fumewort,Fumariaceae
COCUG2,COCUG,Corydalis curvisiliqua Engelm. var. grandibracteata Fedde,,
COCUO,,Corydalis curvisiliqua Engelm. ssp. occidentalis (Engelm. ex A. Gray) W.A. Weber,curvepod fumewort,Fumariaceae
COCUO,CAMO18,Capnoides montanum (Engelm.) Britton,,
COCUO,COAUO,Corydalis aurea Willd. var. occidentalis Engelm. ex A. Gray,,
COCUO,COAUO2,Corydalis aurea Willd. ssp. occidentalis (Engelm. ex A. Gray) G.B. Ownbey,,
COCUO,COMO6,Corydalis montana Engelm.,,
COCY,,Coelorachis cylindrica (Michx.) Nash,cylinder jointtail grass,Poaceae
COCY,MACA16,Manisuris campestris (Nutt.) Hitchc.,,
COCY,MACY6,Manisuris cylindrica (Michx.) Kuntze,,
COCY,MNCY,Mnesithea cylindrica (Michx.) Koning & Sosef,,
COCY3,,Coprosma cymosa Hillebr.,Hawai'i mirrorplant,Rubiaceae
CODA5,,Cotoneaster dammeri C.K. Schneid.,,Rosaceae
CODA6,,Cochlearia danica L. [excluded],,Brassicaceae
CODAR,,Codariocalyx Hassk.,tick trefoil,Fabaceae
CODAR2,,Cotoneaster dammeri C.K. Schneid. var. radicans Dammer ex C.K. Schneid.,,Rosaceae
CODE,,Collomia debilis (S. Watson) Greene,alpine collomia,Polemoniaceae
CODE13,,Comocladia dentata Jacq. [excluded],,Anacardiaceae
CODE3,,Coreopsis delphiniifolia Lam.,larkspurleaf tickseed,Asteraceae
CODE3,CODEC2,Coreopsis delphiniifolia Lam. var. chlooidea Sherff,,
CODE3,COMAL,Coreopsis major Walter var. linearis Small,,
CODEC,,Collomia debilis (S. Watson) Greene var. camporum Payson,alpine collomia,Polemoniaceae
CODED,,Collomia debilis (S. Watson) Greene var. debilis,alpine collomia,Polemoniaceae
CODED,CODEI,Collomia debilis (S. Watson) Greene var. ipomoea Payson,,
CODED,CODET2,Collomia debilis (S. Watson) Greene var. typica Payson,,
CODET,,Collomia debilis (S. Watson) Greene var. trifida Payson,alpine collomia,Polemoniaceae
CODET,CODEI2,Collomia debilis (S. Watson) Greene var. integra Payson,,
CODI,,Cocculus diversifolius DC.,snailseed,Menispermaceae
CODI12,,Coenogonium disjunctum Nyl.,disjunct coenogonium lichen,Gyalectaceae
CODI13,,Collema dichotomum (With.) Coppins & J.R. Laundon,forked jelly lichen,Collemataceae
CODI13,COFL11,Collema fluviatile (Huds.) Steud.,,
CODI13,COST16,Collema stenophyllum Nyl.,,
CODI16,,Cotoneaster dielsianus E. Pritz.,Diels' cotoneaster,Rosaceae
CODI18,,Cordia dichotoma G. Forst.,fragrant manjack,Boraginaceae
CODI19,,Cotoneaster divaricatus Rehder & E.H. Wilson,spreading cotoneaster,Rosaceae
CODI2,,Collomia diversifolia Greene,serpentine collomia,Polemoniaceae
CODI20,,Corymbia dichromophloia (F. Muell.) K.D. Hill & L.A.S. Johnson,,Myrtaceae
CODI20,EUDI11,Eucalyptus dichromophloia F. Muell.,,
CODI3,,Comarostaphylis diversifolia (Parry) Greene,summer holly,Ericaceae
CODI4,,Commelina dianthifolia Delile,birdbill dayflower,Commelinaceae
CODI5,,Commelina diffusa Burm. f.,climbing dayflower,Commelinaceae
CODI6,,Coronopus didymus (L.) Sm.,lesser swinecress,Brassicaceae
CODI6,CADI21,Carara didyma (L.) Britton,,
CODI6,LEDI4,Lepidium didymum L.,,
CODI8,,Coccoloba diversifolia Jacq.,tietongue,Polygonaceae
CODI8,COFL12,Coccoloba floridana Meissn.,,
CODI8,COLA10,Coccoloba laurifolia auct. non Jacq.,,
CODIA,,Codiaeum Juss.,codiaeum,Euphorbiaceae
CODID,,Commelina dianthifolia Delile var. dianthifolia,birdbill dayflower,Commelinaceae
CODID2,,Comarostaphylis diversifolia (Parry) Greene ssp. diversifolia,summer holly,Ericaceae
CODID2,ARDI16,Arctostaphylos diversifolia (Parry) Parry ex A. Gray,,
CODID3,,Commelina diffusa Burm. f. var. diffusa,climbing dayflower,Commelinaceae
CODID3,COLO11,Commelina longicaulis Jacq.,,
CODIE2,,Cotoneaster dielsianus E. Pritz. var. elegans Rehder & E.H. Wilson,,Rosaceae
CODIG,,Commelina diffusa Burm. f. var. gigas (Small) Faden,climbing dayflower,Commelinaceae
CODIG,COGI2,Commelina gigas Small,,
CODIL,,Commelina dianthifolia Delile var. longispatha (Torr.) Brashier,birdbill dayflower,Commelinaceae
CODIL,COLIL,Commelina linearis Benth. var. longispatha Torr.,,
CODIP,,Comarostaphylis diversifolia (Parry) Greene ssp. planifolia (Jeps.) G. Wallace ex Thorne,summer holly,Ericaceae
CODIP,CODIP2,Comarostaphylis diversifolia (Parry) Greene var. planifolia Jeps.,,
CODO,,Comocladia dodonaea (L.) Urb.,poison ash,Anacardiaceae
CODO2,,Coreopsis douglasii (DC.) H.M. Hall,Douglas' tickseed,Asteraceae
CODO2,COSTJ,Coreopsis stillmanii (A. Gray) S.F. Blake var. jonesii Sherff,,
CODO2,LEDO5,Leptosyne douglasii DC.,,
CODO3,,Coccocarpia domingensis Vain.,Domingan coccocarpia lichen,Coccocarpiaceae
CODON,,Codonopsis Wall.,,Campanulaceae
CODR,,Cornus drummondii C.A. Mey.,roughleaf dogwood,Cornaceae
CODR,COPR4,Cornus priceae Small,,
CODR,SWPR,Swida priceae (Small) Small,,
CODR2,,Cooperia drummondii Herb.,evening rainlily,Liliaceae
CODR2,COCH8,Cooperia chlorosolen Herb.,,
CODR2,ZEBR,Zephyranthes brazosensis (Herb.) Traub,,
CODR2,ZEHE,Zephyranthes herbertiana D. Dietr.,,
COEC,,Coryphantha echinus (Engelm.) Britton & Rose,rhinoceros cactus,Cactaceae
COEC,COCOE,Coryphantha cornifera (DC.) Lem. var. echinus (Engelm.) L.D. Benson,,
COEC,COPE2,Coryphantha pectinata (Engelm.) Britton & Rose,,
COEC,MAEC,Mammillaria echinus Engelm.,,
COEL2,,Colubrina elliptica (Sw.) Briz. & Stern,soldierwood,Rhamnaceae
COEL2,CORE7,Colubrina reclinata (L'Hér.) Brongn.,,
COEL3,,Coprosma elliptica W.R.B. Oliv.,bog mirrorplant,Rubiaceae
COELO,,Coelorachis Brongn.,jointtail grass,Poaceae
COELO2,,Coelogyne Lindl.,coelogyne orchid,Orchidaceae
COELO2,CAELO2,"Caelogyne Lindl., database artifact",,
COEM3,,Coronilla emerus L.,scorpion senna,Fabaceae
COENO,,Coenogonium Ehrenb.,coenogonium lichen,Gyalectaceae
COEQ,,Convolvulus equitans Benth.,Texas bindweed,Convolvulaceae
COEQ,COHE9,Convolvulus hermannioides A. Gray,,
COEQ,COSI4,Convolvulus simulans L.M. Perry,,
COER,,Commelina erecta L.,whitemouth dayflower,Commelinaceae
COER2,,Conocarpus erectus L.,button mangrove,Combretaceae
COER2,COERS,Conocarpus erectus L. var. sericeus Fors ex DC.,,
COER3,,Coprosma ernodeoides A. Gray,'aiakanene,Rubiaceae
COER3,COERM,Coprosma ernodeoides A. Gray var. mauiensis H. St. John,,
COER5,,Condalia ericoides (A. Gray) M.C. Johnst.,javelina bush,Rhamnaceae
COER5,MIER,Microrhamnus ericoides A. Gray,,
COER6,,Cordylanthus eremicus (Coville & Morton) Munz,desert bird's-beak,Scrophulariaceae
COER8,,Coccocarpia erythroxyli (Spreng.) Swinscow & Krog,coccocarpia lichen,Coccocarpiaceae
COER8,COIN12,Coccocarpia incisa Pers.,,
COER8,COPA30,Coccocarpia parmelioides (Hook.) Tuck. ex M.A. Curtis,,
COER9,,Convolvulus erubescens Sims,pinkflower bindweed,Convolvulaceae
COERA,,Commelina erecta L. var. angustifolia (Michx.) Fernald,whitemouth dayflower,Commelinaceae
COERA,COAN8,Commelina angustifolia Michx.,,
COERA,COCR4,Commelina crispa Wooton,,
COERA,COERC,Commelina erecta L. var. crispa (Wooton) Palmer & Steyerm.,,
COERA,CONA,Commelina nashii Small,,
COERD,,Commelina erecta L. var. deamiana Fernald,whitemouth dayflower,Commelinaceae
COERD,COERG,Commelina erecta L. var. greenei Fassett,,
COERE,,Commelina erecta L. var. erecta,whitemouth dayflower,Commelinaceae
COERE,COEL4,Commelina elegans Kunth,,
COERE,COSA3,Commelina saxicola Small,,
COERE2,,Cordylanthus eremicus (Coville & Morton) Munz ssp. eremicus,desert bird's-beak,Scrophulariaceae
COERE2,COBE,Cordylanthus bernardinus Munz,,
COERE2,CORAE,Cordylanthus ramosus Nutt. ex Benth. ssp. eremicus (Coville & Morton) Munz,,
COERK,,Cordylanthus eremicus (Coville & Morton) Munz ssp. kernensis T.I. Chuang & Heckard,Kern Plateau bird's-beak,Scrophulariaceae
COES,,Colocasia esculenta (L.) Schott,coco yam,Araceae
COESA,,Colocasia esculenta (L.) Schott var. antiquorum (Schott) Hubbard & Rehder,coco yam,Araceae
COESA,COAN5,Colocasia antiquorum Schott,,
COESA2,,Colocasia esculenta (L.) Schott var. aquatilis Hassk.,coco yam,Araceae
COESE,,Colocasia esculenta (L.) Schott var. esculenta,coco yam,Araceae
COESE,ARES4,Arum esculentum L.,,
COESN,,Colocasia esculenta (L.) Schott var. nymphiifolia (Vent.) A.F. Hill,coco yam,Araceae
COET,,Conradina etonia Kral & McCartney,Etoniah rosemary,Lamiaceae
COEX2,,Corymbia eximia (Schauer) K.D. Hill & L.A.S. Johnson,yellow bloodwood,Myrtaceae
COEX2,EUEX8,Eucalyptus eximia Schauer,,
COFA,,Coreopsis falcata Boynt.,sickle tickseed,Asteraceae
COFA2,,Comparettia falcata Poepp. & Endl.,snail orchid,Orchidaceae
COFA4,,Collema fasciculare (L.) F.H. Wigg.,jelly lichen,Collemataceae
COFA4,SYAG,Synechoblastus aggregatus (Ach.) Th. Fr.,,
COFA6,,Corynephorus fasciculatus Boiss. & Reut.,,Poaceae
COFE4,,Collema fecundum Degel.,fecund jelly lichen,Collemataceae
COFE5,,Corylus ferox Wall.,Himalayan hazelnut,Betulaceae
COFEF,,Corylus ferox Wall. var. ferox,Himalayan hazelnut,Betulaceae
COFET,,Corylus ferox Wall. var. thibetica (Batalin) Franchet,Tibetan hazelnut,Betulaceae
COFET,COTH2,Corylus thibetica Batalin,,
COFFE,,Coffea L.,coffee,Rubiaceae
COFI2,,Corethrogyne filaginifolia (Hook. & Arn.) Nutt.,common sandaster,Asteraceae
COFI7,,Corymbia ficifolia (F. Muell.) K.D. Hill & L.A.S. Johnson,redflower gum,Myrtaceae
COFI7,EUFI81,Eucalyptus ficifolia F. Muell.,,
COFIC,,Corethrogyne filaginifolia (Hook. & Arn.) Nutt. var. californica (DC.) J.P. Saroyan,California sandaster,Asteraceae
COFIC,COCA11,Corethrogyne californica DC.,,
