Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
BRNE4,BRLA13,Brachythecium latifolium Kindb.,,
BRNI,,Brassica nigra (L.) W.D.J. Koch,black mustard,Brassicaceae
BRNI,SINI4,Sinapis nigra L.,,
BRNI3,,Bryum nitidulum Lindb.,bryum moss,Bryaceae
BRNI3,BRDA2,Bryum dawsonense R.S. Williams,,
BRNI5,,Brachiaria nigropedata (Munro ex Ficalho & Hiern) Stapf,spotted signal grass,Poaceae
BRNI6,,Brunfelsia nitida Benth.,Cuban raintree,Solanaceae
BRNI60,,Bryoria nitidula (Th. Fr.) Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRNI60,ALIR,Alectoria irvingii Llano,,
BRNI60,ALLA10,Alectoria lanea auct.,,
BRNI60,ALNI4,Alectoria nitidula (Th. Fr.) Vain.,,
BRNO,,Bromus nottowayanus Fernald,Nottoway Valley brome,Poaceae
BRNO,BRNO5,Bromopsis nottowayana (Fernald) Holub,,
BRNO3,,Brassavola nodosa (L.) Lindl.,lady of the night orchid,Orchidaceae
BRNO3,EPNO2,Epidendrum nodosum L.,,
BRNO4,,Bryhnia novae-angliae (Sull. & Lesq.) Grout,New England bryhnia moss,Brachytheciaceae
BRNO4,BRNO7,Brachythecium novae-angliae (Sull. & Lesq.) A. Jaeger,,
BRNO4,BRNOF,Bryhnia novae-angliae (Sull. & Lesq.) Grout var. fontinalis Grout,,
BRNO6,,Bryoxiphium norvegicum (Brid.) Mitt.,Norway bryoxiphium moss,Bryoxiphiaceae
BROB,,Brickellia oblongifolia Nutt.,Mojave brickellbush,Asteraceae
BROB3,,Bryum oblongum Lindb.,oblong bryum moss,Bryaceae
BROBL,,Brickellia oblongifolia Nutt. var. linifolia (D.C. Eaton) B.L. Rob.,narrowleaf brickellbush,Asteraceae
BROBL,BRLI2,Brickellia linifolia D.C. Eaton,,
BROBO,,Brickellia oblongifolia Nutt. var. oblongifolia,Mojave brickellbush,Asteraceae
BROBO,BROBT,Brickellia oblongifolia Nutt. var. typica B.L. Rob.,,
BRODI,,Brodiaea Sm.,brodiaea,Liliaceae
BRODO2,,Brodoa Goward,brodoa lichen,Parmeliaceae
BROE,,Brachythecium oedipodium (Mitt.) A. Jaeger,brachythecium moss,Brachytheciaceae
BROE,BRCU4,Brachythecium curtum (Lindb.) Limpr.,,
BROE,BRSTC,Brachythecium starkei (Brid.) Schimp. var. curtum (Lindb.) Warnst.,,
BROE,BRSTE,Brachythecium starkei (Brid.) Schimp. var. explanatum (Brid.) Mönk.,,
BROE,BRSTO,Brachythecium starkei (Brid.) Schimp. ssp. oedipodium (Mitt.) Renauld & Cardot,,
BROE,RHSU10,Rhynchostegium subintegrifolium (Kindb.) Kindb.,,
BROL,,Brassica oleracea L.,cabbage,Brassicaceae
BROL,BROLA,Brassica oleracea L. var. acephala DC.,,
BROL,BROLC,Brassica oleracea L. var. capitata L.,,
BROL2,,Brachydontium olympicum (E. Britton) T.T. McIntosh & J.R. Spence,Olympic brachydontium moss,Seligeriaceae
BROL2,GROL2,Grimmia olympica E. Britton,,
BROLB,,Brassica oleracea L. var. botrytis L.,broccoli,Brassicaceae
BROLC2,,Brassica oleracea L. var. costata DC.,tronchuda cabbage,Brassicaceae
BROLC2,BROLT,Brassica oleracea L. var. tronchuda L.H. Bailey,,
BROLG,,Brassica oleracea L. var. gemmifera DC.,brussels sprouts,Brassicaceae
BROLG2,,Brassica oleracea L. var. gongylodes L.,kohlrabi,Brassicaceae
BROLG2,BRCA17,Brassica caulorapa (DC.) Pasq.,,
BROLG2,BROLC3,Brassica oleracea L. var. caulorapa DC.,,
BROLI,,Brassica oleracea L. var. italica Plenck,sprouting broccoli,Brassicaceae
BROME,,Bromelia L.,bromelia,Bromeliaceae
BROMI,,Bromidium Nees & Meyen,tropical bent,Poaceae
BROMU,,Bromus L.,brome,Poaceae
BRONG,,Brongniartia Kunth,greentwig,Fabaceae
BROR,,Brodiaea orcuttii (Greene) Baker,Orcutt's brodiaea,Liliaceae
BROR,HOOR2,Hookera orcuttii Greene,,
BROR2,,Bromus orcuttianus Vasey,Orcutt's brome,Poaceae
BROR2,BROR3,Bromopsis orcuttiana (Vasey) Holub,,
BROR2,BRORH,Bromus orcuttianus Vasey var. hallii Hitchc.,,
BROR60,,Brodoa oroarctica (Krog) Goward,arctic brodoa lichen,Parmeliaceae
BROR60,BRIN9,Brodoa intestiniformis (Vill.) Goward,,
BROR60,HYEN3,Hypogymnia encausta (Sm.) Walt. Watson,,
BROR60,HYIN3,Hypogymnia intestiniformis (Vill.) Rasanen,,
BROR60,HYOR2,Hypogymnia oroarctica Krog,,
BROR60,PAIN18,Parmelia intestiniformis (Vill.) Ach.,,
BROSI,,Brosimum Sw.,brosimum,Moraceae
BROTH,,Brothera Müll. Hal.,brothera moss,Dicranaceae
BROTH2,,Brotherella Loeske ex Fleisch.,brotherella moss,Sematophyllaceae
BROUG,,Broughtonia R. Br.,broughtonia,Orchidaceae
BROUS,,Broussonetia L'Hér. ex Vent.,broussonetia,Moraceae
BROUS2,,Broussaisia Gaudich.,broussaisia,Hydrangeaceae
BROV4,,Brunnichia ovata (Walter) Shinners,American buckwheat vine,Polygonaceae
BROV4,BRCI3,Brunnichia cirrhosa Gaertn.,,
BROV4,RAOV,Rajania ovata Walter,,
BROWA,,Browallia L.,browallia,Solanaceae
BROX2,,Brachythecium oxycladon (Brid.) A. Jaeger,brachythecium moss,Brachytheciaceae
BROX2,BROXD,Brachythecium oxycladon (Brid.) A. Jaeger var. dentatum (Lesq. & James) Grout,,
BROX2,CHOX,Chamberlainia oxyclada (Brid.) H. Rob.,,
BROX3,,Bromus oxyodon Schrenk,,Poaceae
BRPA,,Brickellia parvula A. Gray,Mt. Davis brickellbush,Asteraceae
BRPA13,,Brassica parachinensis L.H. Bailey,false pak choi,Brassicaceae
BRPA14,,Bryum pallescens Schleich. ex Schwägr.,bryum moss,Bryaceae
BRPA15,,Bruguiera parviflora (Roxb.) Wight & Arn. ex Griffith,smallflower bruguiera,Rhizophoraceae
BRPA17,,Brunfelsia pauciflora (Cham. & Schltdl.) Benth.,,Solanaceae
BRPA18,,Bromus pannonicus Kumm. & Sendtn.,,Poaceae
BRPA18,BRERV,Bromus erectus Huds. var. vernalis Pancic,,
BRPA18,BRVE8,Bromus vernalis Pancic ex Hack.,,
BRPA19,,Brachionidium parvum Cogn. [excluded],,Orchidaceae
BRPA2,,Brodiaea pallida Hoover,Chinese Camp brodiaea,Liliaceae
BRPA3,,Bromus pacificus Shear,Pacific brome,Poaceae
BRPA3,BRPA9,Bromopsis pacifica (Shear) Holub,,
BRPA4,,Broussonetia papyrifera (L.) L'Hér. ex Vent.,paper mulberry,Moraceae
BRPA4,MOPA3,Morus papyrifera L.,,
BRPA4,PAPA32,Papyrius papyriferus (L.) Kuntze,,
BRPA70,,Bryum pallens (Brid.) Sw.,bryum moss,Bryaceae
BRPA70,BRFA2,Bryum fallax Milde,,
BRPA70,BRPAF,Bryum pallens (Brid.) Sw. var. fallax Jur.,,
BRPAC,,Brunfelsia pauciflora (Cham. & Schltdl.) Benth. var. calycina (Benth.) J.A. Schmidt,,Solanaceae
BRPE10,,Bromus pectinatus Thunb.,,Poaceae
BRPE10,BRAD2,Bromus adoensis Hochst. ex Steud.,,
BRPE3,,Brassica perviridis (L.H. Bailey) L.H. Bailey,tender green,Brassicaceae
BRPE3,BRRAP,Brassica rapa L. var. perviridis L.H. Bailey,,
BRPH3,,Brachypodium phoenicoides (L.) Roem. & Schult.,thinleaf false brome,Poaceae
BRPH3,BRMU7,Brachypodium mucronatum Willk.,,
BRPI,,Brachypodium pinnatum (L.) P. Beauv.,heath false brome,Poaceae
BRPI2,,Braya pilosa Hook.,hairy braya,Brassicaceae
BRPI2,BRPUP,Braya purpurascens (R. Br.) Bunge ssp. pilosa (Hook.) Hultén,,
BRPI4,,Bromelia pinguin L.,pinguin,Bromeliaceae
BRPI8,,Bryoria pikei Brodo & D. Hawksw.,Pike's horsehair lichen,Parmeliaceae
BRPL3,,Bromelia plumieri (E. Morren) L.B. Sm. [excluded],,Bromeliaceae
BRPL3,KAPL,Karatas plumieri E. Morren,,
BRPL5,,Brachythecium plumosum (Hedw.) Schimp.,brachythecium moss,Brachytheciaceae
BRPL5,BRFL5,Brachythecium flagellare (Hedw.) Jenn.,,
BRPL5,BRFLH,Brachythecium flagellare (Hedw.) Jenn. var. homomallum (Schimp.) Jenn.,,
BRPL5,BRFLP,Brachythecium flagellare (Hedw.) Jenn. var. pringlei (R.S. Williams) Grout,,
BRPL5,BRFLR,Brachythecium flagellare (Hedw.) Jenn. var. roellii (Renauld & Cardot) Grout,,
BRPL5,BRPLH,Brachythecium plumosum (Hedw.) Schimp. var. homomallum Schimp.,,
BRPL5,BRPLP,Brachythecium plumosum (Hedw.) Schimp. var. pringlei (R.S. Williams) Grout,,
BRPL5,BRPLR,Brachythecium plumosum (Hedw.) Schimp. var. roellii (Renauld & Cardot) Grout,,
BRPO,,Bromus polyanthus Scribn. ex Shear,Great Basin brome,Poaceae
BRPO2,,Bromus porteri (J.M. Coult.) Nash,Porter brome,Poaceae
BRPO2,BRAN13,Bromus anomalus auct. non Rupr. ex Fourn.,,
BRPO2,BRPO5,Bromopsis porteri J.M. Coult.,,
BRPO3,,Brunfelsia portoricensis Krug & Urb.,Puerto Rico raintree,Solanaceae
BRPO4,,Brachythecium populeum (Hedw.) Schimp.,brachythecium moss,Brachytheciaceae
BRPO4,BRPOM,Brachythecium populeum (Hedw.) Schimp. var. majus Schimp.,,
BRPO4,BRPOO,Brachythecium populeum (Hedw.) Schimp. var. ovatum Grout,,
BRPO4,BRPOR,Brachythecium populeum (Hedw.) Schimp. var. rufescens Schimp.,,
BRPO6,,Brachychiton populneum (Schott & Endl.) R. Br.,whiteflower kurrajong,Sterculiaceae
BRPOP,,Bromus polyanthus Scribn. ex Shear var. paniculatus Shear,Great Basin brome,Poaceae
BRPOP,BRPA8,Bromus paniculatus (Shear) Rydb.,,
BRPOP2,,Bromus polyanthus Scribn. ex Shear var. polyanthus,Great Basin brome,Poaceae
BRPOP2,CEPO3,Ceratochloa polyantha (Scribn. ex Shear) Tzvelev,,
BRPR,,Brickellia pringlei A. Gray,Pringle's brickellbush,Asteraceae
BRPR4,,Bryonora pruinosa (Th. Fr.) Holt.-Hartw.,,Lecanoraceae
BRPS,,Bromus pseudolaevipes Wagnon,coast range brome,Poaceae
BRPS,BRPS2,Bromopsis pseudolaevipes (Wagnon) Holub,,
BRPS3,,Bryocaulon pseudosatoanum (Asah.) Karnefelt,bryocaulon lichen,Parmeliaceae
BRPS3,COPS,Cornicularia pseudosatoana Asah.,,
BRPS4,,Bryoria pseudocapillaris Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRPS5,,Bryum pseudocapillare Besch.,bryum moss,Bryaceae
BRPS5,BRSA6,Bryum sawyeri Renauld & Cardot,,
BRPS60,,Bryoria pseudofuscescens (Gyel.) Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRPS60,ALAC7,Alectoria achariana Gyel.,,
BRPS60,ALNO2,Alectoria norstictica Mot.,,
BRPS60,ALPS4,Alectoria pseudofuscescens Gyel.,,
BRPS60,ALSU6,Alectoria subtilis Mot.,,
BRPS70,,"Bryum pseudotriquetrum (Hedw.) G. Gaertn., B. Mey. & Scherb.",common green bryum moss,Bryaceae
BRPS70,BRBI70,Bryum bimum (Brid.) Turner,,
BRPS70,BRCR5,Bryum crassirameum Renauld & Cardot,,
BRPS70,BRCR6,Bryum crispulum Hampe,,
BRPS70,BRNE5,Bryum neodamense Itzig,,
BRPS70,BRNEO,Bryum neodamense Itzig var. ovatum Lindb. & Arnell,,
BRPS70,BROV5,Bryum ovatum Jur.,,
BRPS70,BRPSB2,"Bryum pseudotriquetrum (Hedw.) G. Gaertn., B. Mey. & Scherb. var. bimum (Brid.) Lilj.",,
BRPS70,BRPSC,"Bryum pseudotriquetrum (Hedw.) G. Gaertn., B. Mey. & Scherb. var. crassirameum (Renauld & Cardot) E. Lawton",,
BRPS9,,Bromus pseudodanthoniae Drobow,,Poaceae
BRPU12,,Bryum purpurascens (R. Br.) Bruch & Schimp.,bryum moss,Bryaceae
BRPU18,,Brigantiaea purpurata (Zahlbr.) Hafellner & Bellem.,,Brigantiaceae
BRPU6,,Bromus pubescens Muhl. ex Willd.,hairy woodland brome,Poaceae
BRPU6,BRCIL2,Bromus ciliatus L. var. laeviglumis Scribn. ex Shear,,
BRPU6,BRPU11,Bromopsis pubescens (Muhl. ex Willd.) Holub,,
BRPU6,BRPUL,Bromus purgans L. var. laeviglumis (Scribn. ex Shear) Swallen,,
BRPU6,BRPUL3,Bromus pubescens Muhl. ex Willd. var. laeviglumis (Scribn. ex Shear) Swallen,,
BRPY,,Bryum pyriferum Crundw. & H. Whitehouse,bryum moss,Bryaceae
BRRA,,Brassica rapa L.,field mustard,Brassicaceae
BRRA2,,Bromus racemosus L.,bald brome,Poaceae
BRRA2,BRCO4,Bromus commutatus Schrad.,,
BRRA2,BRCOA,Bromus commutatus Schrad. var. apricorum Simonkai,,
BRRA2,BRPO7,Bromus popovii Drobow,,
BRRA3,,Bromus ramosus Huds.,hairy brome,Poaceae
BRRA3,BRAS,Bromus asper Murray,,
BRRA3,BRRA4,Bromopsis ramosa (Huds.) Holub,,
BRRA5,,Bruchia ravenelii Wilson,Ravenel's bruchia moss,Bruchiaceae
BRRA6,,Bryum radiculosum Brid.,bryum moss,Bryaceae
BRRAA,,Brassica rapa L. var. amplexicaulis Tanaka & Ono,field mustard,Brassicaceae
BRRAA,BRPE4,Brassica pe-tsai L.H. Bailey,,
BRRAA,BRPE81,Brassica pekinensis (Lour.) Rupr.,,
BRRAB,,Bromus ramosus Huds. ssp. benekenii (Lange) Lindb.,,Poaceae
BRRAB,BRBE5,Bromus benekenii (Lange) Trimen,,
BRRAD,,Brassica rapa L. var. dichotoma (Roxb. ex Fleming) Kitam.,toria,Brassicaceae
BRRAD,BRCAD2,Brassica campestris L. var. dichotoma (Roxb.) G. Watt,,
BRRAD,BRCAN,Brassica campestris L. ssp. napus Duthie & Fuller,,
BRRAR,,Brassica rapa L. var. rapa,field mustard,Brassicaceae
BRRAR,BRCA2,Brassica campestris L.,,
BRRAR,BRCAR,Brassica campestris L. var. rapa (L.) Hartm.,,
BRRAR,BRCAR2,Brassica campestris L. ssp. rapifera (Metzger) Sinsk.,,
BRRAR,BRRAC,Brassica rapa L. ssp. campestris (L.) Clapham,,
BRRAR,BRRAC2,Brassica rapa L. var. campestris (L.) W.D.J. Koch,,
BRRAR,BRRAO,Brassica rapa L. ssp. olifera DC.,,
BRRAR,BRRAR2,Brassica rapa L. ssp. rapa,,
BRRAR,BRRAR3,Brassica rapa L. ssp. rapifera Metzger,,
BRRAR,BRRAS8,Brassica rapa L. ssp. sylvestris Janchen,,
BRRAR,CASU20,Caulanthus sulfureus Payson,,
BRRAS3,,Brassica rapa L. var. silvestris (Lam.) Briggs,colza,Brassicaceae
BRRAS3,BRCAO,Brassica campestris L. var. oleifera DC.,,
BRRAS3,BRRAO2,Brassica rapa L. var. oleifera DC.,,
BRRAT,,Brassica rapa L. var. trilocularis (Roxb.) Kitam.,yellow sarson,Brassicaceae
BRRAT,BRCAS,Brassica campestris L. var. sarson Prain,,
BRRAT,BRRAS2,Brassica rapa L. ssp. sarson (Prain) Denford,,
BRRAT,BRTR3,Brassica trilocularis (Roxb.) Hook. f. & Thomson,,
BRRE3,,Brotherella recurvans (Michx.) Fleisch.,recurved brotherella moss,Sematophyllaceae
BRRE3,BRDE10,Brotherella delicatula (James) Fleisch.,,
BRRE3,PYRE2,Pylaisiadelpha recurvans (Michx.) W.R. Buck,,
BRRE3,RHLA10,Rhaphidostegium laxepatulum (Lesq. & James) Renauld & Cardot,,
BRRE3,RHRE6,Rhaphidostegium recurvans (Michx.) A. Jaeger,,
BRRE4,,Bryoerythrophyllum recurvum (Griff.) K. Saito,recurved bryoerythrophyllum moss,Pottiaceae
BRRE5,,Bryum reedii H. Rob.,Reed's bryum moss,Bryaceae
BRRE7,,Brachythecium reflexum (Starke) Schimp.,brachythecium moss,Brachytheciaceae
BRRE70,,Bryoerythrophyllum recurvirostre (Hedw.) Chen,bryoerythrophyllum moss,Pottiaceae
BRRE70,BRAL10,Bryoerythrophyllum alpigenum (Vent.) Chen,,
BRRE70,BRRED,"Bryoerythrophyllum recurvirostre (Hedw.) Chen var. dentatum (Schimp.) H.A. Crum, Steere & L.E. Anderson",,
BRRE70,DIAL9,Didymodon alpigenum Vent.,,
BRRE70,DIRE14,Didymodon recurvirostris Hedw.,,
BRRE70,DIRED,Didymodon recurvirostris Hedw. var. dentatus (Schimp.) Steere,,
BRRE70,DIRU7,Didymodon rubellus (Bruch & Schimp.) J.J. Amann,,
BRRE70,ERRE11,Erythrobarbula recurvirostris (Hedw.) Steere,,
BRRE9,,Brachypodium retusum (Pers.) P. Beauv.,,Poaceae
BRRE9,BRRA7,Brachypodium ramosum (L.) Roem. & Schult.,,
BRREP,,Brachythecium reflexum (Starke) Schimp. var. pacificum Renauld & Cardot,Pacific brachythecium moss,Brachytheciaceae
BRREP,BRBE4,Brachythecium bestii Grout,,
BRREP,BRSTP,Brachythecium starkei (Brid.) Schimp. var. pacificum (Renauld & Cardot) E. Lawton,,
BRRER,,Brachythecium reflexum (Starke) Schimp. var. reflexum,brachythecium moss,Brachytheciaceae
BRRI5,,Brachythecium rivulare Schimp.,brachythecium moss,Brachytheciaceae
BRRI5,BRRIC,Brachythecium rivulare Schimp. var. cataractarum Saut.,,
BRRI5,BRRIL,Brachythecium rivulare Schimp. var. lamoillense Grout,,
BRRI5,BRRIL2,Brachythecium rivulare Schimp. var. laxum Grout,,
BRRI5,BRRIN,Brachythecium rivulare Schimp. var. noveboracense (Grout) H. Rob.,,
BRRI6,,Bryum riparium I. Hagen,streamside bryum moss,Bryaceae
BRRI7,,Bromus riparius Rehmann,meadow brome,Poaceae
BRRO,,Brighamia rockii H. St. John,Molokai ohaha,Campanulaceae
BRRO,BRRE2,Brighamia remyi H. St. John,,
BRRO5,,Brachythecium rotaeanum De Not.,brachythecium moss,Brachytheciaceae
BRRO5,CHRO8,Chamberlainia rotaeana (De Not.) H. Rob.,,
BRRO6,,Brotherella roellii (Renauld & Cardot) Fleisch.,Roell's brotherella moss,Sematophyllaceae
BRRO6,PYRO3,Pylaisiadelpha roellii (Renauld & Cardot) W.R. Buck,,
BRRO6,RHRO8,Rhaphidostegium roellii Renauld & Cardot,,
BRRU,,Brickellia rusbyi A. Gray,stinking brickellbush,Asteraceae
BRRU2,,Bromus rubens L.,red brome,Poaceae
BRRU2,ANRU4,Anisantha rubens (L.) Nevski,,
BRRU2,BRMAR,Bromus madritensis L. ssp. rubens (L.) Duvin,,
BRRU2,BRMAR2,"Bromus matritensis L. ssp. rubens (L.) Duvin, orth. var.",,
BRRU3,,Brassica rupestris Raf.,mustard,Brassicaceae
BRRU4,,Brassica ruvo L.H. Bailey,ruvo kale,Brassicaceae
BRRU5,,Brachythecium rutabulum (Hedw.) Schimp.,brachythecium moss,Brachytheciaceae
BRRU5,BRCA23,Brachythecium cavernosum Kindb.,,
BRRU5,BRRUF,Brachythecium rutabulum (Hedw.) Schimp. var. flavescens Schimp.,,
BRRU5,BRRUT,Brachythecium rutabulum (Hedw.) Schimp. var. turgescens Limpr.,,
BRRU6,,Bryum rubens Mitt.,bryum moss,Bryaceae
BRRU7,,Bryum ruderale Crundw. & Nyholm,bryum moss,Bryaceae
BRRU8,,Bryum rutilans Brid.,bryum moss,Bryaceae
BRRU9,,Brachypodium rupestre (Host) Roem. & Schult.,false brome,Poaceae
BRRUC2,,"Brachypodium rupestre (Host) Roem. & Schult. ssp. caespitosum (Host) H. Scholz, orth. var.",false brome,Poaceae
BRRUC2,BRCA26,"Brachypodium caespitosum (Host) Roem. & Schult., orth. var.",,
BRRUC2,BRCA29,"Brachypodum caespitosum (Host) Roem. & Schult., database artifact",,
BRRUC2,BRCE3 ,Brachypodium cespitosum (Host) Roem. & Schult.,,
BRRUC2,BRPIC2,Brachypodium pinnatum (L.) P. Beauv. ssp. cespitosum (Host) Hack.,,
BRRUC2,BRRUC,Brachypodium rupestre (Host) Roem. & Schult. ssp. cespitosum (Host) H. Scholz,,
BRSA,,"Brodiaea santarosae T.J.Chester, W.P.Armstr. & Madore",Santa Rosa Basalt brodiaea,Liliaceae
BRSA2,,Bryoria salazinica Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRSA3,,Brugmansia sanguinea (Ruiz & Pav.) D. Don,red floripontio,Solanaceae
BRSA3,DASA3,Datura sanguinea Ruiz & Pav.,,
BRSA4,,Bryum salinum I. Hagen ex Limpr.,bryum moss,Bryaceae
BRSA4,BRAR17,Bryum archangelicum sensu Andrews,,
BRSA4,BRLA17,Bryum lapponicum sensu Perss.,,
BRSA7,,Brachythecium salebrosum (F. Weber & D. Mohr) Schimp.,brachythecium moss,Brachytheciaceae
BRSAF,,Brachythecium salebrosum (F. Weber & D. Mohr) Schimp. var. flaccidum Schimp.,flaccid brachythecium moss,Brachytheciaceae
BRSAS,,Brachythecium salebrosum (F. Weber & D. Mohr) Schimp. var. salebrosum,brachythecium moss,Brachytheciaceae
BRSAS,BRPS6,Brachythecium pseudocollinum Kindb.,,
BRSAS,CHSA9,Chamberlainia salebrosa (F. Weber & D. Mohr) H. Rob.,,
BRSC,,Brasenia schreberi J.F. Gmel.,watershield,Cabombaceae
BRSC,BRPE2,Brasenia peltata Pursh,,
BRSC3,,Bromus scoparius L.,broom brome,Poaceae
BRSC7,,Bryum schleicheri Schwägr.,Schleicher's bryum moss,Bryaceae
BRSE,,Bromus secalinus L.,rye brome,Poaceae
BRSE10,,Bromus setifolius J. Presl,,Poaceae
BRSE11,,Bruguiera sexangula (Lour.) Poir.,Oriental mangrove,Rhizophoraceae
BRSE11,BRGY,"Bruguiera gymnorrhiza auct. non (L.) Savigny, orth. var.",,
BRSE11,BRGY2,Bruguiera gymnorhiza auct. non (L.) Savigny,,
BRSE11,RHGY,Rhizophora gymnorhiza auct. non L.,,
BRSE5,,Brassica septiceps (L.H. Bailey) L.H. Bailey,seventop turnip,Brassicaceae
BRSE5,BRRAS4,Brassica rapa L. var. septiceps L.H. Bailey,,
BRSE6,,Braunia secunda (Hook.) Schimp.,braunia moss,Hedwigiaceae
BRSE8,,Brachiaria serrata (Thunb.) Stapf,,Poaceae
BRSE9,,Bryonora septentrionalis Holt.-Hartw.,,Lecanoraceae
BRSEB,,Bromus setifolius J. Presl var. brevifolius Nees,,Poaceae
BRSEB,BRMA12,Bromus macranthos E. Desv.,,
BRSED,,Bromus secalinus L. var. decipiens Bomble & H. Scholz,rye brome,Poaceae
BRSES,,Bromus secalinus L. var. secalinus,rye brome,Poaceae
BRSES,BRSEH,Bromus secalinus L. var. hirsutus Kindb.,,
BRSES,BRSEH2,Bromus secalinus L. var. hirtus (F.W. Schultz) Hegi,,
BRSH3,,Brachionidium sherringii Rolfe,Sherring's cup orchid,Orchidaceae
BRSI,,Bromus sitchensis Trin.,Alaska brome,Poaceae
BRSI2,,Brickellia simplex A. Gray,Sonoran brickellbush,Asteraceae
BRSI5,,Brassica sisymbrioides (Fisch.) Grossh. [excluded],,Brassicaceae
BRSI60,,Bryoria simplicior (Vain.) Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRSI60,ALNA3,Alectoria nana Mot.,,
BRSI60,ALSI6,Alectoria simplicior (Vain.) Lynge,,
BRSP5,,Bryoria spiralifera Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRSP7,,Brachymenium speciosum (Hook. f. & Wilson) Steere,brachymenium moss,Bryaceae
BRSP7,BRSP9,Bryum speciosum (Hook. f. & Wilson) Mitt.,,
BRSQ2,,Bromus squarrosus L.,corn brome,Poaceae
BRSQV2,,Bromus squarrosus L. var. villosus (C.C. Gmel.) Rchb. [excluded],,Poaceae
BRST,,Brodiaea stellaris S. Watson,starflower brodiaea,Liliaceae
BRST,HOST8,Hookera stellaris (S. Watson) Greene,,
BRST10,,Bromus stenostachyus Boiss.,,Poaceae
BRST2,,Bromus sterilis L.,poverty brome,Poaceae
BRST2,ANST4,Anisantha sterilis (L.) Nevski,,
BRST3,,Bromus stamineus Desv.,roadside brome,Poaceae
BRST3,BRVA3,Bromus valdivianus Phil.,,
BRST3,CEST6,Ceratochloa straminea (Desv.) Stace,,
BRST4,,Brachythecium starkei (Brid.) Schimp.,Starke's brachythecium moss,Brachytheciaceae
BRST4,RHPS2,Rhynchostegium pseudo-serrulatum (Kindb.) Kindb.,,
BRST5,,Brachythecium stereopoma (Spruce ex Mitt.) A. Jaeger,brachythecium moss,Brachytheciaceae
BRST5,BRWO,Brachythecium wootonii Grout,,
BRST5,CHST10,Chamberlainia stereopoma (Spruce ex Mitt.) H. Rob.,,
BRST6,,Bryum stirtonii Schimp.,Stirton's bryum moss,Bryaceae
BRSU10,,Bryum subneodamense Kindb.,bryum moss,Bryaceae
BRSU15,,Briza subaristata Lam.,,Poaceae
BRSU15,BRST9,Briza stricta (Hook. & Arn.) Steud.,,
BRSU15,BRTR9,Briza triloba Nees,,
BRSU15,CHSU17,Chascolytrum subaristatum (Lam.) Desv.,,
BRSU2,,Bromus suksdorfii Vasey,Suksdorf's brome,Poaceae
BRSU2,BRSU5,Bromopsis suksdorfii (Vasey) Holub,,
BRSU3,,Brugmansia suaveolens (Humb. & Bonpl. ex Willd.) Bercht. & C. Presl,angel's-tears,Solanaceae
BRSU3,DASU,Datura suaveolens Humb. & Bonpl. ex Willd.,,
BRSU4,,Bromus subvelutinus Shear,hoary brome,Poaceae
BRSU4,BRLU3,Bromus luzonensis J. Presl,,
BRSU6,,Bryoria subcana (Nyl. ex Stizenb.) Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRSU6,ALSU3,Alectoria subcana (Nyl. ex Stizenb.) Gyel.,,
BRSU8,,Brachelyma subulatum (P. Beauv.) Schimp. ex Cardot,brachelyma moss,Fontinalaceae
BRSU8,BRRO7,Brachelyma robustum (Cardot) E. Britton,,
BRSU9,,Bryum subapiculatum Hampe,bryum moss,Bryaceae
BRSU9,BRMI12,Bryum microerythrocarpum Müll. Hal. & Kindb.,,
BRSY,,Brachypodium sylvaticum (Huds.) P. Beauv.,slender false brome,Poaceae
BRSY,FESY,Festuca sylvatica Huds.,,
BRSY2,,Brachymenium systylium (Müll. Hal.) A. Jaeger,brachymenium moss,Bryaceae
BRSY3,,Bromus syriacus Boiss. & Blanche,,Poaceae
BRTA,,Bromidium tandilense (Kuntze) Rúgolo,Kennedy's Tropical Bent,Poaceae
BRTA,AGKE2,Agrostis kennedyana Beetle,,
BRTA,AGTA,Agrostis tandilensis (Kuntze) Parodi,,
BRTE,,Bromus tectorum L.,cheatgrass,Poaceae
BRTE,ANTE6,Anisantha tectorum (L.) Nevski,,
BRTE,BRTEG,Bromus tectorum L. var. glabratus Spenner,,
BRTE,BRTEH,Bromus tectorum L. var. hirsutus Regel,,
BRTE,BRTEN,Bromus tectorum L. var. nudus Klett & Richt.,,
BRTE2,,Bromus texensis (Shear) Hitchc.,Texas brome,Poaceae
BRTE2,BRTE5,Bromopsis texensis (Shear) Holub,,
BRTE4,,Brodiaea terrestris Kellogg,dwarf brodiaea,Liliaceae
BRTE60,,Bryoria tenuis (E. Dahl) Brodo & D. Hawksw.,horsehair lichen,Parmeliaceae
BRTE60,ALTE10,Alectoria tenuis E. Dahl,,
BRTE7,,Bruchia texana Austin,Texas bruchia moss,Bruchiaceae
BRTE8,,Bryum tenuisetum Limpr.,bryum moss,Bryaceae
