Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
RHPR,,Rhododendron prinophyllum (Small) Millais,early azalea,Ericaceae
RHPR,AZPR3,Azalea prinophylla Small,,
RHPR,RHNUR,Rhododendron nudiflorum (L.) Torr. var. roseum (Loisel.) Wiegand,,
RHPR,RHRO4,Rhododendron roseum (Loisel.) Rehder,,
RHPR2,,Rhododendron prunifolium (Small) Millais,plumleaf azalea,Ericaceae
RHPR2,AZPR2,Azalea prunifolia Small,,
RHPR4,,Rhynchosia precatoria DC.,rosary snoutbean,Fabaceae
RHPR5,,Rhizocarpon praebadium (Nyl.) Zahlbr.,,Rhizocarpaceae
RHPS70,,Rhizomnium pseudopunctatum (Bruch & Schimp.) T. Kop.,rhizomnium moss,Mniaceae
RHPS70,MNPS,Mnium pseudopunctatum Bruch & Schimp.,,
RHPS70,MNSU,Mnium subglobosum Bruch & Schimp.,,
RHPU11,,Rhus punjabensis J.L. Stewart ex Brandis,,Anacardiaceae
RHPU3,,Rhynchospora pusilla Chapm. ex M.A. Curtis,fairy beaksedge,Cyperaceae
RHPU3,RHBR3,Rhynchospora bruneri Britton,,
RHPU3,RHIN6,Rhynchospora intermixta C. Wright,,
RHPU4,,Rhynchospora punctata Elliott,dotted beaksedge,Cyperaceae
RHPU6,,Rhizocarpon pusillum Runem.,map lichen,Rhizocarpaceae
RHPU7,,Rhizomnium punctatum (Hedw.) T. Kop.,rhizomnium moss,Mniaceae
RHPU7,MNGLC,Mnium glabrescens Kindb. ssp. chlorophyllosum Kindb.,,
RHPU7,MNPU,Mnium punctatum Hedw.,,
RHPU7,RHPUC,Rhizomnium punctatum (Hedw.) T. Kop. ssp. chlorophyllosum (Kindb.) T. Kop.,,
RHPUS2,,Rhus punjabensis J.L. Stewart ex Brandis var. sinica (Diels) Rehder & E.H. Wilson,,Anacardiaceae
RHRA2,,Rhynchospora rariflora (Michx.) Elliott,fewflower beaksedge,Cyperaceae
RHRA2,SCRA3,Schoenus rariflorus Michx.,,
RHRA3,,Rhynchospora racemosa C. Wright ex Sauvalle,racemed beaksedge,Cyperaceae
RHRA4,,Rhynchospora radicans (Schltdl. & Cham.) H. Pfeifer,tropical whitetop,Cyperaceae
RHRAM,,Rhynchospora radicans (Schltdl. & Cham.) H. Pfeifer ssp. microcephala (Bertero ex Spreng.) W.W. Thomas,tropical whitetop,Cyperaceae
RHRAM,DIMI7,Dichromena microcephala Bertero ex Spreng.,,
RHRAM,DIRA3,Dichromena radicans Schltdl. & Cham. p.p.,,
RHRE,,Rhynchosia reniformis DC.,dollarleaf,Fabaceae
RHRE,DOSI,Dolicholus simplicifolius (Walter) Vail,,
RHRE,GLRE,"Glycine reniformis Pursh, nom. illeg.",,
RHRE,RHSI,"Rhynchosia simplicifolius (Walter) Alph. Wood, non (Kunth) DC.",,
RHRE,RHTOM2,Rhynchosia tomentosa (L.) Hook. & Arn. var. monophylla (Michx.) Torr. & A. Gray,,
RHRE3,,Rhynchosia reticulata (Sw.) DC.,habilla,Fabaceae
RHRE3,DORE3,Dolicholus reticulatus (Sw.) Millsp.,,
RHRE3,GLRE2,Glycine reticulata Sw.,,
RHRE5,,Rhizocarpon renneri Poelt,Renner's map lichen,Rhizocarpaceae
RHRE8,,Rhynchospora recognita (Gale) Kral,globe beaksedge,Cyperaceae
RHRE8,RHGLR,Rhynchospora globularis (Chapm.) Small var. recognita Gale,,
RHRE8,RHOB2,Rhynchospora obliterata Gale,,
RHRH2,,Rheum rhabarbarum L.,garden rhubarb,Polygonaceae
RHRH2,RHRH5,Rheum rhaponticum auct. non L.,,
RHRH4,,Rhodiola rhodantha (A. Gray) H. Jacobsen,redpod stonecrop,Crassulaceae
RHRH4,CLRH2,Clementsia rhodantha (A. Gray) Rose,,
RHRH4,SERH,Sedum rhodanthum A. Gray,,
RHRI3,,Rhizocarpon riparium Rasanen,streamside map lichen,Rhizocarpaceae
RHRI4,,Rhizocarpon rittokense (Hellbom) Th. Fr.,Rittok map lichen,Rhizocarpaceae
RHRO3,,Rhodiola rosea L.,roseroot stonecrop,Crassulaceae
RHRO3,RHRO5,Rhodiola roanensis Britton,,
RHRO3,SERO10,"Sedum roseum (L.) Scop., orth. var.",,
RHRO3,SERO2,Sedum rosea (L.) Scop.,,
RHRO3,SEROR,Sedum rosea (L.) Scop. var. roanense (Britton) A. Berger,,
RHRO3,SEROR2,"Sedum roseum (L.) Scop. var. roanense (Britton) A. Berger, orth. var.",,
RHRO6,,Rhodobryum roseum (Hedw.) Limpr.,rose rhodobryum moss,Bryaceae
RHRO7,,Rhytidiopsis robusta (Hook.) Broth.,robust rhytidiopsis moss,Hylocomiaceae
RHRU2,,Rhynchospora rufa (Nees) Boeckeler,red beaksedge,Cyperaceae
RHRU2,PSRU,Psilocarya rufa Nees,,
RHRU2,RHVE,Rhynchospora velutina (Kunth) Boeckeler,,
RHRU3,,Rhynchospora rugosa (Vahl) Gale,claybank beaksedge,Cyperaceae
RHRU5,,Rhynchospora rubra Domin,rhynchospora,Cyperaceae
RHRU70,,Rhytidium rugosum (Hedw.) Kindb.,rhytidium moss,Rhytidiaceae
RHRUL,,Rhynchospora rugosa (Vahl) Gale ssp. lavarum (Gaudich.) T. Koyama,claybank beaksedge,Cyperaceae
RHRUL,RHLA6,Rhynchospora lavarum Gaudich.,,
RHRUR,,Rhynchospora rugosa (Vahl) Gale ssp. rugosa,claybank beaksedge,Cyperaceae
RHRUR,RHGL4,Rhynchospora glauca Vahl,,
RHRUR,SCRU3,Schoenus rugosus Vahl,,
RHSA2,,Rhus sandwicensis A. Gray,neneleau,Anacardiaceae
RHSA2,RHCHS2,Rhus chinensis Mill. var. sandwicensis (A. Gray) O. Deg. & Greenw.,,
RHSA3,,Rhexia salicifolia Kral & Bostick,panhandle meadowbeauty,Melastomataceae
RHSA5,,Rhizocarpon saanaense Rasanen,map lichen,Rhizocarpaceae
RHSA5,RHSU5,Rhizocarpon sublucidum Rasanen,,
RHSA6,,Rhizocarpon santessonii Timdal,Santesson's map lichen,Rhizocarpaceae
RHSA7,,Rhamnus saxatilis Jacq.,rock buckthorn,Rhamnaceae
RHSA7,RHIN15,Rhamnus infectoria L.,,
RHSA9,,Rhabdadenia sagraei (A. DC.) Müll. Arg. [excluded],,Apocynaceae
RHSC2,,Rhynchospora sclerioides Hook. & Arn.,Hawai'i beaksedge,Cyperaceae
RHSC3,,Rhodotypos scandens (Thunb.) Makino,jetbead,Rosaceae
RHSC3,RHTE5,Rhodotypos tetrapetalus (Siebold) Makino,,
RHSC5,,Rhynchospora scirpoides (Torr.) A. Gray,longbeak beaksedge,Cyperaceae
RHSC5,PSCO4,Psilocarya corymbiformis Benth.,,
RHSC5,PSCO8,Psilocarya corymbifera (C. Wright) Britton,,
RHSC5,PSSC2,Psilocarya scirpoides Torr.,,
RHSC5,PSSCG,Psilocarya scirpoides Torr. var. grimesii Fernald & Grisc.,,
RHSC6,,Rhododendron schlippenbachii Maxim.,,Ericaceae
RHSE3,,Rhamnus serrata Humb. & Bonpl. ex Schult.,sawleaf buckthorn,Rhamnaceae
RHSE3,RHFA2,Rhamnus fasciculata Greene,,
RHSE3,RHSMF,Rhamnus smithii Greene ssp. fasciculata (Greene) C.B. Wolf,,
RHSE4,,Rhynchosia senna Gillies ex Hook.,Texas snoutbean,Fabaceae
RHSE9,,Rhinanthus serotinus (Schönh) Oborny,late-flowering yellow rattle,Scrophulariaceae
RHSET,,Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.,Texas snoutbean,Fabaceae
RHSET,RHSEA,Rhynchosia senna Gillies ex Hook. var. angustifolia (A. Gray) Grear,,
RHSET,RHTE,Rhynchosia texana Torr. & A. Gray [excluded],,
RHSI2,,Rhizocarpon simillimum (Anzi) Lettau,map lichen,Rhizocarpaceae
RHSM,,Rhamnus smithii Greene,Smith's buckthorn,Rhamnaceae
RHSM,RHSMT,Rhamnus smithii Greene ssp. typica C.B. Wolf,,
RHSO,,Rhynchospora solitaria Harper,onespike beaksedge,Cyperaceae
RHSO2,,Rhynchospora sola Gale [excluded],Cuban beaksedge,Cyperaceae
RHSP3,,Rhaphidophora spathacea Schott,rhaphidophora,Araceae
RHSP8,,Rhamnus ×spathulifolia Fisch. & C.A. Mey.,,Rhamnaceae
RHSQ70,,Rhytidiadelphus squarrosus (Hedw.) Warnst.,square goose neck moss,Hylocomiaceae
RHSQ70,RHCA20,Rhytidiadelphus calvescens (Kindb.) Broth.,,
RHSQ70,RHSQC,Rhytidiadelphus squarrosus (Hedw.) Warnst. var. calvescens (Kindb.) Warnst.,,
RHSQ70,RHSU11,Rhytidiadelphus subpinnatus (Lindb.) T. Kop.,,
RHST2,,Rhynchospora stenophylla Chapm.,coastal plain beaksedge,Cyperaceae
RHST3,,Rhagadiolus stellatus (L.) Gaertn.,endive daisy,Asteraceae
RHST3,RHED3,Rhagadiolus edulis Gaertn.,,
RHST8,,Rhizophora stylosa Griff.,small stilted mangrove,Rhizophoraceae
RHST8,RHMUS,Rhizophora mucronata Lam. var. stylosa (Griff.) Schimp.,,
RHSU12,,Rhynchosia sublobata (Schumach.) Meikle,,Fabaceae
RHSU13,,Rhizoplaca subdiscrepans (Nyl.) R. Sant.,,Lecanoraceae
RHSU2,,Rhizocarpon subgeminatum Eitner,map lichen,Rhizocarpaceae
RHSU3,,Rhizocarpon submodestum (Vain.) Vain.,map lichen,Rhizocarpaceae
RHSU4,,Rhizocarpon superficiale (Schaerer) Vain.,superficial map lichen,Rhizocarpaceae
RHSU4,RHOC2,Rhizocarpon occidentale Lynge,,
RHSU4,RHPO5,Rhizocarpon polare Rasanen,,
RHSU8,,Rhexophyllum subnigrum (Mitt.) Thér. ex Hilp.,rhexophyllum moss,Pottiaceae
RHSU8,NESU4,Neocardotia subnigra (Mitt.) Thér. & E.B. Bartram,,
RHSUB,,Rhizocarpon superficiale (Schaerer) Vain. ssp. boreale Runem.,boreal map lichen,Rhizocarpaceae
RHSUB,RHCR5,Rhizocarpon crystalligeneum Lynge,,
RHSW,,Rhynchosia swartzii (Vail) Urb.,Swartz's snoutbean,Fabaceae
RHSW,DOSW,Dolicholus swartzii Vail,,
RHTA,,Rhus taitensis Guill.,,Anacardiaceae
RHTE2,,Rhynchospora tenuis Link,quill beaksedge,Cyperaceae
RHTE3,,Rhynchospora tenerrima Nees ex Spreng.,soldier beaksedge,Cyperaceae
RHTE3,RHSE2,Rhynchospora setacea (P.J. Bergius) Boeckeler,,
RHTE6,,Rhizocarpon tetramerum (Vain.) Vain.,map lichen,Rhizocarpaceae
RHTH,,Rhynchospora thornei Kral,Thorne's beaksedge,Cyperaceae
RHTO10,,Rhodomyrtus tomentosa (Aiton) Hassk.,rose myrtle,Myrtaceae
RHTO10,RHTO,"Rhodomyrtus tomentosus (Aiton) Hassk., orth. var.",,
RHTO3,,Rhynchosia tomentosa (L.) Hook. & Arn.,twining snoutbean,Fabaceae
RHTO4,,Rhynchospora torreyana A. Gray,Torrey's beaksedge,Cyperaceae
RHTO9,,Rhynchosia totta (Thunb.) DC.,snoutbean,Fabaceae
RHTOM,,Rhynchosia tomentosa (L.) Hook. & Arn. var. mollissima (Elliott) Torr. & A. Gray,twining snoutbean,Fabaceae
RHTOM,RHMO,Rhynchosia mollissima (Elliott) Shuttlw. ex S. Watson,,
RHTOT,,Rhynchosia tomentosa (L.) Hook. & Arn. var. tomentosa,twining snoutbean,Fabaceae
RHTOT,DOER2,Dolicholus erectus (Walter) Vail,,
RHTOT,GLTO,"Glycine tomentosa L., non Dolicholus tomentosus (L.) Vail",,
RHTOT,RHER,Rhynchosia erecta (Walter) DC.,,
RHTOT,RHIN8,Rhynchosia intermedia (Torr. & A. Gray) Small,,
RHTOT,RHTOE2,Rhynchosia tomentosa (L.) Hook. & Arn. var. erecta (Walter) Torr. & A. Gray,,
RHTR,,Rhus trilobata Nutt.,skunkbush sumac,Anacardiaceae
RHTR2,,Rhynchospora tracyi Britton,Tracy's beaksedge,Cyperaceae
RHTR70,,Rhytidiadelphus triquetrus (Hedw.) Warnst.,rough goose neck moss,Hylocomiaceae
RHTR70,RHTRB,Rhytidiadelphus triquetrus (Hedw.) Warnst. var. beringianus (Cardot & Thér.) Grout,,
RHTRA,,Rhus trilobata Nutt. var. anisophylla (Greene) Jeps.,skunkbush sumac,Anacardiaceae
RHTRA,SCAN6,Schmaltzia anisophylla Greene,,
RHTRA,SCTRA,Schmaltzia trilobata (Nutt.) Small var. anisophylla (Greene) F.A. Barkley,,
RHTRP,,Rhus trilobata Nutt. var. pilosissima Engelm.,pubescent skunkbush sumac,Anacardiaceae
RHTRP,RHARM,Rhus aromatica Aiton var. mollis Ashe,,
RHTRP,RHARP,Rhus aromatica Aiton var. pilosissima (Engelm.) Shinners,,
RHTRP,RHARP2,Rhus aromatica Aiton ssp. pilosissima (Engelm.) W.A. Weber,,
RHTRP,RHTRM,Rhus trilobata Nutt. var. malacophylla (Greene) Munz,,
RHTRQ,,Rhus trilobata Nutt. var. quinata (Greene) Jeps.,skunkbush sumac,Anacardiaceae
RHTRR,,Rhus trilobata Nutt. var. racemulosa (Greene) F.A. Barkley,skunkbush sumac,Anacardiaceae
RHTRR,SCRA2,Schmaltzia racemulosa Greene,,
RHTRS,,Rhus trilobata Nutt. var. simplicifolia (Greene) F.A. Barkley,skunkbush sumac,Anacardiaceae
RHTRS,RHARS3,Rhus aromatica Aiton var. simplicifolia (Greene) Cronquist,,
RHTRT,,Rhus trilobata Nutt. var. trilobata,skunkbush sumac,Anacardiaceae
RHTRT,RHARF,Rhus aromatica Aiton var. flabelliformis Shinners,,
RHTRT,RHARF2,Rhus aromatica Aiton ssp. flabelliformis (Shinners) R.E. Brooks,,
RHTRT,RHART,Rhus aromatica Aiton ssp. trilobata (Nutt.) W.A. Weber,,
RHTRT,RHART2,Rhus aromatica Aiton var. trilobata (Nutt.) A. Gray ex S. Watson,,
RHTRT,SCTR4,Schmaltzia trilobata (Nutt.) Small,,
RHTY,,Rhus typhina L.,staghorn sumac,Anacardiaceae
RHTY,DAHI,"Datisca hirta L., nom. utique rej.",,
RHTY,RHHI2,"Rhus hirta (L.) Sudw., nom. utique rej.",,
RHTY,RHTYL,Rhus typhina L. var. laciniata Alph. Wood,,
RHUM,,Rhizocarpon umbilicatum (Ramond) Flagey,map lichen,Rhizocarpaceae
RHUN,,Rhynchospora uniflora Boeckeler,oneflower beaksedge,Cyperaceae
RHUN,RHEL2,Rhynchospora elongata Boeckeler,,
RHUN2,,Rhododendron uniflorum Hutch. & Kingdon-Ward,,Ericaceae
RHUS,,Rhus L.,sumac,Anacardiaceae
RHUS2,,Rhynchosia usambarensis Taub.,,Fabaceae
RHUT80,,Rhamnus utilis Decne.,Chinese buckthorn,Rhamnaceae
RHVA,,Rhododendron vaseyi A. Gray,pinkshell azalea,Ericaceae
RHVA,BIVA3,Biltia vaseyi (A. Gray) Small,,
RHVA5,,Rhododendron ×vanhoeffeni Abromeit,hybrid rhododendron,Ericaceae
RHVA5,LEVA11,×Ledodendron vanhoeffeni (Abromeit) Daalgard & Fredskild,,
RHVE5,,Rhizocarpon vernicomoideum Fink,map lichen,Rhizocarpaceae
RHVI,,Rhexia virginica L.,handsome Harry,Melastomataceae
RHVI,RHST5,Rhexia stricta Pursh,,
RHVI,RHVIP,Rhexia virginica L. var. purshii (Spreng.) C.W. James,,
RHVI,RHVIS2,Rhexia virginica L. var. septemnervia (Walter) Pursh,,
RHVI2,,Rhododendron viscosum (L.) Torr.,swamp azalea,Ericaceae
RHVI2,AZSE,Azalea serrulata Small,,
RHVI2,AZVI,Azalea viscosa L.,,
RHVI2,RHCO5,Rhododendron coryi Shinners,,
RHVI2,RHSE,Rhododendron serrulatum (Small) Millais,,
RHVI2,RHVIA,Rhododendron viscosum (L.) Torr. var. aemulans Rehder,,
RHVI2,RHVIG,Rhododendron viscosum (L.) Torr. var. glaucum (Michx.) A. Gray,,
RHVI2,RHVIM,Rhododendron viscosum (L.) Torr. var. montanum Rehder,,
RHVI2,RHVIN,Rhododendron viscosum (L.) Torr. var. nitidum (Pursh) A. Gray,,
RHVI2,RHVIS,Rhododendron viscosum (L.) Torr. var. serrulatum (Small) H.E. Ahles,,
RHVI2,RHVIT,Rhododendron viscosum (L.) Torr. var. tomentosum Rehder,,
RHVI3,,Rhus virens Lindh. ex A. Gray,evergreen sumac,Anacardiaceae
RHVI5,,Rhizocarpon viridiatrum (Wulfen) Körb.,map lichen,Rhizocarpaceae
RHVI5,RHSU6,Rhizocarpon subtile Runem.,,
RHVIC,,Rhus virens Lindh. ex A. Gray var. choriophylla (Wooton & Standl.) L.D. Benson,evergreen sumac,Anacardiaceae
RHVIC,RHCH,Rhus choriophylla Wooton & Standl.,,
RHVIC,RHVIC2,Rhus virens Lindh. ex A. Gray ssp. choriophylla (Wooton & Standl.) Young,,
RHVIV,,Rhus virens Lindh. ex A. Gray var. virens,evergreen sumac,Anacardiaceae
RHWE,,Rhododendron ×welleslyanum Waterer ex Rehder,hybrid rhododendron,Ericaceae
RHWR,,Rhynchospora wrightiana Boeckeler,Wright's beaksedge,Cyperaceae
RHWR,RHTE4,Rhynchospora tenuis Baldw. ex A. Gray,,
RHYNC2,,Rhynchosia Lour.,snoutbean,Fabaceae
RHYNC3,,Rhynchospora Vahl,beaksedge,Cyperaceae
RHYNC3,RAYMO,"Raymondiella B. Boivin, nom. inval.",,
RHYNC5,,Rhynchosida Fryxell,rhynchosida,Malvaceae
RHYTI2,,Rhytidiadelphus (Lindb. ex Limpr.) Warnst.,goose neck moss,Hylocomiaceae
RHYTI3,,Rhytidiopsis Broth.,rhytidiopsis moss,Hylocomiaceae
RHYTI4,,Rhytidium (Sull.) Kindb.,rhytidium moss,Rhytidiaceae
RHYTI5,,Rhytidophyllum Mart.,tibey-amarillo,Gesneriaceae
RIAC,,Ribes acerifolium Howell,mapleleaf currant,Grossulariaceae
RIAC,RIHO2,Ribes howellii Greene,,
RIAD,,Rinodina adirondackii H. Magn.,Adirondack rinodina lichen,Physciaceae
RIAF,,Riella affinis M. Howe & Underw.,,Riellaceae
RIAL2,,Ribes alpinum L.,alpine currant,Grossulariaceae
RIAL4,,Riccia albida Sull. ex Austin,,Ricciaceae
RIAL5,,Riccia albolimbata S.W. Arnell,,Ricciaceae
RIAM,,Ribes amarum McClatchie,bitter gooseberry,Grossulariaceae
RIAM,GRAM,Grossularia amara (McClatchie) Coville & Britton,,
RIAM,RIAMH,Ribes amarum McClatchie var. hoffmannii Munz,,
RIAM,RIMA3,Ribes mariposanum Cogn.,,
RIAM2,,Ribes americanum Mill.,American black currant,Grossulariaceae
RIAM5,,Rinodina americana de Lesd.,American rinodina lichen,Physciaceae
RIAM6,,Riella americana M. Howe & Underw.,,Riellaceae
RIAN2,,Rinodina annulata H. Magn.,rinodina lichen,Physciaceae
RIAN4,,Riccia andina Müll. Frib.,,Ricciaceae
RIANC,,Riccia andina Müll. Frib. ssp. chionophora R.M. Schust.,,Ricciaceae
RIAP,,Rinodina applanata H. Magn.,rinodina lichen,Physciaceae
RIAR2,,Rinodina archaea (Ach.) Arnold,rinodina lichen,Physciaceae
RIAR3,,Rinodina arctica H. Magn.,arctic rinodina lichen,Physciaceae
RIAS2,,Rinodina ascociscana Tuck.,rinodina lichen,Physciaceae
RIAT2,,Rinodina athallina H. Magn.,rinodina lichen,Physciaceae
RIAT6,,Riccia atromarginata Levier,,Ricciaceae
RIATA,,Riccia atromarginata Levier ssp. atromarginata,,Ricciaceae
RIATI,,Riccia atromarginata Levier ssp. iodocheila (M. Howe) R.M. Schust.,,Ricciaceae
RIAU,,Ribes aureum Pursh,golden currant,Grossulariaceae
RIAUA,,Ribes aureum Pursh var. aureum,golden currant,Grossulariaceae
RIAUA,CHAU3,Chrysobotrya aurea (Pursh) Rydb.,,
RIAUG,,Ribes aureum Pursh var. gracillimum (Coville & Britton) Jeps.,golden currant,Grossulariaceae
RIAUG,RIGR5,Ribes gracillimum Coville & Britton,,
RIAUV,,Ribes aureum Pursh var. villosum DC.,golden currant,Grossulariaceae
RIAUV,RIOD,Ribes odoratum H. Wendl.,,
RIBA,,Rimularia badioatra (Krempelh.) Hertel & Rambold,rimularia lichen,Rimulariaceae
RIBE,,Riccia beyrichiana Hampe ex Lehm. & Lindenb.,,Ricciaceae
RIBE2,,Rinorea bengalensis (Wall.) Kuntze,Bengal rinorea,Violaceae
RIBE2,RICA16,Rinorea carolinensis Kaneh.,,
RIBE2,RIPA8,Rinorea palaucica Kaneh. & Hatus.,,
RIBES,,Ribes L.,currant,Grossulariaceae
RIBI,,Ribes binominatum A. Heller,ground gooseberry,Grossulariaceae
RIBI,GRBI,Grossularia binominata (A. Heller) Coville & Britton,,
RIBI,RIAM3,Ribes ambiguum S. Watson,,
RIBI2,,Rinodina bischoffii (Hepp) A. Massal.,Bischoff's rinodina lichen,Physciaceae
RIBI2,RIPE3,Rinodina penaridiana Müll. Arg.,,
RIBI5,,Riccia bifurca Hoffm.,,Ricciaceae
RIBO,,Rinodina bolanderi H. Magn.,Bolander's rinodina lichen,Physciaceae
RIBO2,,Rinodina bolodes Tuck. ex Fink,rinodina lichen,Physciaceae
RIBR,,Ribes bracteosum Douglas ex Hook.,stink currant,Grossulariaceae
RIBR2,,Richardia brasiliensis Gomes,tropical Mexican clover,Rubiaceae
RIBR3,,Rinodina brouardii de Lesd.,Brouard's rinodina lichen,Physciaceae
RIBU2,,Ribes burejense F. Schmidt,,Grossulariaceae
RICA,,Ribes californicum Hook. & Arn.,hillside gooseberry,Grossulariaceae
RICA10,,Rimularia caeca (Lowe) Rambold & Printzen,,Rimulariaceae
RICA10,LECA29,Lecidea caeca Lowe,,
RICA11,,Rinodina castaneomelodes H. Mayrh. & Poelt,,Physciaceae
RICA12,,Riccia californica Austin,,Ricciaceae
RICA13,,Riccia campbelliana M. Howe,,Ricciaceae
RICA14,,Riccia canaliculata Hoffm.,,Ricciaceae
RICA15,,Riccia cavernosa Hoffm.,,Ricciaceae
RICA2,,Ribes canthariforme Wiggins,Moreno currant,Grossulariaceae
RICA5,,Rinodina cacuminum (Th. Fr.) Malme,rinodina lichen,Physciaceae
RICA6,,Rinodina calcigena (Th. Fr.) Lynge,rinodina lichen,Physciaceae
RICA6,RIOC3,Rinodina occidentalis Lynge,,
RICA8,,Rinodina castaneomela (Nyl.) Arnold,rinodina lichen,Physciaceae
RICAC,,Ribes californicum Hook. & Arn. var. californicum,hillside gooseberry,Grossulariaceae
RICAC,GRCA4,Grossularia californica (Hook. & Arn.) Coville & Britton,,
RICAC,RIOL,Ribes oligacanthum Eastw.,,
RICAH,,Ribes californicum Hook. & Arn. var. hesperium (McClatchie) Jeps.,hillside gooseberry,Grossulariaceae
RICAH,GRHE3,Grossularia hesperia (McClatchie) Coville & Britton,,
RICAH,RIHE2,Ribes hesperium McClatchie,,
RICCA,,"Riccardia A. Gray, nom. cons.",,Aneuraceae
RICCI,,"Riccia L., nom. cons.",,Ricciaceae
RICCI2,,Ricciocarpos Corda,,Ricciaceae
RICE,,Ribes cereum Douglas,wax currant,Grossulariaceae
RICE2,,Rimelia cetrata (Ach.) Hale & Fletcher,rimelia lichen,Parmeliaceae
RICE2,PAAC12,Parmelia acanthifolia Pers.,,
RICE2,PACE6,Parmelia cetrata Ach.,,
RICE2,PACE7,Parmotrema cetratum (Ach.) Hale,,
RICE2,PAHE10,Parmelia herrei Zahlbr.,,
RICE2,PARE13,Parmelia reparata Stirt.,,
RICEC,,Ribes cereum Douglas var. colubrinum C.L. Hitchc.,wax currant,Grossulariaceae
RICEC2,,Ribes cereum Douglas var. cereum,wax currant,Grossulariaceae
RICEC2,RIRE,Ribes reniforme Nutt.,,
RICEC2,RIVI4,Ribes viscidulum A. Berger,,
RICEP,,Ribes cereum Douglas var. pedicellare W.H. Brewer & S. Watson,whisky currant,Grossulariaceae
RICEP,RICEI,Ribes cereum Douglas var. inebrians (Lindl.) C.L. Hitchc.,,
RICEP,RIIN3,Ribes inebrians Lindl.,,
RICH,,Rinodina chrysomelaena (Ach.) Tuck.,rinodina lichen,Physciaceae
RICH,DICH10,Dimelaena chrysomelaena (Ach.) Hale & W.L. Culb.,,
RICH2,,Riccardia chamedryfolia (With.) Grolle,,Aneuraceae
RICHA,,Richardia L.,Mexican clover,Rubiaceae
RICI,,Rinodina cinereovirens (Vain.) Vain.,rinodina lichen,Physciaceae
RICIN,,Ricinus L.,ricinus,Euphorbiaceae
RICIN2,,Ricinodendron Müll. Arg.,ricinodendron,Euphorbiaceae
RICO10,,Rinodina confragosa (Ach.) Körb.,rinodina lichen,Physciaceae
RICO11,,Rinodina conradii Körb.,Conrad's rinodina lichen,Physciaceae
RICO11,RIIN6,Rinodina intermedia Bagl.,,
RICO11,RISA6,Rinodina sabulosa Tuck.,,
RICO12,,Rinodina constrictula H. Magn.,rinodina lichen,Physciaceae
RICO13,,Rinodina corticola Arnold,rinodina lichen,Physciaceae
RICO15,,Rimeliella conferenda (Hale) Kurok.,,Parmeliaceae
RICO15,PACO35,Parmotrema conferendum Hale,,
RICO3,,Ricinus communis L.,castorbean,Euphorbiaceae
RICO6,,Rimelia commensurata (Hale) Hale & Fletcher,rimelia lichen,Parmeliaceae
RICO6,PACO36,Parmelia commensurata Hale,,
RICO6,PACO43,Parmotrema commensuratum (Hale) Hale,,
RICO7,,Rinodina colobina (Ach.) Th. Fr.,rinodina lichen,Physciaceae
RICO8,,Rinodina colobinoides (Nyl.) Zahlbr.,rinodina lichen,Physciaceae
RICO9,,Rinodina coloradiana H. Magn.,Colorado rinodina lichen,Physciaceae
RICR,,Ribes cruentum Greene,shinyleaf currant,Grossulariaceae
RICRC,,Ribes cruentum Greene var. cruentum,shinyleaf currant,Grossulariaceae
RICRC,GRCR,Grossularia cruenta (Greene) Coville & Britton,,
RICRC,RIROC,Ribes roezlii Regel var. cruentum (Greene) Rehder,,
RICRO,,Ribes cruentum Greene var. oregonense A. Berger,Oregon currant,Grossulariaceae
RICU,,Ribes curvatum Small,granite gooseberry,Grossulariaceae
RICU,GRCA5,Grossularia campestris Small,,
RICU,GRCU2,Grossularia curvata (Small) Coville & Britton,,
RICU,GRTE2,Grossularia texensis Coville & A. Berger,,
RICU2,,Riccia curtisii (James ex Austin) Austin,,Ricciaceae
RICY,,Ribes cynosbati L.,eastern prickly gooseberry,Grossulariaceae
RICY,GRCY,Grossularia cynosbati (L.) Mill.,,
RICY,RICYA,Ribes cynosbati L. var. atrox Fernald,,
RICY,RICYG,Ribes cynosbati L. var. glabratum Fernald,,
RICY,RICYI,Ribes cynosbati L. var. inerme (Rehder) L.H. Bailey,,
RICY,RIHU4,Ribes huronense Rydb.,,
RIDA2,,Rinodina darrowii E.D. Rudolph,Darrov's rinodina lichen,Physciaceae
RIDE2,,Rinodina destituta (Nyl.) Zahlbr.,destitute rinodina lichen,Physciaceae
RIDE3,,Rinodina degeliana Coppins,,Physciaceae
RIDI,,Ribes divaricatum Douglas,spreading gooseberry,Grossulariaceae
RIDI2,,Rimelia diffractaica (Essl.) Hale & Fletcher,rimelia lichen,Parmeliaceae
RIDI2,PADI18,Parmelia diffractaica Essl.,,
RIDI2,PADI25,Parmotrema diffractaicum (Essl.) Hale,,
RIDI3,,Rinodina dirinoides Zahlbr.,rinodina lichen,Physciaceae
RIDI5,,Rinodina disjuncta Sheard & Tønsberg,,Physciaceae
RIDI7,,Riccia dictyospora M. Howe,,Ricciaceae
RIDI80,,Ribes diacanthum Pall.,Siberian currant,Grossulariaceae
RIDID,,Ribes divaricatum Douglas var. divaricatum,spreading gooseberry,Grossulariaceae
RIDID,GRDI2,Grossularia divaricata (Douglas) Coville & Britton,,
