Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
VENI4,,Vetiveria nigritana (Benth.) Stapf,black vetivergrass,Poaceae
VENI5,,Veratrum nigrum L.,false hellebore,Liliaceae
VENI6,,Ventilago nisidae Kaneh.,Nishida's ventilago,Rhamnaceae
VENI6,VENI8,"Ventilago nisidai Kaneh., orth. var.",,
VENID,,Venidium Less.,venidium,Asteraceae
VENO,,Vernonia noveboracensis (L.) Michx.,New York ironweed,Asteraceae
VENO,VEHA4,Vernonia harperi Gleason,,
VENO3,,Verrucaria novomexicana de Lesd.,New Mexican wart lichen,Verrucariaceae
VENTE,,Ventenata Koeler,North Africa grass,Poaceae
VENTI,,Ventilago Gaertn.,ventilago,Rhamnaceae
VENTU,,Venturiella Müll. Hal.,venturiella moss,Erpodiaceae
VENY,,Vermilacinia nylanderi Spjut,,Ramalinaceae
VEOB,,Verrucaria obnigrescens Nyl.,wart lichen,Verrucariaceae
VEOB2,,Verrucaria obsoleta Lynge,obsolete wart lichen,Verrucariaceae
VEOC,,Verbesina occidentalis (L.) Walter,yellow crownbeard,Asteraceae
VEOC,PHOC4,Phaethusa occidentalis (L.) Britton,,
VEOF,,Verbena officinalis L.,herb of the cross,Verbenaceae
VEOF2,,Veronica officinalis L.,common gypsyweed,Scrophulariaceae
VEOFO,,Veronica officinalis L. var. officinalis,common gypsyweed,Scrophulariaceae
VEOFO2,,Verbena officinalis L. var. officinalis,herb of the cross,Verbenaceae
VEOFP,,Verbena officinalis L. var. prostrata Gren. & Godr.,prostrate verbena,Verbenaceae
VEOFT,,Veronica officinalis L. var. tournefortii (Vill.) Rchb.,common gypsyweed,Scrophulariaceae
VEOFT,VETO,Veronica tournefortii Vill.,,
VEOL,,Verbascum olympicum Boiss.,Olympic mullein,Scrophulariaceae
VEOP2,,Veronica opaca Fr. [excluded],,Scrophulariaceae
VEOR,,Verbesina oreophila Wooton & Standl.,mountain crownbeard,Asteraceae
VEOS,,Verrucaria ossiseda Lynge,,Verrucariaceae
VEPA3,,Veratrum parviflorum Michx.,Appalachian bunchflower,Liliaceae
VEPA3,MEPA2,Melanthium parviflorum (Michx.) S. Watson,,
VEPA5,,Verrucaria papillosa Ach.,papillose wart lichen,Verrucariaceae
VEPA7,,Vermilacinia paleoderma Spjut,,Ramalinaceae
VEPE,,Verbena perennis Wooton,pinleaf vervain,Verbenaceae
VEPE2,,Veronica peregrina L.,neckweed,Scrophulariaceae
VEPE3,,Veronica persica Poir.,birdeye speedwell,Scrophulariaceae
VEPE3,POPE21,Pocilla persica (Poir.) Fourr.,,
VEPE3,VEBU,"Veronica buxbaumii Ten., non F.W. Schmidt",,
VEPE3,VEPEA,Veronica persica Poir. var. aschersoniana (Lehm.) B. Boivin,,
VEPE3,VEPEC,Veronica persica Poir. var. corrensiana (Lehm.) B. Boivin,,
VEPE4,,Verbena ×perriana Moldenke,vervain,Verbenaceae
VEPE5,,Vernonia ×peralta Daniels,ironweed,Asteraceae
VEPEP,,Veronica peregrina L. ssp. peregrina,neckweed,Scrophulariaceae
VEPEP,VEPET,Veronica peregrina L. var. typica Pennell,,
VEPEX2,,Veronica peregrina L. ssp. xalapensis (Kunth) Pennell,hairy purslane speedwell,Scrophulariaceae
VEPEX2,VEPEX,Veronica peregrina L. var. xalapensis (Kunth) Pennell,,
VEPEX2,VESH,Veronica sherwoodii M. Peck,,
VEPEX2,VEXA,Veronica xalapensis Kunth,,
VEPH,,Verbascum phlomoides L.,orange mullein,Scrophulariaceae
VEPH2,,Verbascum phoeniceum L.,purple mullein,Scrophulariaceae
VEPH3,,Verrucaria phaeothelena Th. Fr.,wart lichen,Verrucariaceae
VEPI,,Verbena pinetorum Moldenke,Chihuahuan vervain,Verbenaceae
VEPI2,,Verrucaria pinguicula A. Massal.,wart lichen,Verrucariaceae
VEPL,,Verbena plicata Greene,fanleaf vervain,Verbenaceae
VEPL,VEPLD,Verbena plicata Greene var. degeneri Moldenke,,
VEPL,VEPLP,Verbena plicata Greene var. plicata,,
VEPL2,,Veronica plebia R. Br.,island speedwell,Scrophulariaceae
VEPO,,Veronica polita Fr.,gray field speedwell,Scrophulariaceae
VEPO,POPO21,Pocilla polita (Fr.) Fourr.,,
VEPO,VEDI5,Veronica didyma Ten. p.p.,,
VEPO4,,Verbena polystachya Kunth,verbena,Verbenaceae
VEPO5,,"Vermilacinia polymorpha (Bowler, J.E. Marsh, T.H. Nash & Riefner) Spjut",,Ramalinaceae
VEPO5,NIPO,"Niebla polymorpha Bowler, J.E. Marsh, T.H. Nash & Riefner",,
VEPO6,,Vesicarpa potentilloides (A. Gray) Rydb.,false chicken-sage,Asteraceae
VEPO6,ARPO14,Artemisia potentilloides A. Gray,,
VEPON,,Vesicarpa potentilloides (A. Gray) Rydb. var. nitrophilum (Cronquist) Kartesz,fivefinger chickensage,Asteraceae
VEPON,SPPON,"Sphaeromeria potentilloides (A. Gray) A. Heller var. nitrophila (Cronquist) A.H. Holmgren, L.M. Shultz & Lowrey",,
VEPON,TAPON,Tanacetum potentilloides (A. Gray) A. Gray var. nitrophilum Cronquist,,
VEPOP,,Vesicarpa potentilloides (A. Gray) Rydb. var. potentilloides,fivefinger chickensage,Asteraceae
VEPOP,SPPO4,Sphaeromeria potentilloides (A. Gray) A. Heller,,
VEPOP,SPPOP,Sphaeromeria potentilloides (A. Gray) A. Heller var. potentilloides,,
VEPOP,TAPO3,Tanacetum potentilloides (A. Gray) A. Gray,,
VEPR,,Vernonia proctori Urbatsch,Proctor's ironweed,Asteraceae
VEPR4,,Verrucaria prominula Nyl.,wart lichen,Verrucariaceae
VEPR5,,Verrucaria praetermissa (Trevis.) Anzi,,Verrucariaceae
VEPR6,,Vermilacinia procera (Rundel & Bowler) Spjut,,Ramalinaceae
VEPR6,NIPR,Niebla procera Rundel & Bowler,,
VEPR7,,Veronica prostrata L.,prostrate speedwell,Scrophulariaceae
VEPS,,Verrucaria pseudonigrescens Servit,wart lichen,Verrucariaceae
VEPT,,Verbascum ×pterocaulon Franch.,mullein,Scrophulariaceae
VEPU2,,Vernonia pulchella Small,Georgia ironweed,Asteraceae
VEPU8,,Vermilacinia pumila Spjut,,Ramalinaceae
VEPU9,,Verbascum pulverulentum Vill.,broad-leaf mullein,Scrophulariaceae
VEPY2,,Verbascum pyramidatum M. Bieb.,,Scrophulariaceae
VERA2,,Verbascum ×ramigerum Link ex Schrad.,mullein,Scrophulariaceae
VERAT,,Veratrum L.,false hellebore,Liliaceae
VERBA,,Verbascum L.,mullein,Scrophulariaceae
VERBE,,Verbena L.,vervain,Verbenaceae
VERBE2,,Verbesina L.,crownbeard,Asteraceae
VERH,,Verrucaria rheitrophila Zschacke,wart lichen,Verrucariaceae
VERH,VEKE,Verrucaria kernstockii Zschacke,,
VERI,,Velezia rigida L.,velezia,Caryophyllaceae
VERI2,,Verbena rigida Spreng.,tuberous vervain,Verbenaceae
VERI2,VERIL,Verbena rigida Spreng. var. lilacina (Harrow) Moldenke,,
VERI2,VEVE5,Verbena venosa Gillies & Hook.,,
VERI3,,Verbena riparia Raf. ex Small & A. Heller,riverbank vervain,Verbenaceae
VERI4,,Verrucaria riddleana R.C. Harris,,Verrucariaceae
VERMI,,Vermilacinia Spjut & Hale,,Ramalinaceae
VERNI,,Vernicia Lour.,vernicia,Euphorbiaceae
VERNO,,Vernonia Schreb.,ironweed,Asteraceae
VERO2,,Verbesina rothrockii B.L. Rob. & Greenm.,Rothrock's crownbeard,Asteraceae
VERO4,,Vermilacinia robusta (R. Howe) Spjut & Hale,,Ramalinaceae
VERO4,NIRO,Niebla robusta (R. Howe) Rundel & Bowler,,
VERON,,Veronica L.,speedwell,Scrophulariaceae
VERON2,,Veronicastrum Heist. ex Fabr.,veronicastrum,Scrophulariaceae
VERRU,,Verrucaria Schrad.,wart lichen,Verrucariaceae
VERU,,Verbena runyonii Moldenke,Rio Grande vervain,Verbenaceae
VERU2,,Verrucaria ruderella Nyl.,wart lichen,Verrucariaceae
VERU3,,Verrucaria rupestris Schrad.,wart lichen,Verrucariaceae
VERY,,Verbena ×rydbergii Moldenke,vervain,Verbenaceae
VERY,VEPA2,Verbena ×paniculatistricta Engelm.,,
VESA2,,Verrucaria sandstedei de Lesd.,Sandstede's wart lichen,Verrucariaceae
VESC,,Verbena scabra Vahl,sandpaper vervain,Verbenaceae
VESC2,,Veronica scutellata L.,skullcap speedwell,Scrophulariaceae
VESC2,VESCV,Veronica scutellata L. var. villosa Schumach.,,
VESE,,Veronica serpyllifolia L.,thymeleaf speedwell,Scrophulariaceae
VESE2,,Vernonia sericea Rich.,longshoot,Asteraceae
VESE2,LESE16,Lepidaploa sericea (Rich.) H. Rob.,,
VESEH2,,Veronica serpyllifolia L. ssp. humifusa (Dicks.) Syme,brightblue speedwell,Scrophulariaceae
VESEH2,VEHU,Veronica humifusa Dicks.,,
VESEH2,VESEB,Veronica serpyllifolia L. var. borealis Laest.,,
VESEH2,VESEH3,Veronicastrum serpyllifolium (L.) Fourr. ssp. humifusum (Dicks.) W.A. Weber,,
VESEH2,VESEH4,Veronica serpyllifolia L. var. humifusa (Dicks.) Vahl,,
VESEH2,VETE6,Veronica tenella All.,,
VESES,,Veronica serpyllifolia L. ssp. serpyllifolia,thymeleaf speedwell,Scrophulariaceae
VESES,VESE3,Veronicastrum serpyllifolium (L.) Fourr.,,
VESES,VESEN,Veronica serpyllifolia L. var. nummularioides Lecoq & Lamotte,,
VESI,,Verbena simplex Lehm.,narrowleaf vervain,Verbenaceae
VESI,VEAN4,Verbena angustifolia Michx.,,
VESI2,,Verbascum sinuatum L.,wavyleaf mullein,Scrophulariaceae
VESI4,,Verrucaria silicicola Fink,wart lichen,Verrucariaceae
VESI5,,Venturiella sinensis (Vent.) Müll. Hal.,China venturiella moss,Erpodiaceae
VESIA,,Venturiella sinensis (Vent.) Müll. Hal. var. angustiannulata Griffin & Sharp ex Griffin,China venturiella moss,Erpodiaceae
VESIC,,Vesicularia (Müll. Hal.) Müll. Hal.,vesicularia moss,Hypnaceae
VESIC2,,Vesicarpa Rydb.,vesicarpa,Asteraceae
VESO,,Verrucaria sorbicola Servit,wart lichen,Verrucariaceae
VESO2,,Verrucaria sordida Servit,wort lichen,Verrucariaceae
VESP,,Verbascum speciosum Schrad.,showy mullein,Scrophulariaceae
VESP2,,Verbascum ×spurium K. Koch,mullein,Scrophulariaceae
VESP5,,Verrucaria sphinctrina Ach.,wart lichen,Verrucariaceae
VESP7,,Verrucaria sphaerospora Anzi,,Verrucariaceae
VESP80,,Veronica spicata L.,spiked speedwell,Scrophulariaceae
VESPI,,Veronica spicata L. ssp. incana (L.) Walters,spiked speedwell,Scrophulariaceae
VESPI,VEIN80,Veronica incana L.,,
VESPS,,Veronica spicata L. ssp. spicata,spiked speedwell,Scrophulariaceae
VESPS,PSSP8,Pseudolysimachion spicatum (L.) Opiz,,
VEST,,Verbena stricta Vent.,hoary verbena,Verbenaceae
VEST4,,Verrucaria stanfordii Herre,Stanford's wart lichen,Verrucariaceae
VEST5,,Verrucaria striatula Wahlenb.,wart lichen,Verrucariaceae
VEST5,VEMI6,Verrucaria microspora Nyl.,,
VEST5,VESU6,Verrucaria subsuperficialis Fink,,
VEST6,,Vezdaea stipitata Poelt & Dobbeler,vezdaea lichen,Vezdaeaceae
VEST7,,Verbena ×stuprosa Moldenke,vervain,Verbenaceae
VESTE,,Vestergrenopsis Gyel.,vestergrenopsis lichen,Placynthiaceae
VESU2,,Verrucaria subglaucina de Lesd.,wart lichen,Verrucariaceae
VESU3,,Verrucaria submersella Servit,submersed wart lichen,Verrucariaceae
VESU3,VESU5,Verrucaria submersa Schaerer,,
VESU4,,Verrucaria submuralis Nyl.,wart lichen,Verrucariaceae
VESU7,,Verbena supina L.,supine vervain,Verbenaceae
VETA2,,Verrucaria tavaresiae R. Moe,,Verrucariaceae
VETE3,,Vernonia texana (A. Gray) Small,Texas ironweed,Asteraceae
VETE4,,Veratrum tenuipetalum A. Heller,Colorado false hellebore,Liliaceae
VETE8,,Verrucaria tectorum (A. Massal.) Körb.,wart lichen,Verrucariaceae
VETH,,Verbascum thapsus L.,common mullein,Scrophulariaceae
VETI,,Vermilacinia tigrina (Follmann) Spjut & Hale,,Ramalinaceae
VETIV,,Vetiveria Bory,vetivergrass,Poaceae
VETR,,Veronica triphyllos L.,finger speedwell,Scrophulariaceae
VETU2,,"Vermilacinia tuberculata (Riefner, Bowler, J.E. Marsh & T.H. Nash) Spjut",,Ramalinaceae
VETU2,NITU,"Niebla tuberculata Riefner, Bowler, J.E. Marsh & T.H. Nash",,
VEUM,,Verrucaria umbrinula Nyl.,wart lichen,Verrucariaceae
VEUN,,Veronica undulata Wall.,undulate speedwell,Scrophulariaceae
VEUR,,Verbena urticifolia L.,white vervain,Verbenaceae
VEURL,,Verbena urticifolia L. var. leiocarpa L.M. Perry & Fernald,white vervain,Verbenaceae
VEURU,,Verbena urticifolia L. var. urticifolia,white vervain,Verbenaceae
VEURU,VEURI,Verbena urticifolia L. var. incarnata (Raf.) Moldenke,,
VEURU,VEURS,Verbena urticifolia L. var. simplex Farw.,,
VEVE,,Veronica verna L.,spring speedwell,Scrophulariaceae
VEVE4,,Vesicularia vesicularis (Schwägr.) Broth.,vesicularia moss,Hypnaceae
VEVE4,ECCA3,Ectropothecium caloosiense (Austin) E. Britton,,
VEVE4,VEAM5,Vesicularia amphibola (Mitt.) Broth.,,
VEVE4,VECA17,Vesicularia caloosiensis (Austin) H.A. Crum,,
VEVE4,VECR4,Vesicularia crassicaulis (Mitt.) Broth.,,
VEVI,,Veratrum viride Aiton,green false hellebore,Liliaceae
VEVI,VEES,Veratrum eschscholtzianum (Schult. & Schult. f.) Rydb. ex A. Heller,,
VEVI,VEES2,Veratrum eschscholtzii A. Gray,,
VEVI,VEESI,Veratrum eschscholtzii A. Gray var. incriminatum B. Boivin,,
VEVI,VEVIE2,Veratrum viride Aiton ssp. eschscholtzii (A. Gray) Á. Löve & D. Löve,,
VEVI,VEVIE3,Veratrum viride Aiton var. eschscholtzii (A. Gray) Breitung,,
VEVI2,,Verbascum virgatum Stokes,wand mullein,Scrophulariaceae
VEVI3,,Verbesina virginica L.,white crownbeard,Asteraceae
VEVI4,,Veronicastrum virginicum (L.) Farw.,Culver's root,Scrophulariaceae
VEVI4,LEVI12,Leptandra virginica (L.) Nutt.,,
VEVI4,VEVI6,Veronica virginica L.,,
VEVI5,,Veratrum virginicum (L.) W.T. Aiton,Virginia bunchflower,Liliaceae
VEVI5,MEDI6,Melanthium dispersum Small,,
VEVI5,MEVI2,Melanthium virginicum L.,,
VEVI7,,Verrucaria viridula (Schrad.) Ach.,wart lichen,Verrucariaceae
VEVIL,,Verbesina virginica L. var. laciniata (Poir.) A. Gray,white crownbeard,Asteraceae
VEVIL,PHLA16,Phaethusa laciniata (Poir.) Small,,
VEVIL,SILA15,Sigesbeckia laciniata Poir.,,
VEVIL,VELA5,Verbesina laciniata (Poir.) Nutt.,,
VEVIL,VESI3,Verbesina sinuata Elliott,,
VEVIL,VEVII,Verbesina virginica L. var. insularis B.L. Rob. & Greenm.,,
VEVIV,,Verbesina virginica L. var. virginica,white crownbeard,Asteraceae
VEVIV,PHVI6,Phaethusa virginica (L.) Britton,,
VEVU,,Vernonia ×vulturina Shinners (pro sp.),Vulture ironweed,Asteraceae
VEWA,,Verbesina walteri Shinners,Carolina crownbeard,Asteraceae
VEWA,RIPA2,Ridan paniculata (Walter) Small,,
VEWO2,,Veronica wormskjoldii Roem. & Schult.,American alpine speedwell,Scrophulariaceae
VEWO3,,Veratrum woodii J.W. Robbins ex Alph. Wood,Wood's bunchflower,Liliaceae
VEWO3,MEWO,Melanthium woodii (J.W. Robbins ex Alph. Wood) Bodkin,,
VEWO3,VEIN3,Veratrum intermedium Chapm.,,
VEWOS,,Veronica wormskjoldii Roem. & Schult. var. stelleri (Pall. ex Schrad. & Link) S.L. Welsh,American alpine speedwell,Scrophulariaceae
VEWOS,VEST2,Veronica stelleri Pall. ex Schrad. & Link,,
VEWOW,,Veronica wormskjoldii Roem. & Schult. var. wormskjoldii,American alpine speedwell,Scrophulariaceae
VEWOW,VEALA5,Veronica alpina L. var. alterniflora Fernald,,
VEWOW,VEALC,Veronica alpina L. var. cascadensis Fernald,,
VEWOW,VEALG,Veronica alpina L. var. geminiflora Fernald,,
VEWOW,VEALN,Veronica alpina L. var. nutans (Bong.) B. Boivin,,
VEWOW,VEALT2,Veronica alpina L. var. terrae-novae Fernald,,
VEWOW,VEALU,Veronica alpina L. var. unalaschcensis Cham. & Schltdl.,,
VEWOW,VENU2,Veronica nutans Bong.,,
VEWOW,VESTG,Veronica stelleri Pall. ex Schrad. & Link var. glabrescens Hultén,,
VEWOW,VEWOA,Veronica wormskjoldii Roem. & Schult. ssp. alterniflora (Fernald) Pennell,,
VEXU,,Verbena xutha Lehm.,Gulf vervain,Verbenaceae
VEZA,,Verrucaria zamenhofiana Clauzade & Roux,,Verrucariaceae
VEZDA,,Vezdaea Tsch.-Woess & Poelt,vezdaea lichen,Vezdaeaceae
VEZE,,Vermilacinia zebrina Spjut,,Ramalinaceae
VEZI80,,Vetiveria zizanioides (L.) Nash,vetivergrass,Poaceae
VEZI80,ANZI,Anatherum zizanioides (L.) Hitchc. & Chase,,
VEZI80,CHZI,Chrysopogon zizanioides (L.) Roberty,,
VEZI80,PHZI,Phalaris zizanioides L.,,
VIAC,,Viburnum acerifolium L.,mapleleaf viburnum,Caprifoliaceae
VIAC,VIACA,Viburnum acerifolium L. var. acerifolium,,
VIAC,VIACD,Viburnum acerifolium L. var. densiflorum (Chapm.) McAtee,,
VIAC,VIACG,Viburnum acerifolium L. var. glabrescens Rehder,,
VIAC,VIACO,Viburnum acerifolium L. var. ovatum (Rehder) McAtee,,
VIAC,VIDE4,Viburnum densiflorum Chapm.,,
VIAC2,,Vitis acerifolia Raf.,mapleleaf grape,Vitaceae
VIAC2,VILO5,Vitis longii Prince,,
VIAC2,VILOM,Vitis longii Prince var. microsperma (Munson) L.H. Bailey,,
VIAC2,VISO3,Vitis solonis hort. Berol. ex Planch.,,
VIAC3,,Vicia acutifolia Elliott,fourleaf vetch,Fabaceae
VIAC4,,Vigna aconitifolia (Jacq.) Marechal,moth bean,Fabaceae
VIAC4,PHAC8,Phaseolus aconitifolius Jacq.,,
VIAD,,Viola adunca Sm.,hookedspur violet,Violaceae
VIAD2,,"Vigna adenantha (G. Mey.) Marechal, Mascherpa & Stanier",wild pea,Fabaceae
VIAD2,PHAD3,Phaseolus adenanthus G. Mey.,,
VIADA,,Viola adunca Sm. var. adunca,hookedspur violet,Violaceae
VIADA,VIAD4,Viola aduncoides Á. Löve & D. Löve,,
VIADA,VIADA2,Viola adunca Sm. ssp. ashtonae M.S. Baker,,
VIADA,VIADB,Viola adunca Sm. var. bellidifolia (Greene) Harrington,,
VIADA,VIADC,Viola adunca Sm. var. cascadensis (M.S. Baker) C.L. Hitchc.,,
VIADA,VIADR,Viola adunca Sm. ssp. radicosa M.S. Baker,,
VIADA,VIADT,Viola adunca Sm. ssp. typica M.S. Baker,,
VIADA,VIADU,Viola adunca Sm. var. uncinulata (Greene) C.L. Hitchc.,,
VIADA,VIADU2,Viola adunca Sm. ssp. uncinulata (Greene) Applegate,,
VIADA,VIBE4,Viola bellidifolia Greene,,
VIADA,VICA7,Viola cascadensis M.S. Baker,,
VIADA,VIMO8,Viola montanensis Rydb.,,
VIADA,VISU5,Viola subvestita Greene,,
VIADK,,Viola adunca Sm. var. kirkii V.G. Duran,Kirk's violet,Violaceae
VIADO2,,Viola adunca Sm. var. oxyceras (S. Watson) S. Watson ex Jeps.,hookedspur violet,Violaceae
VIADO2,VIADO,Viola adunca Sm. ssp. oxyceras (S. Watson) Piper,,
VIADO2,VIOX,Viola oxyceras S. Watson,,
VIAE,,Vitis aestivalis Michx.,summer grape,Vitaceae
VIAEA2,,Vitis aestivalis Michx. var. aestivalis,summer grape,Vitaceae
VIAEA2,VILIG,Vitis lincecumii Buckley var. glauca Munson,,
VIAEA2,VILIL,Vitis lincecumii Buckley var. lactea Small,,
VIAEA2,VIRU8,Vitis rufotomentosa Small,,
VIAEA2,VISI3,"Vitis simpsonii Munson 1890, non 1887",,
VIAEA2,VISL3,Vitis ×slavinii Rehder,,
VIAEA2,VISM,Vitis smalliana L.H. Bailey,,
VIAEB,,Vitis aestivalis Michx. var. bicolor Deam,summer grape,Vitaceae
VIAEB,VIAEA,Vitis aestivalis Michx. var. argentifolia Fernald,,
VIAEB,VIAR3,Vitis argentifolia Munson ex L. H. Bailey,,
VIAEB,VIBI5,"Vitis bicolor Leconte, non Raf., nom. illeg.",,
VIAEB,VILE4,Vitis lecontiana House,,
VIAEL,,Vitis aestivalis Michx. var. lincecumii (Buckley) Munson,long grape,Vitaceae
VIAEL,VILI,Vitis lincecumii Buckley,,
VIAF2,,Viola affinis Leconte,sand violet,Violaceae
VIAF2,VICH6,Viola chalcosperma Brainerd,,
VIAF2,VIRO8,Viola rosacea Brainerd,,
VIAF2,VISOA,Viola sororia Willd. ssp. affinis (Leconte) R.J. Little,,
VIAF2,VISOA2,Viola sororia Willd. var. affinis (Leconte) McKinney,,
VIAG,,Vitex agnus-castus L.,lilac chastetree,Verbenaceae
VIAGA,,Vitex agnus-castus L. var. agnus-castus,lilac chastetree,Verbenaceae
VIAGC,,Vitex agnus-castus L. var. caerulea Rehder,lilac chastetree,Verbenaceae
VIAL,,Viburnum alabamense (McAtee) Sorrie,Alabama arrowwood,Caprifoliaceae
VIAL2,,Viscum album L.,European mistletoe,Viscaceae
VIAM,,Vicia americana Muhl. ex Willd.,American vetch,Fabaceae
VIAM4,,Vitis amurensis Rupr.,Amur grape,Vitaceae
VIAM5,,Vicia amoena Fisch.,,Fabaceae
VIAM7,,Vicia amurensis Oett.,,Fabaceae
VIAM8,,Vigna ambacensis Welw. ex Baker,,Fabaceae
VIAM8,VIST5,Vigna stuhlmannii Harms,,
VIAM9,,Victoria amazonica (Poepp.) J.C. Sowerby,Amazon water-lily,Nymphaeaceae
VIAMA3,,Vicia americana Muhl. ex Willd. ssp. americana,American vetch,Fabaceae
VIAMA3,VIAMA6,Vicia americana Muhl. ex Willd. var. americana,,
VIAMA3,VIAMO,Vicia americana Muhl. ex Willd. ssp. oregana (Nutt.) Abrams,,
VIAMA3,VIAMO2,Vicia americana Muhl. ex Willd. var. oregana (Nutt.) A. Nelson,,
VIAMA3,VIAMT2,Vicia americana Muhl. ex Willd. var. truncata (Nutt.) W.H. Brewer,,
VIAMA3,VIAMV2,Vicia americana Muhl. ex Willd. var. villosa (Kellogg) F.J. Herm.,,
VIAMA3,VICA13,Vicia californica Greene,,
VIAMA3,VICAM2,Vicia californica Greene var. madrensis Jeps.,,
VIAMA3,VIOR2,Vicia oregana Nutt.,,
VIAMA3,VISPT,Vicia sparsifolia Nutt. ex Torr. & A. Gray var. truncata (Nutt.) S. Watson,,
VIAMM3,,Vicia americana Muhl. ex Willd. ssp. minor (Hook.) C.R. Gunn,mat vetch,Fabaceae
VIAMM3,LALI4,Lathyrus linearis Nutt.,,
VIAMM3,VIAMA2,Vicia americana Muhl. ex Willd. var. angustifolia Nees,,
VIAMM3,VIAML8,Vicia americana Muhl. ex Willd. var. linearis (Nutt.) S. Watson,,
VIAMM3,VIAMM,Vicia americana Muhl. ex Willd. var. minor Hook.,,
VIAMM3,VILI3,Vicia linearis (Nutt.) Greene,,
VIAMM3,VISP2,Vicia sparsifolia Nutt. ex Torr. & A. Gray,,
VIAMM3,VITR10,Vicia trifida F.G. Dietr.,,
VIAMM3,VITR11,Vicia trifida Rydb.,,
VIAMM4,,Vicia americana Muhl. ex Willd. ssp. mexicana C.R. Gunn [excluded],,Fabaceae
VIAN3,,Vigna antillana (Urb.) Fawc. & Rendle,Antilles bean,Fabaceae
VIAN3,PHAN11,Phaseolus antillanus Urb.,,
VIAN7,,Vigna angularis (Willd.) Ohwi & Ohashi,adzuki bean,Fabaceae
VIAN7,DOAN,Dolichos angularis Willd.,,
VIAN7,PHAN7,Phaseolus angularis (Willd.) W. Wight,,
VIAN8,,Vicia andicola Kunth,,Fabaceae
VIAN9,,Vicia anatolica Turrill,,Fabaceae
VIAN9,VIHA4,Vicia hajastana Grossh.,,
VIAP,,Viola appalachiensis Henry,Appalachian violet,Violaceae
VIAP2,,Vittaria appalachiana Farrar & Mickel,Appalachian shoestring fern,Vittariaceae
VIAR,,Viola arvensis Murray,European field pansy,Violaceae
VIAR,VITRA,Viola tricolor L. var. arvensis (Murray) Boiss.,,
VIAR2,,Vitis arizonica Engelm.,canyon grape,Vitaceae
VIAR2,VIARG,Vitis arizonica Engelm. var. glabra Munson,,
VIAR2,VIARG2,Vitis arizonica Engelm. var. galvinii Munson,,
VIAR2,VITR5,Vitis treleasei Munson ex L.H. Bailey,,
VIAR81,,Vicia articulata Hornem.,oneflower vetch,Fabaceae
VIAS3,,Vicia assyriaca Boiss.,,Fabaceae
VIAU,,Viburnum australe Morton,Mexican arrowwood,Caprifoliaceae
VIAU,VIAFA,Viburnum affine Bush var. australe (Morton) McAtee,,
VIAU3,,Viola aurea Kellogg,golden violet,Violaceae
VIAU3,VIPUA,Viola purpurea Kellogg var. aurea (Kellogg) M.S. Baker ex Jeps.,,
VIAU3,VIPUA3,Viola purpurea Kellogg ssp. aurea (Kellogg) J.C. Clausen,,
VIBA2,,Viola bakeri Greene,Baker's violet,Violaceae
VIBA2,VIBAG,Viola bakeri Greene ssp. grandis M.S. Baker,,
VIBA2,VIBAS,Viola bakeri Greene ssp. shastensis M.S. Baker,,
VIBA2,VINUB2,Viola nuttallii Pursh var. bakeri (Greene) C.L. Hitchc.,,
VIBE,,Vicia benghalensis L.,purple vetch,Fabaceae
VIBE,VIAT2,Vicia atropurpurea Desf.,,
VIBE2,,Viola beckwithii Torr. & A. Gray,Beckwith's violet,Violaceae
VIBE5,,Viola ×bernardii Greene (pro sp.),Bernard violet,Violaceae
VIBE5,VIAN4,Viola angellae Pollard,,
VIBE5,VIEMS,Viola emarginata (Nutt.) Leconte var. subsinuata Greene,,
VIBE5,VISU11,"Viola subsinuata (Greene) Greene, database artifact",,
VIBE5,VISU8,Viola ×subsinuata (Greene) Greene (pro sp.),,
VIBEB,,Viola beckwithii Torr. & A. Gray ssp. beckwithii,Beckwith's violet,Violaceae
VIBEG,,Viola beckwithii Torr. & A. Gray ssp. glabrata M.S. Baker,western pansy,Violaceae
VIBI,,Viola bicolor Pursh,field pansy,Violaceae
VIBI,VIKI,Viola kitaibeliana auct. non Schult.,,
VIBI,VIKIR,Viola kitaibeliana Schult. var. rafinesquei (Greene) Fernald,,
VIBI,VIRA5,Viola rafinesquei Greene,,
VIBI2,,Viola biflora L.,arctic yellow violet,Violaceae
VIBI3,,Viola ×bissellii House,hybrid violet,Violaceae
VIBI3,VICO7,Viola ×conturbata House,,
VIBI4,,Vicia biennis L.,,Fabaceae
VIBI4,VIPI3,Vicia picta Fisch. & C.A. Mey.,,
VIBI6,,Vicia bithynica (L.) L.,Bithynian vetch,Fabaceae
VIBIB2,,Viola biflora L. ssp. biflora,arctic yellow violet,Violaceae
VIBIC,,Viola biflora L. ssp. carlottae Calder & Roy L. Taylor,Carlott's violet,Violaceae
VIBIC,VIBIC2,Viola biflora L. var. carlottae (Calder & Roy L. Taylor) B. Boivin,,
VIBL,,Viola blanda Willd.,sweet white violet,Violaceae
VIBLB,,Viola blanda Willd. var. blanda,sweet white violet,Violaceae
VIBLP,,Viola blanda Willd. var. palustriformis A. Gray,sweet white violet,Violaceae
VIBLP,VIIN,Viola incognita Brainerd,,
VIBLP,VIINF,Viola incognita Brainerd var. forbesii Brainerd,,
